yrke4,alder_gr,age_label,eloundou_beta,mean_wage,ln_wage,n_obs,z_lnwage,exp_x_zwage
9611,2,31–40,0.263531,43981.39504279542,10.691521983541916,16184.0,-0.5846695045130359,-0.15407853919382486
9612,2,31–40,0.196429,43654.20226630887,10.684054828485202,1685.0,-0.6164357150092143,-0.12108585106354496
9621,2,31–40,0.229246,43471.39546611856,10.67985842528766,22788.0,-0.6342877384756449,-0.1454079268945877
9622,2,31–40,0.126755,41615.61290742308,10.636230686112665,9575.0,-0.8198855914168582,-0.10392459814004387
9623,2,31–40,0.379464,43498.21389532599,10.680475156356232,483.0,-0.6316640874606347,-0.23969378128416233
9629,2,31–40,0.141575,37040.58566410513,10.51976950030102,1759.0,-1.3153260255619545,-0.18621728206893373
0310,3,41–50,0.268774,60941.09848787943,11.017663078105487,979.0,0.41829425541853515,0.11242662020586137
1111,3,41–50,0.4,65864.65769825298,11.095357274630048,1538.0,0.7169743643372067,0.2867897457348827
1112,3,41–50,0.470256,70601.55994163244,11.164807518727777,745.0,0.9839622141308567,0.46271413496832015
1114,3,41–50,0.499534,71649.13813092405,11.179536404306427,12527.0,1.0405845275811438,0.5198073514007191
1120,3,41–50,0.494274,82652.76734141748,11.322403585343418,230378.0,1.5898094002464052,0.7858014514973917
1211,3,41–50,0.485055,94517.8955223821,11.456544466160702,51927.0,2.1054877222467794,1.0212773471144116
1212,3,41–50,0.497719,86965.46791697542,11.373266398348395,12711.0,1.7853415147130782,0.8885983933614786
1213,3,41–50,0.461583,66938.22458030029,11.11152545186056,1831.0,0.7791297524130583,0.3596330485080767
1219,3,41–50,0.491944,82255.60017722807,11.317586753570918,63248.0,1.5712920346926174,0.7729876887148249
1221,3,41–50,0.475,83387.3942652733,11.331252429024442,109305.0,1.6238270452273538,0.771317846482993
1222,3,41–50,0.516497,76997.09649192396,11.25152299222777,10983.0,1.3173228540304445,0.6803933021381624
1223,3,41–50,0.486654,87948.42800133195,11.384505876229184,17563.0,1.8285494842627963,0.8898709207144269
1311,3,41–50,0.367347,74687.12641112247,11.221063019068644,2199.0,1.2002254579855376,0.44089922131461323
1312,3,41–50,0.367347,81396.40736986921,11.30708641551134,1904.0,1.530925543299326,0.5623809055543775
1321,3,41–50,0.405719,77896.40936146118,11.26313513787562,67463.0,1.361963471760278,0.5525744577991082
1322,3,41–50,0.461583,103820.16799857524,11.550415527551507,30989.0,2.4663566171539255,1.1384282864157604
1323,3,41–50,0.444444,71254.76035754639,11.174016907934812,85597.0,1.019365905712403,0.4530510605984432
1324,3,41–50,0.486526,73874.50136653765,11.210123004994085,49494.0,1.158168718337958,0.5634791938580934
1330,3,41–50,0.530303,87369.69010152291,11.37790370631919,39205.0,1.803168736201474,0.9562257903138502
1341,3,41–50,0.46875,58343.620781013225,10.974105304934548,21160.0,0.25084493465957736,0.11758356312167689
1342,3,41–50,0.428571,68152.87947386829,11.12950868823309,9184.0,0.8482627795724211,0.3635408277041321
1343,3,41–50,0.45467,62536.55640240452,11.043506567174203,609.0,0.5176444833012896,0.23535741722259737
1344,3,41–50,0.392857,61433.2772402505,11.02570694191696,9536.0,0.44921731308318524,0.17647816596592092
1345,3,41–50,0.428603,67134.04005369497,11.114446497658696,16925.0,0.7903591404004582,0.3387502986530576
1346,3,41–50,0.482912,97651.15993208998,11.4891568146991,33621.0,2.23085950352858,1.0773088245679936
1349,3,41–50,0.461583,80724.44773545417,11.2987967542956,22717.0,1.4990575656951846,0.6919394883462804
1411,3,41–50,0.456522,55091.471043476166,10.916750192660196,3800.0,0.030354448272594772,0.01385747343430151
1412,3,41–50,0.416667,50297.54025894849,10.825711453479563,13845.0,-0.3196261390894726,-0.1331776644959933
1420,3,41–50,0.480769,58384.51254424769,10.974805937485456,189755.0,0.2535383791635173,0.12189339301206505
1431,3,41–50,0.517556,58970.16462151294,10.984786910605251,13217.0,0.29190827385175583,0.15107887858161934
1439,3,41–50,0.461583,58384.08691508055,10.974798647354906,6093.0,0.2535103536856265,0.11701606958527255
2111,3,41–50,0.59375,81042.83945396943,11.302733175993476,1674.0,1.5141903672951056,0.8990505305814689
2112,3,41–50,0.565217,68469.2460563711,11.134139960755682,131.0,0.8660667989632744,0.4895156779096251
2113,3,41–50,0.431379,78629.04377672772,11.27249642386275,4753.0,1.3979511007380834,0.6030467478852937
2114,3,41–50,0.483333,100048.43920249103,11.513409739715192,11830.0,2.324095119693456,1.1233118664867972
2120,3,41–50,0.695754,82864.61080390553,11.324963359797753,2192.0,1.599649951368989,1.1129628522647796
2131,3,41–50,0.464838,72652.46905500922,11.193442654037025,5270.0,1.0940443787667091,0.5085534009371595
2132,3,41–50,0.409049,62448.49192022366,11.042097366666844,938.0,0.512227088182297,0.2095259781938804
2133,3,41–50,0.480579,69906.20147382266,11.154909643511514,1667.0,0.9459117730438937,0.4545853339776614
2141,3,41–50,0.554355,86372.1454664179,11.3664205123782,1842.0,1.759023848031548,0.975123665275529
2142,3,41–50,0.482143,76989.06566636713,11.251418686419356,101061.0,1.3169218707960277,0.6349446615512092
2143,3,41–50,0.555556,77959.92988568063,11.26395025425835,1228.0,1.3650970269145337,0.7583878438845307
2144,3,41–50,0.487425,82863.54158664838,11.324950456531267,18769.0,1.5996003472902844,0.7796851992779669
2145,3,41–50,0.461538,76339.36029186696,11.242943946540072,2798.0,1.284342394549022,0.5927728200953665
2146,3,41–50,0.494956,85151.27007248174,11.352184601686956,33418.0,1.7042966799029324,0.8435518674980358
2149,3,41–50,0.530886,75075.37283464873,11.226247859001688,23923.0,1.2201575587755609,0.6477645657481224
2151,3,41–50,0.5625,81092.1436983958,11.303341363628094,7838.0,1.5165284254394287,0.8530472393096786
2152,3,41–50,0.673685,84244.23489253903,11.341475417298062,18170.0,1.6631273197346506,1.120423928395438
2153,3,41–50,0.620098,79385.34887611624,11.28206910723794,1687.0,1.4347514055361612,0.8896864770701626
2161,3,41–50,0.488372,74010.7863261016,11.211966122727716,31130.0,1.1652542231768819,0.5690775354813401
2162,3,41–50,0.421053,71717.14179416565,11.180485074640584,4576.0,1.0442315047224084,0.43967680775788426
2163,3,41–50,0.428071,63499.89502521809,11.058793531733246,4845.0,0.5764122219970256,0.24674535628248873
2164,3,41–50,0.477273,70082.49402913262,11.157428313292272,3599.0,0.9555943053062481,0.456079360876429
2165,3,41–50,0.515035,67908.80935212768,11.125921045221515,1438.0,0.8344707892643735,0.4297816629487766
2166,3,41–50,0.5125,57693.6265867864,10.962901988627282,24191.0,0.20777598119087248,0.10648519036032214
2211,3,41–50,0.45161,86810.609574449,11.371484123299329,9773.0,1.7784899076485796,0.803183827193175
2212,3,41–50,0.379361,102144.97647335776,11.534148421095797,11627.0,2.4038209150639065,0.9119159061595586
2221,3,41–50,0.342779,61656.97344785056,11.029341615704976,12383.0,0.4631901039922865,0.15877184065637198
2222,3,41–50,0.390244,64896.18908697579,11.08054418119886,312.0,0.6600283303042643,0.25757209573125733
2223,3,41–50,0.342779,58940.87224497559,10.98429005504502,38432.0,0.2899982100440988,0.09940529644070614
2224,3,41–50,0.342779,54746.296751879694,10.910465006156038,13368.0,0.0061922807799092506,0.002122583813456513
2250,3,41–50,0.27027,66104.36878254169,11.098990117188851,9201.0,0.7309401154445574,0.19755118500120053
2261,3,41–50,0.158864,76896.07661503374,11.250210134881852,9574.0,1.312275831310423,0.20847338766529905
2262,3,41–50,0.428571,60970.50482173581,11.018145498705795,5362.0,0.4201488268523117,0.18006360287292206
2263,3,41–50,0.432796,60114.75198745759,11.004010547765592,354.0,0.36580977869643844,0.15832100898070378
2264,3,41–50,0.225745,54939.85051320452,10.913994238735562,10004.0,0.019759723631555356,0.004460658811205464
2265,3,41–50,0.54878,64081.40917144435,11.067909572315743,2499.0,0.6114570530897413,0.33555540159458824
2266,3,41–50,0.452882,55100.65680471716,10.916916915300762,1106.0,0.030995380783271655,0.014037250039889634
2267,3,41–50,0.3,49832.90913128006,10.816430870692752,1334.0,-0.35530352043310026,-0.10659105612993007
2269,3,41–50,0.363513,60367.87785694312,11.008212418894052,1899.0,0.3819630485988301,0.13884853368530653
2310,3,41–50,0.485747,61332.58638992834,11.024066569423772,17545.0,0.44291122257901466,0.21514279763408864
2320,3,41–50,0.381031,52018.03668250641,10.859345796700762,2685.0,-0.190325499581093,-0.07251991543088344
2330,3,41–50,0.333333,55865.697194100925,10.93070582488389,20639.0,0.08400414077291442,0.02800135225625788
2341,3,41–50,0.329318,49916.30667855408,10.818103015501691,27699.0,-0.3488752874890365,-0.11489091192531453
2342,3,41–50,0.230075,46842.6260311483,10.754548879998978,81494.0,-0.5931967035446293,-0.1364797315680306
2351,3,41–50,0.4875,55245.099817220114,10.919534924355672,6314.0,0.04105980341261578,0.020016654163650192
2352,3,41–50,0.312962,47101.75573113636,10.760065555979311,2277.0,-0.57198892411732,-0.17901079766960473
2353,3,41–50,0.405465,43552.68043275163,10.681726528785054,718.0,-0.8731479581459002,-0.35403093684962744
2354,3,41–50,0.36,46604.44965640496,10.74945130174417,946.0,-0.6127933439177152,-0.22060560381037747
2355,3,41–50,0.405992,41835.64183379933,10.641503930641395,342.0,-1.0277758522736447,-0.4172687738162816
2356,3,41–50,0.552632,47584.52529351345,10.770262888487649,120.0,-0.532787278170609,-0.29443529910998
2359,3,41–50,0.370729,55934.4081820038,10.931935000765664,12717.0,0.08872946650727938,0.032894586388777174
2411,3,41–50,0.568333,75520.41516424592,11.23215829821219,54136.0,1.2428790837557637,0.7063691983081645
2412,3,41–50,0.498718,74159.58968330572,11.213974667367172,38054.0,1.1729756793282546,0.5849840848432285
2413,3,41–50,0.517664,74804.65027202107,11.222635331442175,66212.0,1.2062699047008332,0.6244425039470521
2421,3,41–50,0.466311,74432.74601125641,11.217651258550276,49233.0,1.1871096134461265,0.5535622709556767
2422,3,41–50,0.56642,65809.02386924332,11.094512248780418,42933.0,0.7137258281003105,0.4042685835525779
2423,3,41–50,0.488693,68748.64033843084,11.1382122384377,44939.0,0.881721872263728,0.43089130692217803
2424,3,41–50,0.552632,61523.87162536064,11.027180534991288,5494.0,0.4548822528036571,0.2513824891313906
2431,3,41–50,0.700863,62918.55927247328,11.049596459142624,35151.0,0.5410558792329754,0.3792060466868608
2432,3,41–50,0.590909,65712.36804680938,11.093042437087783,14575.0,0.7080754251605311,0.4184081414061843
2433,3,41–50,0.517675,71888.61464835657,11.182873181356248,17648.0,1.0534121128739884,0.545325115532042
2434,3,41–50,0.515571,74660.51283923526,11.220706621440902,3137.0,1.198855357166762,0.6180950553498247
2511,3,41–50,0.62602,77536.15496117988,11.25849962218498,123447.0,1.34414314034161,0.8414604887166547
2512,3,41–50,0.872807,75704.21001455921,11.234589052338285,31140.0,1.2522236415170005,1.0929495598815286
2513,3,41–50,0.841346,64891.41158720073,11.080470560918457,2115.0,0.6597453115673039,0.5550740789059049
2514,3,41–50,0.95,69622.29429878334,11.150840115415708,929.0,0.9302672699886515,0.8837539064892189
2519,3,41–50,0.764845,76554.87217471305,11.24576304601947,92335.0,1.295179869897556,0.9906118475917962
2521,3,41–50,0.923365,72272.57306712387,11.188199987173386,2628.0,1.073889973677251,0.9915924155444947
2522,3,41–50,0.72973,67248.44327430554,11.116149148858694,7106.0,0.796904649185086,0.5815252296498328
2529,3,41–50,0.70851,73551.96970754022,11.205747506194992,11004.0,1.1413479708903254,0.8086564508555044
2611,3,41–50,0.425,89321.44108456581,11.399996839775644,31651.0,1.8881014570777699,0.8024431192580522
2612,3,41–50,0.458333,52813.79507575757,10.87452770594339,20.0,-0.13196162545636322,-0.060482367680291325
2619,3,41–50,0.5,82775.49294390526,11.323887317624598,2607.0,1.595513318160131,0.7977566590800655
2621,3,41–50,0.5,50061.342106693686,10.821004374588304,2042.0,-0.3377215812050975,-0.16886079060254874
2622,3,41–50,0.535088,52460.52936581179,10.867816344216536,753.0,-0.15776214005381642,-0.08441662799711652
2631,3,41–50,0.552632,87967.97219881491,11.38472807492744,3358.0,1.829403683602839,1.010987016476804
2632,3,41–50,0.492706,65318.99575338936,11.087038172707022,5596.0,0.6849932077048754,0.3375002633954383
2633,3,41–50,0.492036,53225.52064191321,10.882293271619206,634.0,-0.10210843042223068,-0.05024102367123269
2634,3,41–50,0.441462,67680.25411408136,11.122549748913736,8481.0,0.8215105014507731,0.3626656689914612
2635,3,41–50,0.271629,51835.70360474685,10.855834449596731,16783.0,-0.20382418522811596,-0.055364559609327915
2636,3,41–50,0.386364,48737.34828036356,10.794200920290132,5576.0,-0.4407622072400645,-0.17029464943810027
2641,3,41–50,0.741399,60670.98385441344,11.013220837294282,9427.0,0.401216931388108,0.29746183171421187
2642,3,41–50,0.648529,63976.39305262377,11.066269435744006,29646.0,0.6051518695393447,0.3924585368004817
2643,3,41–50,0.701628,34341.92753444699,10.444122263756997,21156.0,-1.7865709798472227,-1.2535082234482473
2651,3,41–50,0.34181,50395.47880385155,10.827656743762825,1546.0,-0.3121478519113652,-0.10669525726182373
2652,3,41–50,0.559345,51181.40164525897,10.843131495920622,3591.0,-0.25265820060235106,-0.14132310121592204
2653,3,41–50,0.146131,43706.95422320362,10.68526250396538,923.0,-0.8595545946871586,-0.12560757247622917
2654,3,41–50,0.499121,64829.11357391123,11.079510064990746,7630.0,0.6560528732496771,0.3274497661492521
2655,3,41–50,0.1875,46608.784063203646,10.749544301560372,2406.0,-0.6124358243541557,-0.11483171706640419
2656,3,41–50,0.65,69760.92875347138,11.15282937204744,1914.0,0.937914577175171,0.6096444751638612
2659,3,41–50,0.526316,59072.27547437012,10.986516981217884,1097.0,0.2985591911934995,0.15713647927219787
3112,3,41–50,0.425714,67422.44578000403,11.118733264902597,55618.0,0.8068387767773212,0.3434825630169805
3113,3,41–50,0.396508,71480.21753065131,11.17717601250672,12223.0,1.0315104639912809,0.4090021510562548
3114,3,41–50,0.40566,69977.54396759617,11.155929669101107,57017.0,0.9498330614776211,0.3853092797190118
3115,3,41–50,0.356357,65519.4882909917,11.090102908529904,36548.0,0.6967749838262868,0.24830064291138407
3116,3,41–50,0.334387,67352.12417477732,11.117689720684544,12212.0,0.8028270755866025,0.26845493732417725
3117,3,41–50,0.389754,86986.8518623616,11.373512258196898,72321.0,1.7862866747071897,0.696212376613826
3118,3,41–50,0.509867,56902.677402059206,10.949097673525127,10667.0,0.15470799770312563,0.07888050266489954
3119,3,41–50,0.363616,68476.83602316641,11.1342508068155,118498.0,0.8664929249121918,0.31507069138487154
3121,3,41–50,0.416667,71785.24796194538,11.181434273786452,747.0,1.047880514776638,0.4366172304504374
3122,3,41–50,0.4,58811.25149732083,10.982088467576512,19999.0,0.2815346385766942,0.11261385543067769
3123,3,41–50,0.416667,62756.16116572172,11.047012038082023,51359.0,0.5311205790638336,0.22130041831679034
3131,3,41–50,0.312103,89394.15069789575,11.400810530585902,2993.0,1.8912295318980958,0.5902584105939914
3132,3,41–50,0.217399,85809.83249999999,11.359888876812311,20.0,1.7339142554299956,0.3769512252162256
3133,3,41–50,0.151515,64543.37047169958,11.075092687231216,1823.0,0.6390711303477554,0.09682886231464018
3134,3,41–50,0.202026,86815.43626849655,11.371539722031942,10517.0,1.7787036460776458,0.3593443828024825
3135,3,41–50,0.104167,57322.73026890031,10.956452512854147,844.0,0.18298223580759654,0.01906071055736991
3139,3,41–50,0.803571,51493.84990341082,10.849217660169522,328.0,-0.22926113515765117,-0.18422759963976892
3141,3,41–50,0.436111,52041.70197640572,10.85980063724932,3307.0,-0.18857695425002616,-0.08224048409493316
3142,3,41–50,0.383433,56940.659872488985,10.949764949674062,1930.0,0.15727321005820383,0.060303738752247274
3143,3,41–50,0.326923,54441.944137332444,10.90489016768787,2191.0,-0.01523909293086418,-0.004982009978236911
3151,3,41–50,0.251255,80510.63069107283,11.296144512961924,17618.0,1.488861543780336,0.3740839071825284
3152,3,41–50,0.297135,79802.45664063572,11.287309567934424,32984.0,1.454897329448446,0.43230091798566395
3153,3,41–50,0.307181,98318.88954972736,11.495971449930076,12938.0,2.257057032868952,0.6933250364137176
3154,3,41–50,0.335772,104711.82921781846,11.55896737249974,155.0,2.499232508724364,0.8391722979193972
3155,3,41–50,0.40566,69025.67659924031,11.14223383898487,1751.0,0.8971821272530011,0.36395090174145245
3211,3,41–50,0.314571,56495.28879874249,10.941912529564831,1618.0,0.12708612018002016,0.03997760791114912
3212,3,41–50,0.254297,55672.28190360041,10.92723767016326,7906.0,0.07067149977729849,0.017971550378867673
3213,3,41–50,0.426471,49691.36971117877,10.81358654934382,9302.0,-0.36623795631507,-0.1561898674676442
3214,3,41–50,0.163865,51591.771630927775,10.851117474236933,4673.0,-0.22195767237713235,-0.0363710939840788
3230,3,41–50,0.358012,49319.11313984852,10.806066975361713,1300.0,-0.3951454845020382,-0.1414668251975437
3240,3,41–50,0.193078,38198.968432014335,10.55056378983251,3943.0,-1.377377397522784,-0.2659412731589041
3251,3,41–50,0.227083,50550.86004603833,10.830735238073188,2242.0,-0.3003131839817695,-0.06819601875813217
3254,3,41–50,0.285714,54333.3745182549,10.902893949125191,7041.0,-0.022913163896229084,-0.006546611709447197
3256,3,41–50,0.343961,40028.41197102804,10.597344780228635,28170.0,-1.1975370499567901,-0.4119060412401875
3257,3,41–50,0.357678,70935.00572879083,11.169519324507212,18950.0,1.0020758278415058,0.3584204779506941
3258,3,41–50,0.18109,63979.56094637597,11.0663189511226,1623.0,0.6053422217063418,0.10962142292880143
3259,3,41–50,0.312237,52304.125838372805,10.864830534864524,1840.0,-0.16924049882913847,-0.05284314563291371
3311,3,41–50,0.571403,91624.6146645688,11.425455233609236,20382.0,1.9859712618154748,1.1347899369151477
3312,3,41–50,0.607955,65095.59111393557,11.083612101078891,61809.0,0.6718223469092479,0.40843775491521184
3313,3,41–50,0.802326,60191.71711668549,11.00529003240679,87360.0,0.37072850659488754,0.29744511978224975
3315,3,41–50,0.517083,60520.04119942372,11.010729848659228,9892.0,0.3916408138643483,0.2025108069554188
3321,3,41–50,0.561408,68514.50670668951,11.13480077856878,43788.0,0.868607183512188,0.4876430216812105
3322,3,41–50,0.572343,63539.30254247349,11.059413931094603,251406.0,0.5787972257310542,0.3312705405665888
3323,3,41–50,0.489376,61312.78339947739,11.023743638510735,28493.0,0.44166977798477974,0.21614258927107957
3324,3,41–50,0.556703,88117.31292575959,11.386424307098642,4279.0,1.835924515689517,1.022064685657901
3331,3,41–50,0.513651,57453.64077245469,10.958733654157603,26111.0,0.19175163639930917,0.09849341978814155
3332,3,41–50,0.486486,59607.391250084765,10.995534859627476,4206.0,0.333226657054233,0.16211010348368557
3333,3,41–50,0.393651,56953.99968503736,10.949999197928742,14233.0,0.15817373155596645,0.06226524760073775
3334,3,41–50,0.47943,81689.0284777095,11.310674981471823,28810.0,1.5447210817035355,0.7405856282011261
3339,3,41–50,0.54374,60857.35040586989,11.016287886615473,409.0,0.41300760130027436,0.22456875313101118
3341,3,41–50,0.489583,66095.12276120704,11.098850237356611,31635.0,0.7304023748487625,0.3575925858855817
3342,3,41–50,0.695652,50330.172087086365,10.82636001893973,3598.0,-0.31713285630968996,-0.22061410575754845
3343,3,41–50,0.803491,58388.33332371639,10.974871377005092,35564.0,0.2537899485693002,0.20391793956589557
3351,3,41–50,0.402147,54658.41333333334,10.908858431130506,15.0,1.6118015163012803e-05,6.481811443760109e-06
3352,3,41–50,0.580645,61605.41727272727,11.028505088393954,11.0,0.45997423872118803,0.2670817418422642
3353,3,41–50,0.603152,48455.47678987471,10.788400650969065,1439.0,-0.4630602056758472,-0.2792956891737986
3354,3,41–50,0.613152,59472.078125,10.993262206179566,32.0,0.32448988635937526,0.19896162280102367
3359,3,41–50,0.291667,52200.54128523698,10.862848143265952,9248.0,-0.1768614147413561,-0.051584638253367114
3412,3,41–50,0.392857,47258.261284762586,10.763382759644363,20081.0,-0.559236584865444,-0.21970000702048376
3421,3,41–50,0.0,49007.17254698089,10.799721944890289,393.0,-0.419537710396261,-0.0
3422,3,41–50,0.324167,53451.47465558483,10.886529505512923,30650.0,-0.0858230596045983,-0.027821003762843813
3423,3,41–50,0.252751,39421.49783466893,10.582066576805472,30919.0,-1.2562711081829976,-0.31752377886436084
3431,3,41–50,0.385417,54990.49039181104,10.914915547298268,6023.0,0.023301513805931418,0.00898079954654067
3432,3,41–50,0.398727,48030.30045001604,10.779587350104972,9385.0,-0.49694121326420776,-0.19814387914119777
3433,3,41–50,0.354257,46768.34101338645,10.752961778920971,491.0,-0.5992980025354007,-0.21230551248418342
3434,3,41–50,0.386508,40618.83214766314,10.611987084048076,15337.0,-1.1412475831080227,-0.44110132085191567
3511,3,41–50,0.735786,70840.6794249211,11.168188682829337,54786.0,0.9969604367433601,0.73354953190965
3512,3,41–50,0.611111,59294.57915510801,10.990273166896822,18238.0,0.31299911074848613,0.1912771995686181
3513,3,41–50,0.634615,68900.44303172523,11.140417887049658,3189.0,0.8902010560010606,0.5649349431541131
3514,3,41–50,0.785538,64821.85342827694,11.079398069749834,1613.0,0.655622329499302,0.5150162534702226
3521,3,41–50,0.393546,58845.97439750269,10.982678705888285,5449.0,0.2838036940677637,0.11168980858559213
3522,3,41–50,0.40566,58928.89667376562,10.984086854998717,3261.0,0.2892170472973659,0.11732378740664946
4110,3,41–50,0.595022,48389.738724494026,10.78704306040296,193655.0,-0.46827919649227207,-0.2786364240552247
4131,3,41–50,0.743243,73454.17,11.20441695330566,6.0,1.1362329211223277,0.8444971649937222
4132,3,41–50,0.892857,55420.67600617612,10.92270801621656,1655.0,0.053258133082189844,0.047551896929364776
4211,3,41–50,0.428241,45598.08821282156,10.72762106946617,858.0,-0.6967153927473396,-0.29836209650551343
4212,3,41–50,0.337821,36501.2434595554,10.505101606375382,2580.0,-1.5521478503244086,-0.524348138944442
4214,3,41–50,0.60783,47991.34433924795,10.778775947363624,5635.0,-0.5000604920521187,-0.3039517688840393
4221,3,41–50,0.518893,45745.09236113849,10.730839794154956,16602.0,-0.6843416366158653,-0.35510008484851624
4222,3,41–50,0.550758,47708.21873397536,10.772858962537034,12802.0,-0.5228071803703008,-0.2879402370463861
4223,3,41–50,0.761885,42801.14946950516,10.66432023797339,3370.0,-0.9400630311894103,-0.7162199225177439
4224,3,41–50,0.483333,38032.0879636607,10.546185502482784,27883.0,-1.3942088650067206,-0.6738671533502933
4225,3,41–50,0.74881,46765.61864604377,10.752903567607063,1882.0,-0.5995217845211348,-0.44892790746727096
4226,3,41–50,0.533333,45595.62506501516,10.727567049343106,29739.0,-0.6969230625214343,-0.3716920677037441
4227,3,41–50,0.672414,43184.1004332213,10.673227660959538,1103.0,-0.9058201895526304,-0.6090861769378424
4229,3,41–50,0.68,46857.25641666256,10.754861161834366,3354.0,-0.5919961972419799,-0.4025574141245464
4311,3,41–50,0.788068,51765.43301482851,10.854477889176886,82907.0,-0.20903921584917412,-0.16473711675582695
4312,3,41–50,0.68075,50216.39104156019,10.824096767157588,1701.0,-0.3258334841434188,-0.22181114433063231
4313,3,41–50,0.837838,52860.6054177794,10.87541364132348,7990.0,-0.1285558205487012,-0.10770895157688272
4321,3,41–50,0.324974,47945.49421926257,10.777820107580594,148776.0,-0.5037350307342191,-0.1637007878778221
4322,3,41–50,0.596154,54964.62864181313,10.914445141723665,38787.0,0.021493131783291933,0.012813216485136619
4323,3,41–50,0.673913,52923.31176618298,10.87659919688651,15261.0,-0.12399818457928959,-0.08356398856438278
4411,3,41–50,0.550895,36906.139000085015,10.516133184756892,45.0,-1.5097391096471964,-0.8317077268090923
4412,3,41–50,0.234429,49285.72931120773,10.805389851823222,88.0,-0.3977485532159795,-0.09324379558186886
4413,3,41–50,0.975,57128.23881212231,10.953053823519229,57.0,0.1699166408707425,0.16566872484897394
4415,3,41–50,0.595588,46909.292638292936,10.755971072084808,1547.0,-0.5877293648488155,-0.3500445569515764
4416,3,41–50,0.62069,57531.962461845134,10.960095941249207,1940.0,0.19698868208740242,0.1222689050848298
5111,3,41–50,0.239841,42618.23955316252,10.660037599148698,10660.0,-0.95652679666788,-0.229414343439621
5112,3,41–50,0.276428,63869.91996840052,11.064603793515872,1438.0,0.5987486344925477,0.16551088753550597
5113,3,41–50,0.335487,40028.74248907858,10.597353037280806,3267.0,-1.1975053073382669,-0.40174746304299314
5120,3,41–50,0.193279,39697.55228886883,10.5890448095823,67147.0,-1.2294446601459974,-0.23762583446835825
5131,3,41–50,0.156652,37152.06442859293,10.5227746186852,47578.0,-1.4842074187640075,-0.23250406056421932
5132,3,41–50,0.194444,36951.48526391733,10.517361122156236,9958.0,-1.5050185450157643,-0.2926418259670453
5141,3,41–50,0.199314,42700.82813464712,10.66197359328268,32533.0,-0.9490842467134468,-0.18916577754944394
5142,3,41–50,0.200133,38096.14806038822,10.547868455226553,12881.0,-1.3877390830757759,-0.27773238591320426
5151,3,41–50,0.265306,41057.97130643445,10.62274028132587,8888.0,-1.0999090240157745,-0.29181246352552903
5152,3,41–50,0.153486,43937.23296814714,10.690517370995938,878.0,-0.8393532884474559,-0.12882897883064623
5153,3,41–50,0.0,47488.920897314965,10.768251718550005,57169.0,-0.5405188267662567,-0.0
5163,3,41–50,0.126856,53754.28449957104,10.892178654433032,4463.0,-0.06410601392767526,-0.008132232502809172
5164,3,41–50,0.238907,38633.09453275366,10.561864559434945,2005.0,-1.333933803963609,-0.31868612330353396
5165,3,41–50,0.36,58645.41923666987,10.979264747649806,8273.0,0.2706794008241837,0.09744458429670612
5169,3,41–50,0.221113,68633.86447090098,11.136541343087632,1417.0,0.8752984426193802,0.193539864542899
5211,3,41–50,0.26087,55634.25230606023,10.926554339228735,1643.0,0.06804456794607988,0.017750786440093858
5212,3,41–50,0.19525,30974.69142147613,10.340925744267771,67.0,-2.183289770437016,-0.42628732767782745
5221,3,41–50,0.480769,45338.36860994738,10.721908942160262,1062.0,-0.718674546483447,-0.3455164430383003
5222,3,41–50,0.486486,46390.78493813466,10.744856118019426,27896.0,-0.6304586269993667,-0.3067092956144139
5223,3,41–50,0.342481,42180.07125768119,10.649703143402633,407196.0,-0.9962555860231332,-0.3411986093567887
5230,3,41–50,0.235604,37258.6166818616,10.525638517375718,453.0,-1.4731977216298615,-0.3470912760068819
5241,3,41–50,0.233333,54085.74403672218,10.898325918773356,197.0,-0.04047406115833981,-0.009443934112258905
5242,3,41–50,0.128205,46699.89218312713,10.751497134941843,383.0,-0.6049285392135781,-0.0775548633698768
5243,3,41–50,0.26087,55901.78935001015,10.931351668470066,665.0,0.08648695984167677,0.02256185321389822
5244,3,41–50,0.805556,46657.23537615613,10.750583293416192,9466.0,-0.6084416238276873,-0.4901338007241365
5245,3,41–50,0.230535,42148.92934048567,10.648964561932669,3034.0,-0.9990949177076353,-0.23032634685372969
5246,3,41–50,0.064693,34236.06748387236,10.441034972137318,23686.0,-1.7984394673080302,-0.11634644445855839
5249,3,41–50,0.532258,46368.13467671268,10.744367749634666,9271.0,-0.6323360635245826,-0.3365659284994673
5311,3,41–50,0.24933,37264.66447527972,10.52580082352589,162147.0,-1.4725737674507866,-0.36715681743850465
5312,3,41–50,0.316667,34577.12273688342,10.45094754978598,6966.0,-1.760332505601682,-0.5574392135513678
5321,3,41–50,0.113347,48088.117826292815,10.780790394938355,56935.0,-0.4923163432231688,-0.05580258055531652
5322,3,41–50,0.218792,48701.82895687722,10.793471863948184,31417.0,-0.4435649214370247,-0.0970484562910495
5329,3,41–50,0.216049,42265.64280416999,10.651729808147646,39520.0,-0.9884644706778458,-0.21355676042547792
5411,3,41–50,0.277723,54252.19921435956,10.901398809094584,1273.0,-0.02866093666648267,-0.007959801313825567
5413,3,41–50,0.271986,47407.8421875,10.766542940991997,32.0,-0.5470878871333624,-0.1488002460698547
5414,3,41–50,0.317232,44426.145795994,10.701583444383983,28127.0,-0.7968119384793337,-0.252774244867676
