institusjonskode,institusjonsnavn,aar,studieprogramkode,studieprogramnavn,nivaakode,nivaanavn,kandidater_totalt,kandidater_kvinner,kandidater_menn,kjonn_skjermet
1120,Universitetet i Bergen,2025,PHDMD,Ph.d. - Det medisinske fakultet,FU,Forskerutdanning,92,57,35,0
1120,Universitetet i Bergen,2025,PHDMN,Ph.d. - Fakultet for naturvitenskap og teknologi,FU,Forskerutdanning,66,23,43,0
1120,Universitetet i Bergen,2025,PHDPSYK,Ph.d. - Det psykologiske fakultet,FU,Forskerutdanning,19,15,4,0
1120,Universitetet i Bergen,2025,PHDSV,Ph.d. - Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,17,7,10,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,DPHILOSNAT,Doctor philos i naturvitenskap,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,57,38,19,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,8,4,4,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,8,5,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,6,4,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-MED,Ph.d.-utdanning i medisin,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,9,4,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,27,12,15,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2019,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,3,1,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,DPHILOSHEL,Doctor philos i helsevitenskap,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,DPHILOSHUM,Doctor philos i humanistiske fag,FU,Forskerutdanning,2,0,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,DPHILOSNAT,Doctor philos i naturvitenskap,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,51,29,22,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,10,3,7,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,13,9,4,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,5,2,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,4,2,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,10,4,6,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,18,5,13,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2020,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,2,1,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,DPHILOSHEL,Doctor philos i helsevitenskap,FU,Forskerutdanning,2,1,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,DPHILOSHSA,Doctor philos i samfunnsvitenskap,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,DPHILOSNAT,Doctor philos i naturvitenskap,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,54,34,20,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,13,8,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,9,7,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,5,1,4,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,4,3,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,13,4,9,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-NAU,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,23,8,15,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2021,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,6,4,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,DPHILOSHSA,Doctor philosophiae i samfunnsvitenskap,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,DPHILOSNAT,Doctor philosophiae i naturvitenskap,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,50,31,19,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,11,6,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,4,4,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,4,2,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,2,2,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,16,12,4,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-NAU,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,22,4,18,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2022,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,9,7,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,DPHILOSHEL,Doctor philosophiae i helsevitenskap,FU,Forskerutdanning,2,2,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,DPHILOSHSA,Doctor philosophiae i samfunnsvitenskap,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,51,31,20,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,7,6,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,6,4,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,5,0,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,12,10,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-NAU,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,24,7,17,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2023,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,8,3,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,55,34,21,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,9,6,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,4,3,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,4,1,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,4,2,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,13,8,5,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,21,4,17,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2024,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,1,0,1,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,DPHILOSNAT,Doctor philosophiae i naturvitenskap,FU,Forskerutdanning,1,1,0,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-HEL,Ph.d.-utdanning i helsevitenskap,FU,Forskerutdanning,56,42,14,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-HUM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,7,4,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-HUMSAM,Ph.d.-program i humaniora og samfunnsvitenskap,FU,Forskerutdanning,10,7,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-ING,Ph.d.-program i ingeniørvitenskap,FU,Forskerutdanning,5,2,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-JUS,Ph.d.-utdanning i rettsvitenskap,FU,Forskerutdanning,5,2,3,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-NATVIT,Ph.d.-program i naturvitenskap,FU,Forskerutdanning,17,7,10,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-NAU,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,2,0,2,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-REAL,Ph.d.-program i realfag,FU,Forskerutdanning,28,7,21,0
1130,Universitetet i Tromsø - Norges arktiske universitet,2025,PH-SAMFVIT,Ph.d.-program i samfunnsvitenskap,FU,Forskerutdanning,6,4,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,HF/DPHIL,"Historisk-filosofiske fag, dr.philos",FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,MNF/DPHIL,"Matematisk-naturvitenskapelige fag, dr.philos",FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,MNK/DPHIL,"Matematisk-naturvitenskapelige fag, dr.philos",FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBARN,Tverrfaglig barneforskning - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBEHAV,Behaviour and Health - PhD programme,FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBI,Biologi - doktorgrad (ph.d.),FU,Forskerutdanning,16,6,10,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBIFY,Biofysikk - doktorgrad (ph.d.),FU,Forskerutdanning,2,0,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBIOT,Bioteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,4,2,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHBYGG,"Bygg, anlegg og transport - doktorgrad (ph.d.)",FU,Forskerutdanning,16,5,11,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHCOS,Datateknologi og informatikk - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHD-CS,PhD in Computer Science,FU,Forskerutdanning,7,1,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHDESIG,Industriell design - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHD-IS,PhD in Information Security,FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHELKT,Elkraftteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,13,2,11,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHENPRO,Energi- og prosessteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,15,2,13,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHESTET,Estetiske fag - doktorgrad (ph.d.),FU,Forskerutdanning,3,2,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHET,Elektronikk og telekommunikasjon - doktorgrad (ph.d.),FU,Forskerutdanning,6,0,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHFY,Fysikk - doktorgrad (ph.d.),FU,Forskerutdanning,9,1,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHGEOG,Geografi - doktorgrad (ph.d.),FU,Forskerutdanning,3,2,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHGEOL,Geologi og bergteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,8,5,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHHIST,Historie og kulturfag - doktorgrad (ph.d.),FU,Forskerutdanning,7,2,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHHLS,Helsevitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,5,3,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHINDØK,Industriell økologi - doktorgrad (ph.d.),FU,Forskerutdanning,2,0,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHIT,Informasjonsteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,3,1,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHIV,Ingeniørvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,2,0,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHIØT,Industriell økonomi og teknologiledelse - doktorgrad (ph.d.),FU,Forskerutdanning,8,3,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHKJ,Kjemi - doktorgrad (ph.d.),FU,Forskerutdanning,5,2,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHKJPROS,Kjemisk prosessteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,13,7,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHKLINM,Klinisk medisin - doktorgrad (ph.d.),FU,Forskerutdanning,16,7,9,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHKONSTR,Konstruksjonsteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,15,4,11,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHKULT,Tverrfaglige kulturstudier - doktorgrad (ph.d.),FU,Forskerutdanning,2,2,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMA,Matematiske fag - doktorgrad (ph.d.),FU,Forskerutdanning,9,3,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMART,Marin teknikk - doktorgrad (ph.d.),FU,Forskerutdanning,20,5,15,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMED,Medisin - doktorgrad (ph.d.),FU,Forskerutdanning,27,17,10,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMEDHV,Medisin og helsevitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,8,5,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMEDT,Medisinsk teknologi - doktorgrad (ph.d.),FU,Forskerutdanning,9,3,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMOLM,Molekylærmedisin - doktorgrad (ph.d.),FU,Forskerutdanning,4,3,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHMT,Materialteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,12,4,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHNAUT,Nautiske operasjoner - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHNEVRO,Nevrovitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,8,6,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHOL,Økonomi og ledelse - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPALC,Lindrende behandling - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPED,Pedagogikk - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPETR,Petroleumsteknologi og anvendt geofysikk - doktorgrad (ph.d.),FU,Forskerutdanning,10,2,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPOL,Statsvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPRODKVAL,Produksjons- og kvalitetsteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,4,1,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPRODMAT,Produktutvikling og materialer - doktorgrad (ph.d.),FU,Forskerutdanning,10,2,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPROLUS,Profesjonsforskning med innretning mot lærerutdanning og skole - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHPSY,Psykologi - doktorgrad (ph.d.),FU,Forskerutdanning,3,3,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHSAMFM,Samfunnsmedisin - doktorgrad (ph.d.),FU,Forskerutdanning,5,5,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHSPRÅK,Språkvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,3,3,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHSV,Samfunnsvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,6,5,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHTELE,Telematikk - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHTK,Teknisk kybernetikk - doktorgrad (ph.d.),FU,Forskerutdanning,14,1,13,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHUV,Utdanningsvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,5,2,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHVANN,Vann- og miljøteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,9,3,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,PHAAR,Arkitektur - doktorgrad (ph.d.),FU,Forskerutdanning,9,4,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2019,SV/DPHIL,"Samfunnsvitenskapelige fag, dr.philos.",FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHBARN,Tverrfaglig barneforskning - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHBI,Biologi - doktorgrad (ph.d.),FU,Forskerutdanning,13,8,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHBIFY,Biofysikk - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHBIOT,Bioteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,5,4,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHBYGG,"Bygg, anlegg og transport - doktorgrad (ph.d.)",FU,Forskerutdanning,12,4,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHCOS,Datateknologi og informatikk - doktorgrad (ph.d.),FU,Forskerutdanning,6,1,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHDESIG,Design - doktorgrad (ph.d.),FU,Forskerutdanning,2,2,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHELKT,Elkraftteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,7,0,7,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHENPRO,Energi- og prosessteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,10,1,9,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHESTET,Estetiske fag - doktorgrad (ph.d.),FU,Forskerutdanning,4,2,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHET,Elektronikk og telekommunikasjon - doktorgrad (ph.d.),FU,Forskerutdanning,9,2,7,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHFY,Fysikk - doktorgrad (ph.d.),FU,Forskerutdanning,13,3,10,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHGEOG,Geografi - doktorgrad (ph.d.),FU,Forskerutdanning,2,0,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHGEOL,Geologi og bergteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,4,3,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHHIST,Historie og kulturfag - doktorgrad (ph.d.),FU,Forskerutdanning,5,3,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHHLS,Helsevitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,9,6,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHINDØK,Industriell økologi - doktorgrad (ph.d.),FU,Forskerutdanning,2,1,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHISCT,Informasjonssikkerhet og kommunikasjonsteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,10,1,9,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHIV,Ingeniørvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,24,3,21,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHIØT,Industriell økonomi og teknologiledelse - doktorgrad (ph.d.),FU,Forskerutdanning,10,6,4,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHKJ,Kjemi - doktorgrad (ph.d.),FU,Forskerutdanning,6,3,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHKJPROS,Kjemisk prosessteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,12,4,8,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHKLINM,Klinisk medisin - doktorgrad (ph.d.),FU,Forskerutdanning,10,7,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHKONSTR,Konstruksjonsteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,11,2,9,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHKULT,Tverrfaglige kulturstudier - doktorgrad (ph.d.),FU,Forskerutdanning,2,2,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMA,Matematiske fag - doktorgrad (ph.d.),FU,Forskerutdanning,14,3,11,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMART,Marin teknikk - doktorgrad (ph.d.),FU,Forskerutdanning,17,1,16,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMED,Medisin - doktorgrad (ph.d.),FU,Forskerutdanning,35,23,12,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMEDHV,Medisin og helsevitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,23,13,10,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMEDT,Medisinsk teknologi - doktorgrad (ph.d.),FU,Forskerutdanning,8,3,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMOLM,Molekylærmedisin - doktorgrad (ph.d.),FU,Forskerutdanning,2,2,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHMT,Materialteknologi - doktorgrad (ph.d.),FU,Forskerutdanning,22,11,11,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHNAUT,Nautiske operasjoner - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHNEVRO,Nevrovitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,4,1,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHOL,Økonomi og ledelse - doktorgrad (ph.d.),FU,Forskerutdanning,4,1,3,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPALC,Lindrende behandling - doktorgrad (ph.d.),FU,Forskerutdanning,3,1,2,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPETR,Petroleumsteknologi og anvendt geofysikk - doktorgrad (ph.d.),FU,Forskerutdanning,10,4,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPRODKVAL,Produksjons- og kvalitetsteknikk - doktorgrad (ph.d.),FU,Forskerutdanning,9,4,5,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPRODMAT,Produktutvikling og materialer - doktorgrad (ph.d.),FU,Forskerutdanning,8,2,6,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPROLUS,Profesjonsforskning med innretning mot lærerutdanning og skole - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHPSY,Psykologi - doktorgrad (ph.d.),FU,Forskerutdanning,5,4,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHSAMFM,Samfunnsmedisin - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHSOS,Sosiologi - doktorgrad (ph.d.),FU,Forskerutdanning,2,2,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHSPRÅK,Språkvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,1,1,0,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHSV,Samfunnsvitenskap - doktorgrad (ph.d.),FU,Forskerutdanning,17,7,10,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHSØK,Samfunnsøkonomi - doktorgrad (ph.d.),FU,Forskerutdanning,1,0,1,0
1150,Norges teknisk-naturvitenskapelige universitet,2020,PHTK,Teknisk kybernetikk - doktorgrad (ph.d.),FU,Forskerutdanning,8,2,6,0
