nus_code,nus_name,nus_kortnavn,level_digit,level_name,field_digit,field_name,nus4,isced,complete_pull,n_total,n_employed,n_employed_scored,share_employed,share_selvstendig,share_i_utdanning,share_ledig,share_ufor_aap,share_utenfor,exposure_w,coverage_scored,share_E3,share_E2,share_E1,share_E0,share_top5_v1,exposure2_w,coverage2_scored,share2_E3,share2_E2,share2_E1,share2_E0,share_top5_v2,share_q1_v1,share_q2_v1,share_q3_v1,share_q4_v1,share_q5_v1,share_q1_v2,share_q2_v2,share_q3_v2,share_q4_v2,share_q5_v2,n_occupations,eloundou_beta_w,mouchel_grounded_w,handa_augmentation_w,handa_automation_w,anthropic2026_job_exposure_w,n_total_recent,n_employed_recent,share_employed_recent,exposure_w_recent,share_E3_recent,exposure2_w_recent,share2_E3_recent,share_top5_v1_recent,share_top5_v2_recent,share_i_utdanning_recent,share_ledig_recent
731918,"Master, interkulturelle studier, toårig",Interkulturelle studier,7,Master-nivå,3,Samfunnsfag og juridiske fag,7319,0314,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278593,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.297383,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,0.271629,0.263841,0.763939,0.093203,0.016500,0,0,,,,,,,,,
731919,"Master, organisasjon og ledelse, 1½-årig",Organisasjon og ledelse,7,Master-nivå,3,Samfunnsfag og juridiske fag,7319,0312,True,495,473,463,0.955556,0.008081,0.000000,0.006061,0.008081,0.022222,0.521211,0.978858,0.017279,0.719222,0.257019,0.006479,0.298056,0.606587,0.978858,0.313175,0.539957,0.120950,0.025918,0.552916,0.000000,0.000000,0.066955,0.634989,0.298056,0.000000,0.000000,0.058315,0.388769,0.552916,48,0.507506,0.538169,0.643660,0.323853,0.152472,153,147,0.960784,0.523738,0.000000,0.625106,0.347222,0.284722,0.638889,0.000000,0.000000
731999,"Statsvitenskapelige fag, andre, uspesifiserte, høyere nivå",Statsvitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7319,0312,True,38,24,24,0.631579,0.078947,0.000000,0.131579,0.000000,0.157895,0.469741,1.000000,0.000000,0.625000,0.375000,0.000000,0.250000,0.546938,1.000000,0.375000,0.250000,0.000000,0.375000,0.625000,0.000000,0.000000,0.375000,0.375000,0.250000,0.000000,0.000000,0.375000,0.000000,0.625000,7,0.454825,0.485248,0.621699,0.336634,0.182816,0,0,,,,,,,,,
732102,"Cand.polit.-utdanning, sosiologiske fag",Sosiologi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7321,0314,True,1033,932,932,0.902227,0.028074,0.000000,0.005808,0.048403,0.015489,0.527960,1.000000,0.024678,0.729614,0.214592,0.031116,0.500000,0.623421,1.000000,0.495708,0.325107,0.040773,0.138412,0.622318,0.006438,0.000000,0.131974,0.361588,0.500000,0.000000,0.015021,0.123391,0.239270,0.622318,45,0.507143,0.553104,0.646604,0.333571,0.169933,0,0,,,,,,,,,
732103,"Cand.sociol.-utdanning, sosiologiske fag",Sosiologi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7321,0314,True,86,69,69,0.802326,0.116279,0.000000,0.000000,0.081395,0.000000,0.547564,1.000000,0.043478,0.739130,0.173913,0.043478,0.579710,0.656592,1.000000,0.579710,0.333333,0.000000,0.086957,0.652174,0.000000,0.000000,0.086957,0.333333,0.579710,0.000000,0.000000,0.086957,0.260870,0.652174,7,0.523048,0.582534,0.654802,0.338986,0.162875,0,0,,,,,,,,,
732104,"Mag.art.-utdanning, sosiologiske fag",Sosiologi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7321,0314,True,20,12,12,0.600000,0.250000,0.000000,0.000000,0.150000,0.000000,0.522090,1.000000,0.000000,0.250000,0.750000,0.000000,0.250000,0.574459,1.000000,0.250000,0.750000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000,0.000000,0.750000,0.250000,2,0.505915,0.509665,0.677683,0.322317,0.144995,0,0,,,,,,,,,
732106,"Master, sosiologi, toårig",Sosiologi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7321,0314,True,1335,1231,1231,0.922097,0.011236,0.011236,0.015730,0.024719,0.014981,0.517217,1.000000,0.028432,0.658814,0.245329,0.067425,0.536149,0.605059,1.000000,0.471974,0.313566,0.014622,0.199838,0.620634,0.012998,0.018684,0.179529,0.252640,0.536149,0.005686,0.024370,0.172218,0.177092,0.620634,58,0.503291,0.536813,0.643120,0.336402,0.174459,140,137,0.978571,0.519744,0.000000,0.600829,0.401460,0.532847,0.562044,0.021429,0.000000
732199,"Sosiologiske fag, uspesifiserte, høyere nivå",Sosiologi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7321,0314,True,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,,,,,
732999,"Sosiologiske fag, andre, uspesifiserte, høyere nivå",Sosiologiske fag,7,Master-nivå,3,Samfunnsfag og juridiske fag,7329,0314,True,14,7,7,0.500000,0.000000,0.000000,0.214286,0.000000,0.285714,0.339084,1.000000,0.000000,0.428571,0.000000,0.571429,0.428571,0.474474,1.000000,0.428571,0.000000,0.000000,0.571429,0.428571,0.000000,0.571429,0.000000,0.000000,0.428571,0.000000,0.000000,0.571429,0.000000,0.428571,2,0.385226,0.420957,0.599440,0.400560,0.094743,0,0,,,,,,,,,
733101,"Cand.philol.-utdanning, kulturgeografi",Kulturgeografi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,62,57,57,0.919355,0.080645,0.000000,0.000000,0.000000,0.000000,0.529579,1.000000,0.000000,0.771930,0.228070,0.000000,0.456140,0.625346,1.000000,0.456140,0.385965,0.070175,0.087719,0.649123,0.000000,0.000000,0.087719,0.456140,0.456140,0.000000,0.000000,0.087719,0.263158,0.649123,8,0.505680,0.554812,0.654754,0.345246,0.154897,0,0,,,,,,,,,
733102,"Cand.polit.-utdanning, kulturgeografi",Kulturgeografi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,306,279,279,0.911765,0.026144,0.000000,0.000000,0.052288,0.009804,0.530622,1.000000,0.010753,0.756272,0.232975,0.000000,0.519713,0.622927,1.000000,0.480287,0.354839,0.046595,0.118280,0.562724,0.000000,0.000000,0.129032,0.351254,0.519713,0.000000,0.000000,0.129032,0.308244,0.562724,26,0.506864,0.552666,0.640173,0.354003,0.167631,0,0,,,,,,,,,
733103,"Cand.polit.-utdanning, planlegging og lokalsamfunnsforskning",Planlegging og lokalsamfunnsforskning,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,43,43,43,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557798,1.000000,0.000000,0.930233,0.069767,0.000000,0.674419,0.677964,1.000000,0.674419,0.255814,0.000000,0.069767,0.674419,0.000000,0.000000,0.069767,0.255814,0.674419,0.000000,0.000000,0.069767,0.255814,0.674419,4,0.526870,0.601495,0.653381,0.346619,0.169955,0,0,,,,,,,,,
733109,"Cand.polit.-utdanning, samfunnsgeografi",Samfunnsgeografi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,179,176,176,0.983240,0.000000,0.000000,0.000000,0.016760,0.000000,0.519709,1.000000,0.000000,0.681818,0.301136,0.017045,0.465909,0.609502,1.000000,0.443182,0.386364,0.034091,0.136364,0.522727,0.000000,0.017045,0.119318,0.397727,0.465909,0.000000,0.000000,0.136364,0.340909,0.522727,17,0.499537,0.540755,0.647895,0.352105,0.164336,0,0,,,,,,,,,
733111,"Master, samfunnsgeografi, toårig",Samfunnsgeografi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,814,749,749,0.920147,0.017199,0.009828,0.015971,0.013514,0.023342,0.525306,1.000000,0.009346,0.636849,0.336449,0.017356,0.511348,0.616942,1.000000,0.464619,0.352470,0.072096,0.110814,0.568758,0.000000,0.004005,0.126836,0.357810,0.511348,0.005340,0.005340,0.124166,0.296395,0.568758,45,0.507551,0.547356,0.636161,0.336604,0.150933,97,93,0.958763,0.557436,0.000000,0.686015,0.645161,0.655914,0.774194,0.000000,0.000000
733113,"Master, samfunnsplanlegging og kulturforståelse, toårig",Samfunnsplanlegging og kulturforståelse,7,Master-nivå,3,Samfunnsfag og juridiske fag,7331,0314,True,70,67,67,0.957143,0.000000,0.000000,0.000000,0.000000,0.042857,0.562801,1.000000,0.000000,0.761194,0.238806,0.000000,0.701493,0.704565,1.000000,0.761194,0.194030,0.000000,0.044776,0.761194,0.000000,0.000000,0.044776,0.253731,0.701493,0.000000,0.000000,0.044776,0.194030,0.761194,4,0.535375,0.625096,0.662604,0.337396,0.160061,16,16,1.000000,0.570717,0.000000,0.718005,0.750000,0.750000,0.750000,0.000000,0.000000
734101,"Cand.oecon.-utdanning, samfunnsøkonomi",Samfunnsøkonomi profesjonsstudium,7,Master-nivå,3,Samfunnsfag og juridiske fag,7341,0311,True,703,649,649,0.923186,0.038407,0.000000,0.004267,0.019915,0.014225,0.549637,1.000000,0.041602,0.778120,0.175655,0.004622,0.497689,0.666971,1.000000,0.526965,0.425270,0.023112,0.024653,0.673344,0.004622,0.000000,0.020031,0.477658,0.497689,0.000000,0.004622,0.026194,0.295840,0.673344,40,0.528729,0.591742,0.671855,0.308114,0.184091,0,0,,,,,,,,,
734102,"Cand.polit.-utdanning, samfunnsøkonomi",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7341,0311,True,620,563,563,0.908065,0.027419,0.000000,0.009677,0.029032,0.025806,0.559108,1.000000,0.049734,0.793961,0.156306,0.000000,0.563055,0.679435,1.000000,0.563055,0.392540,0.035524,0.008881,0.698046,0.000000,0.000000,0.008881,0.428064,0.563055,0.000000,0.000000,0.015986,0.285968,0.698046,37,0.538790,0.602800,0.667527,0.311011,0.188781,0,0,,,,,,,,,
734103,"Master, samfunnsøkonomi, toårig",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7341,0311,True,1466,1374,1374,0.937244,0.007503,0.012278,0.009550,0.005457,0.025239,0.579767,1.000000,0.110626,0.746725,0.137555,0.005095,0.684862,0.708112,1.000000,0.716157,0.234352,0.021106,0.028384,0.793304,0.000000,0.000000,0.031295,0.283843,0.684862,0.000000,0.002911,0.028384,0.175400,0.793304,54,0.562278,0.628243,0.670734,0.301359,0.211336,190,182,0.957895,0.593055,0.126374,0.743967,0.824176,0.758242,0.846154,0.000000,0.000000
734104,"Master, samfunnsøkonomi, femårig",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7341,0311,True,493,469,469,0.951318,0.000000,0.010142,0.014199,0.000000,0.024341,0.579073,1.000000,0.085288,0.780384,0.134328,0.000000,0.686567,0.720462,1.000000,0.754797,0.219616,0.017058,0.008529,0.797441,0.000000,0.000000,0.008529,0.304904,0.686567,0.000000,0.000000,0.008529,0.194030,0.797441,28,0.561394,0.639200,0.669549,0.297046,0.215528,70,70,1.000000,0.570694,0.071429,0.727273,0.857143,0.614286,0.857143,0.000000,0.000000
734105,"Master of Science, samfunnsøkonomi, toårig",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7341,0311,True,82,74,74,0.902439,0.000000,0.000000,0.000000,0.000000,0.097561,0.612991,1.000000,0.202703,0.689189,0.108108,0.000000,0.810811,0.754813,1.000000,0.837838,0.162162,0.000000,0.000000,0.932432,0.000000,0.000000,0.000000,0.189189,0.810811,0.000000,0.000000,0.000000,0.067568,0.932432,10,0.591278,0.669676,0.630857,0.342116,0.221211,12,12,1.000000,0.572554,0.000000,0.702606,0.750000,0.750000,0.750000,0.000000,0.000000
734904,"Master of Science, environmental and development economics, toårig",Miljø- og utviklingsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7349,0311,True,8,8,8,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.568115,1.000000,0.000000,1.000000,0.000000,0.000000,0.625000,0.740128,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.375000,0.625000,0.000000,0.000000,0.000000,0.000000,1.000000,2,0.548137,0.656647,0.584227,0.290773,0.194069,0,0,,,,,,,,,
734905,"Samfunnsøkonomi, høyere nivå",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7349,0311,True,22,10,10,0.454545,0.000000,0.000000,0.000000,0.318182,0.227273,0.529524,1.000000,0.000000,0.600000,0.400000,0.000000,0.300000,0.740353,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,3,0.509306,0.656848,0.673994,0.326006,0.269200,0,0,,,,,,,,,
734906,"Master, environmental and development economics, toårig",Miljø- og utviklingsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7349,0311,True,24,19,19,0.791667,0.000000,0.000000,0.000000,0.000000,0.208333,0.604360,1.000000,0.157895,0.842105,0.000000,0.000000,0.842105,0.773008,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.157895,0.842105,0.000000,0.000000,0.000000,0.000000,1.000000,3,0.579143,0.685819,0.630350,0.317019,0.208358,0,0,,,,,,,,,
734908,"Master, politikk og økonomi, toårig",Politikk og økonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7349,0311,True,20,20,20,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.573533,1.000000,0.000000,1.000000,0.000000,0.000000,0.700000,0.715126,1.000000,0.700000,0.300000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.300000,0.700000,0.000000,0.000000,0.000000,0.000000,1.000000,4,0.544872,0.634465,0.614271,0.385729,0.196457,0,0,,,,,,,,,
734999,"Samfunnsøkonomiske fag, andre, uspesifiserte, høyere nivå",Samfunnsøkonomi,7,Master-nivå,3,Samfunnsfag og juridiske fag,7349,0311,True,54,37,37,0.685185,0.055556,0.000000,0.074074,0.000000,0.185185,0.563834,1.000000,0.000000,0.918919,0.081081,0.000000,0.729730,0.677965,1.000000,0.702703,0.216216,0.000000,0.081081,0.783784,0.000000,0.000000,0.081081,0.189189,0.729730,0.000000,0.000000,0.081081,0.135135,0.783784,7,0.546677,0.601496,0.653845,0.283092,0.223469,0,0,,,,,,,,,
735101,"Cand.philol.-utdanning, informasjonsvitenskap",Informasjonsvitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,17,17,17,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.665669,1.000000,0.352941,0.647059,0.000000,0.000000,1.000000,0.811800,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3,0.657488,0.720236,0.744780,0.255220,0.309400,0,0,,,,,,,,,
735103,"Cand.philol.-utdanning, media og massekommunikasjon",Media og kommunikasjon,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,12,6,6,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.419369,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.408554,1.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,2,0.409540,0.362472,0.647978,0.352022,0.210947,0,0,,,,,,,,,
735104,"Cand.philol.-utdanning, medievitenskap",Medievitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,133,116,116,0.872180,0.060150,0.000000,0.000000,0.037594,0.030075,0.542916,1.000000,0.000000,0.775862,0.224138,0.000000,0.603448,0.642892,1.000000,0.551724,0.284483,0.000000,0.163793,0.637931,0.000000,0.000000,0.163793,0.232759,0.603448,0.000000,0.000000,0.163793,0.198276,0.637931,14,0.526027,0.570379,0.634886,0.365114,0.225606,0,0,,,,,,,,,
735105,"Cand.polit.-utdanning, informasjonsvitenskap",Informasjonsvitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0322,True,102,93,93,0.911765,0.000000,0.000000,0.029412,0.058824,0.000000,0.593410,1.000000,0.086022,0.913978,0.000000,0.000000,0.688172,0.744392,1.000000,0.849462,0.150538,0.000000,0.000000,0.903226,0.000000,0.000000,0.000000,0.311828,0.688172,0.000000,0.000000,0.000000,0.096774,0.903226,10,0.585311,0.660431,0.722275,0.241883,0.235027,0,0,,,,,,,,,
735106,"Cand.polit.-utdanning, pedagogisk informasjonsvitenskap",Pedagogisk informasjonsvitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0322,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496858,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.510385,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.485747,0.452818,0.688534,0.311466,0.131794,0,0,,,,,,,,,
735110,"Cand.polit.-utdanning, media og massekommunikasjon",Media og kommunikasjon,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,19,16,16,0.842105,0.157895,0.000000,0.000000,0.000000,0.000000,0.573523,1.000000,0.000000,1.000000,0.000000,0.000000,0.687500,0.692916,1.000000,0.687500,0.312500,0.000000,0.000000,0.687500,0.000000,0.000000,0.000000,0.312500,0.687500,0.000000,0.000000,0.000000,0.312500,0.687500,2,0.543146,0.614761,0.649511,0.350489,0.158498,0,0,,,,,,,,,
735111,"Cand.polit.-utdanning, medievitenskap",Medievitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,162,153,153,0.944444,0.030864,0.000000,0.000000,0.000000,0.024691,0.550206,1.000000,0.058824,0.712418,0.228758,0.000000,0.522876,0.667293,1.000000,0.575163,0.294118,0.045752,0.084967,0.751634,0.000000,0.000000,0.084967,0.392157,0.522876,0.000000,0.000000,0.084967,0.163399,0.751634,19,0.530989,0.592028,0.639601,0.340791,0.211853,0,0,,,,,,,,,
735115,"Master, informasjonsvitenskap, toårig",Informasjonsvitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0322,True,327,309,309,0.944954,0.000000,0.000000,0.012232,0.012232,0.030581,0.660295,1.000000,0.343042,0.618123,0.038835,0.000000,0.883495,0.780043,1.000000,0.899676,0.074434,0.025890,0.000000,0.938511,0.000000,0.000000,0.012945,0.103560,0.883495,0.000000,0.000000,0.012945,0.048544,0.938511,17,0.664944,0.692061,0.754369,0.237540,0.311090,53,53,1.000000,0.685449,0.433962,0.824633,1.000000,1.000000,1.000000,0.000000,0.000000
735116,"Master, medievitenskap, toårig",Medievitenskap,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,1289,1184,1184,0.918542,0.019395,0.012413,0.017843,0.012413,0.019395,0.569319,1.000000,0.130912,0.684966,0.153716,0.030405,0.681588,0.685766,0.995777,0.664970,0.211196,0.010178,0.113656,0.796438,0.002534,0.016047,0.097973,0.201858,0.681588,0.005089,0.014419,0.096692,0.087362,0.796438,64,0.556883,0.608417,0.627216,0.353735,0.268021,162,140,0.864198,0.600628,0.135714,0.747616,0.850000,0.792857,0.935714,0.018519,0.043210
735117,"Master, digitale medier, toårig",Digitale medier,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0322,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633256,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.838163,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.626020,0.743625,0.800556,0.199444,0.308350,0,0,,,,,,,,,
735119,"Master, samfunnskommunikasjon, toårig",Informasjon og samfunnskontakt,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,166,146,146,0.879518,0.036145,0.000000,0.048193,0.000000,0.036145,0.578939,1.000000,0.130137,0.684932,0.184932,0.000000,0.719178,0.697503,1.000000,0.595890,0.308219,0.000000,0.095890,0.808219,0.000000,0.000000,0.095890,0.184932,0.719178,0.000000,0.000000,0.095890,0.095890,0.808219,16,0.570976,0.618830,0.602986,0.385598,0.282344,30,27,0.900000,0.631085,0.185185,0.757835,0.740741,1.000000,0.888889,0.000000,0.100000
735120,"Master, media practices, toårig",Medie- og kommunikasjonsfag,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,65,41,41,0.630769,0.076923,0.092308,0.092308,0.000000,0.107692,0.609393,1.000000,0.170732,0.634146,0.195122,0.000000,0.804878,0.736247,1.000000,0.707317,0.292683,0.000000,0.000000,0.804878,0.000000,0.000000,0.000000,0.195122,0.804878,0.000000,0.000000,0.000000,0.195122,0.804878,8,0.595017,0.653205,0.651485,0.348515,0.289787,16,16,1.000000,0.584594,0.187500,0.670445,0.562500,0.562500,0.562500,0.000000,0.000000
735121,"Master, screen cultures, toårig",Skjermkulturer,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,13,6,6,0.461538,0.000000,0.000000,0.000000,0.000000,0.538462,0.553568,1.000000,0.000000,0.500000,0.500000,0.000000,0.500000,0.587732,1.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.500000,0.500000,2,0.540385,0.521441,0.552277,0.447723,0.239397,0,0,,,,,,,,,
735122,"Master, strategisk kommunikasjon, toårig",Strategisk kommunikasjon,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,57,53,53,0.929825,0.000000,0.000000,0.000000,0.000000,0.070175,0.606942,1.000000,0.226415,0.698113,0.075472,0.000000,0.867925,0.753642,1.000000,0.811321,0.113208,0.000000,0.075472,0.924528,0.000000,0.000000,0.075472,0.056604,0.867925,0.000000,0.000000,0.075472,0.000000,0.924528,8,0.592580,0.668637,0.609811,0.357170,0.362420,0,0,,,,,,,,,
735199,"Media og kommunikasjon, uspesifisert, høyere nivå",Media og kommunikasjon,7,Master-nivå,3,Samfunnsfag og juridiske fag,7351,0321,True,280,221,221,0.789286,0.060714,0.017857,0.028571,0.032143,0.071429,0.570227,1.000000,0.135747,0.705882,0.131222,0.027149,0.669683,0.706001,1.000000,0.633484,0.298643,0.000000,0.067873,0.909502,0.013575,0.013575,0.040724,0.262443,0.669683,0.000000,0.013575,0.054299,0.022624,0.909502,22,0.560557,0.626370,0.622345,0.336931,0.279548,0,0,,,,,,,,,
735203,"Master, journalistikk, toårig",Journalistikk,7,Master-nivå,3,Samfunnsfag og juridiske fag,7352,0321,True,307,274,274,0.892508,0.026059,0.000000,0.022801,0.013029,0.045603,0.590058,1.000000,0.058394,0.740876,0.189781,0.010949,0.722628,0.696989,1.000000,0.708029,0.200730,0.000000,0.091241,0.770073,0.010949,0.000000,0.080292,0.186131,0.722628,0.000000,0.010949,0.080292,0.138686,0.770073,21,0.575501,0.618374,0.610977,0.374728,0.245869,55,51,0.927273,0.648474,0.058824,0.791056,1.000000,1.000000,1.000000,0.000000,0.000000
735204,"Master, medieutvikling, toårig",Medieutvikling,7,Master-nivå,3,Samfunnsfag og juridiske fag,7352,0321,True,11,4,4,0.363636,0.000000,0.000000,0.000000,0.000000,0.636364,0.663650,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.790019,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.648529,0.700911,0.603173,0.396827,0.227900,0,0,,,,,,,,,
