inst,inst_short,inst_name,year,prog,prog_name,nus,nus_name,niva,niva_name,level,field,studium,graduates,students_autumn,profile_source,register_population,exposure_w,share_employed,share_i_utdanning,handa_augmentation_w,handa_automation_w,exposure_w_recent,share_top5_v1,exposure2_w,share_top5_v2,top_occupations,share_q1_v1,share_q1_v2,share_q2_v1,share_q2_v2,share_q3_v1,share_q3_v2,share_q4_v1,share_q4_v2,share_q5_v1,share_q5_v2
1160,UiS,Universitetet i Stavanger,2025,M-RETVIT,Rettsvitenskap - masterstudium,737103,"Master, rettsvitenskap, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,39.000000,120.000000,nus6,284,0.487500,0.978873,0.000000,0.752610,0.247390,0.472818,0.284173,0.710652,0.906475,Jurister og advokater (64%); Høyere saksbehandlere i offentlig og privat virksomhet (25%); Andre juridiske yrker (4%); Dommere (3%); Forsikringsagenter (1%),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.715827,0.093525,0.284173,0.906475
1160,UiS,Universitetet i Stavanger,2025,B-SOSIOL,Sosiologi - bachelorstudium,632102,"Bachelor, sosiologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,37.000000,163.000000,nus6,2209,0.420619,0.778180,0.103667,0.631695,0.308467,0.405369,0.348458,0.449253,0.416084,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Butikkmedarbeidere (11%); Saksbehandlere innen sosiale ytelser (6%); Miljøarbeidere innen sosiale fagfelt (5%); Kontormedarbeidere (5%),0.085515,0.057692,0.075625,0.120629,0.343223,0.317016,0.147179,0.088578,0.348458,0.416084
1160,UiS,Universitetet i Stavanger,2025,M-SERLIB,Serviceledelse i internasjonal business - masterstudium,741149,"Master, ledelse, toårig",M2,"Master, 2-årig",Master-nivå,Økonomiske og administrative fag,Økonomisk-administrativ utdanning,36.000000,58.000000,nus4 (small cell),51352,0.552501,0.923314,0.005667,0.661443,0.308775,0.568444,0.464528,0.647010,0.707461,"Revisorer, regnskapsrådgivere (9%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Regnskapsmedarbeidere (5%); Finansanalytikere (4%); Finans- og økonomisjefer (4%)",0.003744,0.003235,0.003935,0.005916,0.054926,0.051647,0.472867,0.231742,0.464528,0.707461
1160,UiS,Universitetet i Stavanger,2025,FX-B-TOLL,"Bachelorstudium i toll, vareførsel og grensekontroll, etatsvei",682401,"Bachelor, toll, vareførsel og grensekontroll , treårig",LN,Lavere nivå (øvrige),Bachelor-nivå,"Samferdsel, sikkerhet og service",Annet,34.000000,59.000000,nus6 (small cell),57,0.493421,1.000000,0.000000,0.465453,0.253845,,0.070175,0.424707,0.070175,Tollere (84%); Strategi- og planleggingssjefer (9%); Høyere saksbehandlere i offentlig og privat virksomhet (7%),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.929825,0.929825,0.070175,0.070175
1160,UiS,Universitetet i Stavanger,2025,FX-EMBA,Executive Master of Business Administration,741135,"Master of Business Administration (MBA), toårig",ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,Økonomiske og administrative fag,Økonomisk-administrativ utdanning,34.000000,129.000000,nus6,178,0.500312,0.876404,0.000000,0.664002,0.299407,0.505759,0.269231,0.574648,0.525641,"Ledere av olje- og gassutvinning mv. (8%); Administrerende direktører (8%); Andre administrative ledere (6%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (6%); Selgere (engros) (6%)",0.051282,0.051282,0.000000,0.000000,0.057692,0.032051,0.621795,0.391026,0.269231,0.525641
1160,UiS,Universitetet i Stavanger,2025,M-KONMAT,Konstruksjons- og maskinteknikk - master i teknologi/siv.ing.,755218,"Master, teknologi, materialteknologi, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Teknologi,33.000000,60.000000,nus6,115,0.417131,0.973913,0.000000,0.602933,0.324522,0.405252,0.026786,0.424839,0.026786,"Ingeniører innen petroleum, bergverk og metallurgi (20%); Andre ingeniører (19%); Sivilingeniører (bygg og anlegg) (15%); Bygningsingeniører (10%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (8%)",0.000000,0.000000,0.000000,0.000000,0.437500,0.303571,0.535714,0.669643,0.026786,0.026786
1160,UiS,Universitetet i Stavanger,2025,B-STATSVIT,Statsvitenskap - bachelorstudium,631112,"Bachelor, statsvitenskap, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,32.000000,164.000000,nus6,2035,0.483685,0.772973,0.134152,0.627687,0.335789,0.518313,0.496791,0.538736,0.562058,Høyere saksbehandlere i offentlig og privat virksomhet (18%); Butikkmedarbeidere (8%); Kontormedarbeidere (6%); Journalister (3%); Andre pleiemedarbeidere (3%),0.038511,0.054019,0.053915,0.091318,0.214377,0.162701,0.196406,0.129904,0.496791,0.562058
1160,UiS,Universitetet i Stavanger,2025,M-EES,Bærekraftstudier - masterstudium,739924,,M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,32.000000,70.000000,nus4 (no cell),7902,0.477030,0.747279,0.017970,0.630635,0.324891,0.489389,0.441012,0.551923,0.566214,Høyere saksbehandlere i offentlig og privat virksomhet (24%); Kontormedarbeidere (3%); Personal- og karriererådgivere (3%); Barnehage- og skolefritidsassistenter mv. (3%); Organisasjonsrådgivere mv. (3%),0.070956,0.065874,0.056187,0.057555,0.147683,0.154160,0.284162,0.156197,0.441012,0.566214
1160,UiS,Universitetet i Stavanger,2025,P-PPUD,Praktisk pedagogisk utdanning - deltid,623801,Praktisk-pedagogisk utdanning for universitets- og høgskolekandidater,AR,"Årsstudium, 60-studiepoeng",Bachelor-nivå,Lærerutdanninger og pedagogikk,Praktisk-pedagogisk utdanning,31.000000,61.000000,nus6,10984,0.373153,0.869720,0.010288,0.608141,0.370189,0.360608,0.100796,0.350706,0.117566,Grunnskolelærere (37%); Lektorer mv. (videregående skole) (23%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Ledere av utdanning og undervisning (4%); Andre musikklærere (2%),0.018336,0.013813,0.037825,0.041860,0.727263,0.727330,0.115780,0.099431,0.100796,0.117566
1160,UiS,Universitetet i Stavanger,2025,B-BYGG,Bygg - bachelor i ingeniørfag,657107,"Bachelor, ingeniørfag, bygg, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,29.000000,137.000000,nus6,7411,0.450033,0.912023,0.025773,0.545608,0.265706,0.446566,0.112152,0.455817,0.134910,Bygningsingeniører (32%); Sivilingeniører (bygg og anlegg) (23%); Ledere av bygge- og anleggsvirksomhet (5%); Andre ingeniører (5%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),0.019634,0.018147,0.015618,0.024394,0.097575,0.184293,0.755020,0.638257,0.112152,0.134910
1160,UiS,Universitetet i Stavanger,2025,B-ENERGI,Energi- og petroleumsteknologi - bachelor i ingeniørfag,655107,"Bachelor, ingeniørfag, energi og miljø, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,28.000000,249.000000,nus6,627,0.448982,0.918660,0.027113,0.579689,0.268042,0.439538,0.138889,0.446614,0.119792,Bygningsingeniører (26%); Sivilingeniører (bygg og anlegg) (20%); Elkraftingeniører (10%); Andre ingeniører (6%); Elektronikkingeniører (6%),0.010417,0.010417,0.020833,0.020833,0.194444,0.217014,0.635417,0.631944,0.138889,0.119792
1160,UiS,Universitetet i Stavanger,2025,B-IDRETT,Idrettsvitenskap - bachelorstudium,668105,"Bachelor, idrett/kroppsøving, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Idrettsutdanning,28.000000,116.000000,nus6,2342,0.347511,0.841588,0.058924,0.599960,0.289422,0.319002,0.160925,0.332466,0.195496,Trenere og idrettsdommere (10%); Grunnskolelærere (8%); Butikkmedarbeidere (7%); Barnehage- og skolefritidsassistenter mv. (6%); Helsefagarbeidere (4%),0.106427,0.061924,0.136761,0.164278,0.487404,0.506141,0.108483,0.072160,0.160925,0.195496
1160,UiS,Universitetet i Stavanger,2025,M-DATENG,Datateknologi - master i teknologi,754119,"Master, teknologi, datateknikk, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Teknologi,28.000000,62.000000,nus6,598,0.685729,0.943144,0.000000,0.756732,0.238687,0.699769,0.898936,0.774119,0.893617,"Andre programvare- og applikasjonsutviklere (29%); Systemanalytikere/-arkitekter (28%); Programvareutviklere (14%); Driftsteknikere, IKT (9%); Elektronikkingeniører (4%)",0.000000,0.000000,0.000000,0.000000,0.017730,0.017730,0.083333,0.088652,0.898936,0.893617
1160,UiS,Universitetet i Stavanger,2025,B-BYSAM,Byplanlegging og samfunnssikkerhet - bachelorstudium,633104,"Bachelor, samfunnsplanlegging og kulturforståelse, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,27.000000,135.000000,nus4 (small cell),795,0.441394,0.656604,0.216352,0.611411,0.341383,0.481782,0.432950,0.488441,0.448276,Høyere saksbehandlere i offentlig og privat virksomhet (24%); Butikkmedarbeidere (18%); Kontormedarbeidere (8%); Andre pleiemedarbeidere (4%); Barnehage- og skolefritidsassistenter mv. (3%),0.057471,0.067050,0.076628,0.090038,0.308429,0.285441,0.124521,0.109195,0.432950,0.448276
1160,UiS,Universitetet i Stavanger,2025,M-BARNEV,Barnevernsarbeid - Masterprogram,762106,"Master, barnevern, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Samfunnsvitenskap,27.000000,54.000000,nus6,522,0.367381,0.946360,0.007663,0.718039,0.211762,0.363723,0.145749,0.369792,0.151822,Rådgivere innen sosiale fagfelt (40%); Høyere saksbehandlere i offentlig og privat virksomhet (12%); Miljøarbeidere innen sosiale fagfelt (12%); Spesiallærere / spesialpedagoger (6%); Vernepleiere (6%),0.022267,0.000000,0.044534,0.052632,0.678138,0.684211,0.109312,0.111336,0.145749,0.151822
1160,UiS,Universitetet i Stavanger,2025,M-PSYRUS,Rus- og psykisk helsearbeid - masterstudium,769944,"Master, psykisk helse- og rusarbeid, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,27.000000,63.000000,nus6,164,0.383002,1.000000,0.000000,0.749341,0.194039,0.397138,0.164634,0.367958,0.164634,Miljøarbeidere innen sosiale fagfelt (16%); Spesialsykepleiere (15%); Høyere saksbehandlere i offentlig og privat virksomhet (14%); Rådgivere innen sosiale fagfelt (14%); Vernepleiere (13%),0.073171,0.000000,0.024390,0.091463,0.646341,0.652439,0.091463,0.091463,0.164634,0.164634
1160,UiS,Universitetet i Stavanger,2025,M-SPESPED,Spesialpedagogikk - masterstudium,724207,"Master, spesialpedagogikk, toårig",M2,"Master, 2-årig",Master-nivå,Lærerutdanninger og pedagogikk,Pedagogiske fag,27.000000,59.000000,nus6,4884,0.379369,0.923833,0.004505,0.637745,0.355681,0.379729,0.058732,0.336590,0.062320,Grunnskolelærere (35%); Psykologer (14%); Spesiallærere / spesialpedagoger (13%); Førskolelærere (7%); Lektorer mv. (videregående skole) (6%),0.010195,0.001774,0.075133,0.078288,0.601064,0.609226,0.254876,0.248392,0.058732,0.062320
1160,UiS,Universitetet i Stavanger,2025,B-REILED,Reiselivsledelse - bachelorstudium,644109,"Bachelor, reiselivsfag, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Økonomiske og administrative fag,Økonomisk-administrativ utdanning,26.000000,58.000000,nus6,2717,0.492657,0.875230,0.018403,0.619233,0.322317,0.468887,0.483368,0.542953,0.594105,Høyere saksbehandlere i offentlig og privat virksomhet (7%); Kontormedarbeidere (6%); Butikkmedarbeidere (6%); Reisebyråmedarbeidere mv. (5%); Selgere (engros) (5%),0.040421,0.043789,0.074526,0.048421,0.123789,0.154947,0.277895,0.158737,0.483368,0.594105
1160,UiS,Universitetet i Stavanger,2025,B-ELEKTRO,Elektroteknologi - bachelor i ingeniørfag,655106,"Bachelor, ingeniørfag, elektro, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,23.000000,134.000000,nus6,7646,0.442584,0.937222,0.016348,0.641508,0.299712,0.426932,0.228759,0.434359,0.171533,"Elektronikkingeniører (18%); Andre ingeniører (11%); Elkraftingeniører (9%); Sivilingeniører (bygg og anlegg) (4%); Ingeniører innen petroleum, bergverk og metallurgi (4%)",0.019270,0.014745,0.048175,0.061168,0.303504,0.270657,0.400292,0.481898,0.228759,0.171533
1160,UiS,Universitetet i Stavanger,2025,M-HELSØS,Helsesykepleie - masterstudium,761115,"Master, helsesykepleie, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,23.000000,93.000000,nus6,272,0.378224,0.985294,0.000000,0.741595,0.258405,0.375745,0.000000,0.292524,0.000000,Spesialsykepleiere (90%); Sykepleiere (6%); Universitets- og høyskolelektorer/-lærere (2%); Ledere av helsetjenester (1%),0.000000,0.000000,0.000000,0.000000,0.962687,0.962687,0.037313,0.037313,0.000000,0.000000
1160,UiS,Universitetet i Stavanger,2025,B-MASKIN,Maskin - bachelor i ingeniørfag,655213,"Bachelor, ingeniørfag, maskin, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,22.000000,142.000000,nus6,5141,0.415328,0.926084,0.020035,0.616184,0.300753,0.399990,0.150139,0.423238,0.128702,"Andre ingeniører (12%); Maskiningeniører (11%); Ingeniører innen petroleum, bergverk og metallurgi (10%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (7%); Sivilingeniører (bygg og anlegg) (6%)",0.038174,0.031110,0.026445,0.035159,0.377906,0.292137,0.407336,0.512892,0.150139,0.128702
1160,UiS,Universitetet i Stavanger,2025,M-IDRETT,Idrettsvitenskap - masterstudium,768106,"Master, idretts-/bevegelsesvitenskap, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Idrettsutdanning,22.000000,49.000000,nus6,1875,0.386230,0.925867,0.012267,0.628239,0.326013,0.374063,0.130257,0.368490,0.160745,Grunnskolelærere (19%); Lektorer mv. (videregående skole) (18%); Universitets- og høyskolelektorer/-lærere (8%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Trenere og idrettsdommere (7%),0.021028,0.009901,0.061916,0.083285,0.609229,0.595224,0.177570,0.150844,0.130257,0.160745
1160,UiS,Universitetet i Stavanger,2025,M-LITERA,Engelsk og Literacy Studies - masterprogram,711732,"Master, literacy studies, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,22.000000,37.000000,nus4 (small cell),424,0.439178,0.839623,0.018868,0.629968,0.370032,0.398396,0.266854,0.454467,0.266854,Grunnskolelærere (28%); Lektorer mv. (videregående skole) (26%); Høyere saksbehandlere i offentlig og privat virksomhet (15%); Universitets- og høyskolelektorer/-lærere (14%); Systemanalytikere/-arkitekter (4%),0.000000,0.000000,0.016854,0.008427,0.564607,0.573034,0.151685,0.151685,0.266854,0.266854
1160,UiS,Universitetet i Stavanger,2025,B-UTØVMUS4,Utøvende musikk - bachelorstudium,615116,"Bachelor, utøvende musikk, fireårig",B4,"Bachelor, 4-årig",Bachelor-nivå,Humanistiske og estetiske fag,Utøvende musikkutdanning,21.000000,93.000000,nus6,642,0.418909,0.610592,0.034268,0.598677,0.385107,0.430453,0.307087,0.354969,0.079890,"Dirigenter, komponister, musikere og sangere (22%); Andre musikklærere (20%); Grunnskolelærere (10%); Lektorer mv. (videregående skole) (4%); Religiøse yrker (3%)",0.023622,0.035813,0.065617,0.046832,0.535433,0.515152,0.068241,0.322314,0.307087,0.079890
1160,UiS,Universitetet i Stavanger,2025,B-JOURNAL,Journalistikk - bachelorstudium,635205,"Bachelor, journalistikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Journalist-/fotoutdanning,20.000000,89.000000,nus6,2360,0.596243,0.868644,0.024153,0.605233,0.379093,0.612373,0.780976,0.702484,0.828683,Journalister (50%); Informasjonsrådgivere (8%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Reklame- og markedsføringsrådgivere (4%); Butikkmedarbeidere (3%),0.015122,0.017132,0.020000,0.027411,0.076585,0.065590,0.107317,0.061185,0.780976,0.828683
1160,UiS,Universitetet i Stavanger,2025,B-SYKEPD,Distriktsvennlig sykepleie - bachelorstudium,661120,"Bachelor, sykepleie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Sykepleierutdanning,20.000000,26.000000,nus6,57246,0.395943,0.911068,0.012507,0.719578,0.259458,0.390637,0.050132,0.315253,0.057063,Sykepleiere (76%); Spesialsykepleiere (5%); Ledere av helsetjenester (3%); Høyere saksbehandlere i offentlig og privat virksomhet (2%); Ambulansepersonell (1%),0.008769,0.014246,0.021806,0.017323,0.857431,0.855055,0.061862,0.056313,0.050132,0.057063
1160,UiS,Universitetet i Stavanger,2025,FX-MRS,Erfaringsbasert master innen risikostyring og sikkerhetsledelse,782908,"Master, risikostyring og sikkerhetsledelse, 1½-årig",ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,"Samferdsel, sikkerhet og service",Samfunnsvitenskap,20.000000,232.000000,nus6,403,0.491487,0.992556,0.000000,0.581301,0.277489,0.511996,0.317003,0.542377,0.322767,Høyere saksbehandlere i offentlig og privat virksomhet (18%); Politibetjenter mv. (14%); Offiserer fra fenrik og høyere grad (11%); Helse- og miljøkontrollører (6%); Andre administrative ledere (5%),0.000000,0.000000,0.000000,0.034582,0.331412,0.135447,0.351585,0.507205,0.317003,0.322767
1160,UiS,Universitetet i Stavanger,2025,B-FJERMU,Film- og TV produksjon - bachelorstudium,635907,"Bachelor, fjernsynsteknikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,19.000000,70.000000,nus6,542,0.475792,0.723247,0.029520,0.534417,0.441789,0.430675,0.334184,0.456524,0.367292,Teknikere innen radio og tv (21%); Journalister (14%); Butikkmedarbeidere (8%); Fotografer og filmfotografer (7%); Regissører (6%),0.010204,0.018767,0.051020,0.050938,0.283163,0.466488,0.321429,0.096515,0.334184,0.367292
1160,UiS,Universitetet i Stavanger,2025,M-JORDMOR,Jordmorfag - masterstudium,761107,"Master, jordmorfag, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,18.000000,40.000000,nus6,970,0.404734,0.984536,0.000000,0.647975,0.352025,0.405518,0.008377,0.311835,0.008377,Jordmødre (93%); Universitets- og høyskolelektorer/-lærere (3%); Ledere av helsetjenester (1%); Sykepleiere (1%); Spesialsykepleiere (1%),0.000000,0.000000,0.000000,0.000000,0.949738,0.949738,0.041885,0.041885,0.008377,0.008377
1160,UiS,Universitetet i Stavanger,2025,M-SOSARB,Sosialfag - masterstudium,762104,"Master, sosialt arbeid, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Samfunnsvitenskap,18.000000,81.000000,nus6,1070,0.413672,0.905607,0.004673,0.725174,0.227502,0.401738,0.218782,0.429496,0.231166,Rådgivere innen sosiale fagfelt (23%); Høyere saksbehandlere i offentlig og privat virksomhet (17%); Miljøarbeidere innen sosiale fagfelt (15%); Universitets- og høyskolelektorer/-lærere (7%); Vernepleiere (5%),0.026832,0.006192,0.024768,0.042312,0.535604,0.534572,0.194014,0.185759,0.218782,0.231166
1160,UiS,Universitetet i Stavanger,2025,B-ELE-YVEI,"Elektroteknologi, y-vei - bachelor i ingeniørfag",655106,"Bachelor, ingeniørfag, elektro, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,17.000000,133.000000,nus6,7646,0.442584,0.937222,0.016348,0.641508,0.299712,0.426932,0.228759,0.434359,0.171533,"Elektronikkingeniører (18%); Andre ingeniører (11%); Elkraftingeniører (9%); Sivilingeniører (bygg og anlegg) (4%); Ingeniører innen petroleum, bergverk og metallurgi (4%)",0.019270,0.014745,0.048175,0.061168,0.303504,0.270657,0.400292,0.481898,0.228759,0.171533
1160,UiS,Universitetet i Stavanger,2025,B-PARAMED,Paramedisin - bachelorstudium,669966,"Bachelor, paramedisin, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Helsefag,17.000000,61.000000,nus6,816,0.227145,0.981618,0.007353,0.057110,0.019129,0.227628,0.007595,0.079228,0.007557,Ambulansepersonell (88%); Brannkonstabler (2%); Ledere av helsetjenester (1%); Sykepleiere (1%); Andre pleiemedarbeidere (1%),0.015190,0.894207,0.894937,0.040302,0.060759,0.036524,0.021519,0.021411,0.007595,0.007557
1160,UiS,Universitetet i Stavanger,2025,M-PHCC,Prehospital Critical Care (PHCC) Emergency Medical Care - Part-time (Master Degree Program),769941,"Master, pre-hospital critical care, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,17.000000,94.000000,nus4 (small cell),12100,0.404537,0.821901,0.009339,0.670260,0.269860,0.424577,0.215887,0.406875,0.220982,Høyere saksbehandlere i offentlig og privat virksomhet (13%); Spesialsykepleiere (9%); Universitets- og høyskolelektorer/-lærere (8%); Sykepleiere (6%); Helsefagarbeidere (5%),0.080543,0.032187,0.073303,0.098169,0.376772,0.409274,0.253494,0.239388,0.215887,0.220982
1160,UiS,Universitetet i Stavanger,2025,B-BIOKJE,Biologisk kjemi - bioteknologi - bachelor i realfag,652210,"Bachelor, bioteknologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,16.000000,77.000000,nus6,222,0.364728,0.594595,0.265766,0.649510,0.299354,0.305563,0.143939,0.341936,0.083333,Butikkmedarbeidere (15%); Bioingeniører (14%); Kjemiingeniører (11%); Andre ingeniører (9%); Bioteknikere (ikke-medisinske laboratorier) (7%),0.075758,0.075758,0.000000,0.037879,0.560606,0.590909,0.219697,0.212121,0.143939,0.083333
1160,UiS,Universitetet i Stavanger,2025,M-HELVIT,Helsevitenskap - masterstudium,769915,"Master, helsevitenskap, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,16.000000,59.000000,nus6,2765,0.426853,0.899096,0.005063,0.691182,0.283062,0.437260,0.228479,0.439570,0.257442,Høyere saksbehandlere i offentlig og privat virksomhet (16%); Spesialsykepleiere (14%); Universitets- og høyskolelektorer/-lærere (13%); Fysioterapeuter (8%); Sykepleiere (7%),0.017699,0.008045,0.103379,0.031376,0.401850,0.483508,0.248592,0.219630,0.228479,0.257442
1160,UiS,Universitetet i Stavanger,2025,M-OFFSYS,Marin- og offshoreteknologi - master i teknologi/siv.ing.,755223,"Master, teknologi, offshoreteknologi, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Teknologi,16.000000,48.000000,nus6,392,0.423340,0.951531,0.015306,0.642835,0.313264,0.421148,0.069705,0.445444,0.064343,"Ingeniører innen petroleum, bergverk og metallurgi (20%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (20%); Andre ingeniører (13%); Sivilingeniører (maskin- og marin-teknikk) (8%); Ledere av olje- og gassutvinning mv. (8%)",0.016086,0.016086,0.000000,0.000000,0.434316,0.235925,0.479893,0.683646,0.069705,0.064343
1160,UiS,Universitetet i Stavanger,2025,B-BATTEK,Batteri- og energiteknologi - bachelor i ingeniørfag,655107,"Bachelor, ingeniørfag, energi og miljø, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,15.000000,11.000000,nus6,627,0.448982,0.918660,0.027113,0.579689,0.268042,0.439538,0.138889,0.446614,0.119792,Bygningsingeniører (26%); Sivilingeniører (bygg og anlegg) (20%); Elkraftingeniører (10%); Andre ingeniører (6%); Elektronikkingeniører (6%),0.010417,0.010417,0.020833,0.020833,0.194444,0.217014,0.635417,0.631944,0.138889,0.119792
1160,UiS,Universitetet i Stavanger,2025,B-ESPRÅKL,Engelsk språk og litteratur - bachelorstudium,611121,"Bachelor, engelsk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,14.000000,69.000000,nus6,483,0.359377,0.641822,0.120083,0.598751,0.368184,0.309477,0.248387,0.365361,0.235484,Butikkmedarbeidere (20%); Barnehage- og skolefritidsassistenter mv. (12%); Grunnskolelærere (8%); Kontormedarbeidere (7%); Andre pleiemedarbeidere (5%),0.096774,0.135484,0.177419,0.070968,0.403226,0.470968,0.074194,0.087097,0.248387,0.235484
1160,UiS,Universitetet i Stavanger,2025,B-HISTORIE,Historie - bachelorstudium,613102,"Bachelor, historie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,14.000000,53.000000,nus6,1719,0.416704,0.703316,0.151832,0.601702,0.335160,0.440254,0.350921,0.431860,0.384937,Butikkmedarbeidere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Kontormedarbeidere (6%); Barnehage- og skolefritidsassistenter mv. (5%); Andre pleiemedarbeidere (4%),0.072027,0.078661,0.113065,0.133054,0.335008,0.297071,0.128978,0.106276,0.350921,0.384937
1160,UiS,Universitetet i Stavanger,2025,M-PSYKOL,Psykologi - masterstudium,736104,"Master, psykologi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Psykologi,14.000000,33.000000,nus6,1908,0.498345,0.905660,0.017296,0.656023,0.312773,0.507620,0.357639,0.569287,0.538194,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Personal- og karriererådgivere (14%); Universitets- og høyskolelektorer/-lærere (8%); Psykologer (7%); Miljøarbeidere innen sosiale fagfelt (3%),0.021412,0.006944,0.019097,0.026620,0.167245,0.168403,0.434606,0.259838,0.357639,0.538194
1160,UiS,Universitetet i Stavanger,2025,M-BIOENG,Biologisk kjemi - master i realfag,752218,"Master, bioteknologi, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,13.000000,26.000000,nus6,524,0.398993,0.860687,0.024809,0.638024,0.296023,0.413803,0.150776,0.394422,0.126386,Bioingeniører (19%); Universitets- og høyskolelektorer/-lærere (8%); Andre sivilingeniører (unntatt elektroteknologi) (7%); Kjemiingeniører (6%); Andre ingeniører (6%),0.008869,0.019956,0.035477,0.019956,0.458980,0.481153,0.345898,0.352550,0.150776,0.126386
1160,UiS,Universitetet i Stavanger,2025,D-UTHUM,Utdanningsvitenskap og humaniora - ph.d.,,Ph.d.,FU,Forskerutdanning,Ph.d.,Ph.d.,Ph.d.,13.000000,,phd_national,39637,0.490066,0.891188,0.003154,0.661985,0.267833,0.498270,0.228317,0.498640,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",0.012807,0.010145,0.013090,0.016379,0.066585,0.163927,0.679200,0.641116,0.228317,0.168433
