date,yrke4,alder_gr,count
2015-01-16,2653,7,18
2015-01-16,2653,8,6
2015-01-16,2653,9,5
2015-01-16,2654,2,26
2015-01-16,2654,3,69
2015-01-16,2654,4,113
2015-01-16,2654,5,186
2015-01-16,2654,6,224
2015-01-16,2654,7,89
2015-01-16,2654,8,33
2015-01-16,2654,9,5
2015-01-16,2655,1,67
2015-01-16,2655,2,50
2015-01-16,2655,3,85
2015-01-16,2655,4,63
2015-01-16,2655,5,84
2015-01-16,2655,6,103
2015-01-16,2655,7,71
2015-01-16,2655,8,67
2015-01-16,2655,9,16
2015-01-16,2656,1,13
2015-01-16,2656,2,25
2015-01-16,2656,3,76
2015-01-16,2656,4,34
2015-01-16,2656,5,75
2015-01-16,2656,6,90
2015-01-16,2656,7,35
2015-01-16,2656,8,26
2015-01-16,2656,9,5
2015-01-16,2659,1,13
2015-01-16,2659,2,11
2015-01-16,2659,3,27
2015-01-16,2659,4,22
2015-01-16,2659,5,26
2015-01-16,2659,6,27
2015-01-16,2659,7,7
2015-01-16,2659,8,6
2015-01-16,3112,1,26
2015-01-16,3112,2,456
2015-01-16,3112,3,2090
2015-01-16,3112,4,1846
2015-01-16,3112,5,2190
2015-01-16,3112,6,3797
2015-01-16,3112,7,3798
2015-01-16,3112,8,2267
2015-01-16,3112,9,154
2015-01-16,3113,1,6
2015-01-16,3113,2,54
2015-01-16,3113,3,525
2015-01-16,3113,4,479
2015-01-16,3113,5,542
2015-01-16,3113,6,1035
2015-01-16,3113,7,1345
2015-01-16,3113,8,708
2015-01-16,3113,9,43
2015-01-16,3114,1,37
2015-01-16,3114,2,324
2015-01-16,3114,3,1467
2015-01-16,3114,4,1487
2015-01-16,3114,5,2194
2015-01-16,3114,6,2979
2015-01-16,3114,7,2385
2015-01-16,3114,8,1015
2015-01-16,3114,9,41
2015-01-16,3115,1,17
2015-01-16,3115,2,232
2015-01-16,3115,3,863
2015-01-16,3115,4,819
2015-01-16,3115,5,1124
2015-01-16,3115,6,1879
2015-01-16,3115,7,1557
2015-01-16,3115,8,734
2015-01-16,3115,9,54
2015-01-16,3116,1,9
2015-01-16,3116,2,24
2015-01-16,3116,3,197
2015-01-16,3116,4,195
2015-01-16,3116,5,350
2015-01-16,3116,6,564
2015-01-16,3116,7,573
2015-01-16,3116,8,320
2015-01-16,3116,9,5
2015-01-16,3117,0,6
2015-01-16,3117,1,44
2015-01-16,3117,2,498
2015-01-16,3117,3,2612
2015-01-16,3117,4,2410
2015-01-16,3117,5,2836
2015-01-16,3117,6,3685
2015-01-16,3117,7,2486
2015-01-16,3117,8,946
2015-01-16,3117,9,31
2015-01-16,3118,1,8
2015-01-16,3118,2,63
2015-01-16,3118,3,275
2015-01-16,3118,4,285
2015-01-16,3118,5,401
2015-01-16,3118,6,723
2015-01-16,3118,7,744
2015-01-16,3118,8,305
2015-01-16,3118,9,17
2015-01-16,3119,1,74
2015-01-16,3119,2,581
2015-01-16,3119,3,2857
2015-01-16,3119,4,3029
2015-01-16,3119,5,4515
2015-01-16,3119,6,6912
2015-01-16,3119,7,5833
2015-01-16,3119,8,2834
2015-01-16,3119,9,156
2015-01-16,3121,2,5
2015-01-16,3121,3,12
2015-01-16,3121,4,8
2015-01-16,3121,5,23
2015-01-16,3121,6,36
2015-01-16,3121,7,57
2015-01-16,3121,8,13
2015-01-16,3122,0,5
2015-01-16,3122,1,5
2015-01-16,3122,2,27
2015-01-16,3122,3,180
2015-01-16,3122,4,255
2015-01-16,3122,5,480
2015-01-16,3122,6,1091
2015-01-16,3122,7,1203
2015-01-16,3122,8,616
2015-01-16,3122,9,14
2015-01-16,3123,0,5
2015-01-16,3123,1,7
2015-01-16,3123,2,118
2015-01-16,3123,3,628
2015-01-16,3123,4,719
2015-01-16,3123,5,1178
2015-01-16,3123,6,2676
2015-01-16,3123,7,2842
2015-01-16,3123,8,1230
2015-01-16,3123,9,37
2015-01-16,3131,1,87
2015-01-16,3131,2,40
2015-01-16,3131,3,65
2015-01-16,3131,4,70
2015-01-16,3131,5,129
2015-01-16,3131,6,266
2015-01-16,3131,7,432
2015-01-16,3131,8,243
2015-01-16,3131,9,10
2015-01-16,3132,6,11
2015-01-16,3133,3,14
2015-01-16,3133,4,7
2015-01-16,3133,5,49
2015-01-16,3133,6,120
2015-01-16,3133,7,171
2015-01-16,3133,8,57
2015-01-16,3133,9,5
2015-01-16,3134,1,9
2015-01-16,3134,2,79
2015-01-16,3134,3,161
2015-01-16,3134,4,193
2015-01-16,3134,5,316
2015-01-16,3134,6,695
2015-01-16,3134,7,543
2015-01-16,3134,8,207
2015-01-16,3134,9,6
2015-01-16,3135,3,5
2015-01-16,3135,4,15
2015-01-16,3135,5,26
2015-01-16,3135,6,77
2015-01-16,3135,7,97
2015-01-16,3135,8,47
2015-01-16,3139,3,7
2015-01-16,3139,6,11
2015-01-16,3139,7,13
2015-01-16,3139,8,9
2015-01-16,3141,1,25
2015-01-16,3141,2,67
2015-01-16,3141,3,129
2015-01-16,3141,4,113
2015-01-16,3141,5,126
2015-01-16,3141,6,307
2015-01-16,3141,7,333
2015-01-16,3141,8,169
2015-01-16,3142,2,13
2015-01-16,3142,3,42
2015-01-16,3142,4,38
2015-01-16,3142,5,57
2015-01-16,3142,6,99
2015-01-16,3142,7,131
2015-01-16,3142,8,94
2015-01-16,3142,9,5
2015-01-16,3143,2,14
2015-01-16,3143,3,26
2015-01-16,3143,4,42
2015-01-16,3143,5,71
2015-01-16,3143,6,134
2015-01-16,3143,7,190
2015-01-16,3143,8,108
2015-01-16,3143,9,5
2015-01-16,3151,0,6
2015-01-16,3151,1,6
2015-01-16,3151,2,189
2015-01-16,3151,3,420
2015-01-16,3151,4,370
2015-01-16,3151,5,544
2015-01-16,3151,6,954
2015-01-16,3151,7,1016
2015-01-16,3151,8,532
2015-01-16,3151,9,57
2015-01-16,3152,2,203
2015-01-16,3152,3,726
2015-01-16,3152,4,691
2015-01-16,3152,5,997
2015-01-16,3152,6,1615
2015-01-16,3152,7,1803
2015-01-16,3152,8,766
2015-01-16,3152,9,94
2015-01-16,3153,0,5
2015-01-16,3153,2,10
2015-01-16,3153,3,129
2015-01-16,3153,4,190
2015-01-16,3153,5,419
2015-01-16,3153,6,643
2015-01-16,3153,7,677
2015-01-16,3153,8,71
2015-01-16,3154,2,39
2015-01-16,3154,3,80
2015-01-16,3154,4,52
2015-01-16,3154,5,113
2015-01-16,3154,6,131
2015-01-16,3154,7,106
2015-01-16,3154,8,36
2015-01-16,3155,3,10
2015-01-16,3155,4,6
2015-01-16,3155,5,5
2015-01-16,3155,6,5
2015-01-16,3155,7,10
2015-01-16,3155,8,5
2015-01-16,3211,2,119
2015-01-16,3211,3,402
2015-01-16,3211,4,391
2015-01-16,3211,5,510
2015-01-16,3211,6,595
2015-01-16,3211,7,452
2015-01-16,3211,8,191
2015-01-16,3211,9,6
2015-01-16,3212,1,30
2015-01-16,3212,2,269
2015-01-16,3212,3,751
2015-01-16,3212,4,730
2015-01-16,3212,5,1077
2015-01-16,3212,6,1481
2015-01-16,3212,7,1486
2015-01-16,3212,8,1078
2015-01-16,3212,9,26
2015-01-16,3213,2,143
2015-01-16,3213,3,225
2015-01-16,3213,4,197
2015-01-16,3213,5,278
2015-01-16,3213,6,322
2015-01-16,3213,7,291
2015-01-16,3213,8,167
2015-01-16,3213,9,9
2015-01-16,3214,1,5
2015-01-16,3214,2,33
2015-01-16,3214,3,82
2015-01-16,3214,4,87
2015-01-16,3214,5,161
2015-01-16,3214,6,233
2015-01-16,3214,7,230
2015-01-16,3214,8,138
2015-01-16,3214,9,12
2015-01-16,3230,3,17
2015-01-16,3230,4,30
2015-01-16,3230,5,29
2015-01-16,3230,6,34
2015-01-16,3230,7,35
2015-01-16,3230,8,9
2015-01-16,3230,9,7
2015-01-16,3240,1,63
2015-01-16,3240,2,175
2015-01-16,3240,3,287
2015-01-16,3240,4,132
2015-01-16,3240,5,127
2015-01-16,3240,6,122
2015-01-16,3240,7,53
2015-01-16,3240,8,22
2015-01-16,3251,1,6
2015-01-16,3251,2,47
2015-01-16,3251,3,125
2015-01-16,3251,4,93
2015-01-16,3251,5,149
2015-01-16,3251,6,182
2015-01-16,3251,7,219
2015-01-16,3251,8,102
2015-01-16,3251,9,5
2015-01-16,3254,2,57
2015-01-16,3254,3,197
2015-01-16,3254,4,124
2015-01-16,3254,5,197
2015-01-16,3254,6,277
2015-01-16,3254,7,184
2015-01-16,3254,8,100
2015-01-16,3254,9,6
2015-01-16,3256,1,114
2015-01-16,3256,2,316
2015-01-16,3256,3,608
2015-01-16,3256,4,614
2015-01-16,3256,5,1156
2015-01-16,3256,6,2553
2015-01-16,3256,7,2420
2015-01-16,3256,8,1187
2015-01-16,3256,9,52
2015-01-16,3257,1,24
2015-01-16,3257,2,35
2015-01-16,3257,3,297
2015-01-16,3257,4,359
2015-01-16,3257,5,737
2015-01-16,3257,6,1266
2015-01-16,3257,7,1124
2015-01-16,3257,8,575
2015-01-16,3257,9,23
2015-01-16,3258,1,233
2015-01-16,3258,2,599
2015-01-16,3258,3,796
2015-01-16,3258,4,591
2015-01-16,3258,5,864
2015-01-16,3258,6,1213
2015-01-16,3258,7,724
2015-01-16,3258,8,166
2015-01-16,3258,9,7
2015-01-16,3259,1,6
2015-01-16,3259,2,15
2015-01-16,3259,3,80
2015-01-16,3259,4,119
2015-01-16,3259,5,233
2015-01-16,3259,6,675
2015-01-16,3259,7,860
2015-01-16,3259,8,432
2015-01-16,3259,9,15
2015-01-16,3311,1,8
2015-01-16,3311,2,195
2015-01-16,3311,3,607
2015-01-16,3311,4,496
2015-01-16,3311,5,748
2015-01-16,3311,6,896
2015-01-16,3311,7,661
2015-01-16,3311,8,149
2015-01-16,3311,9,9
2015-01-16,3312,1,151
2015-01-16,3312,2,958
2015-01-16,3312,3,1846
2015-01-16,3312,4,1397
2015-01-16,3312,5,2108
2015-01-16,3312,6,2784
2015-01-16,3312,7,4418
2015-01-16,3312,8,2006
2015-01-16,3312,9,7
2015-01-16,3313,1,18
2015-01-16,3313,2,242
2015-01-16,3313,3,1236
2015-01-16,3313,4,1407
2015-01-16,3313,5,2483
2015-01-16,3313,6,4910
2015-01-16,3313,7,5147
2015-01-16,3313,8,3095
2015-01-16,3313,9,305
2015-01-16,3315,1,9
2015-01-16,3315,2,57
2015-01-16,3315,3,155
2015-01-16,3315,4,155
2015-01-16,3315,5,218
2015-01-16,3315,6,433
2015-01-16,3315,7,431
2015-01-16,3315,8,219
2015-01-16,3315,9,25
2015-01-16,3321,1,66
2015-01-16,3321,2,456
2015-01-16,3321,3,1273
2015-01-16,3321,4,985
2015-01-16,3321,5,1415
2015-01-16,3321,6,1820
2015-01-16,3321,7,1800
2015-01-16,3321,8,775
2015-01-16,3321,9,17
2015-01-16,3322,0,5
2015-01-16,3322,1,908
2015-01-16,3322,2,1907
2015-01-16,3322,3,4056
2015-01-16,3322,4,3810
2015-01-16,3322,5,6782
2015-01-16,3322,6,11610
2015-01-16,3322,7,8915
2015-01-16,3322,8,3792
2015-01-16,3322,9,259
2015-01-16,3323,1,12
2015-01-16,3323,2,80
2015-01-16,3323,3,519
2015-01-16,3323,4,558
2015-01-16,3323,5,893
2015-01-16,3323,6,1494
2015-01-16,3323,7,1210
2015-01-16,3323,8,572
2015-01-16,3323,9,17
2015-01-16,3324,2,21
2015-01-16,3324,3,88
2015-01-16,3324,4,102
2015-01-16,3324,5,166
2015-01-16,3324,6,185
2015-01-16,3324,7,124
2015-01-16,3324,8,86
2015-01-16,3324,9,11
2015-01-16,3331,1,41
2015-01-16,3331,2,160
2015-01-16,3331,3,452
2015-01-16,3331,4,462
2015-01-16,3331,5,772
2015-01-16,3331,6,1298
2015-01-16,3331,7,1050
2015-01-16,3331,8,479
2015-01-16,3331,9,28
2015-01-16,3332,1,13
2015-01-16,3332,2,21
2015-01-16,3332,3,65
2015-01-16,3332,4,65
2015-01-16,3332,5,135
2015-01-16,3332,6,192
2015-01-16,3332,7,143
2015-01-16,3332,8,51
2015-01-16,3332,9,11
2015-01-16,3333,0,6
2015-01-16,3333,1,426
2015-01-16,3333,2,1530
2015-01-16,3333,3,1619
2015-01-16,3333,4,874
2015-01-16,3333,5,947
2015-01-16,3333,6,1105
2015-01-16,3333,7,605
2015-01-16,3333,8,202
2015-01-16,3333,9,42
2015-01-16,3334,1,13
2015-01-16,3334,2,201
2015-01-16,3334,3,571
2015-01-16,3334,4,445
2015-01-16,3334,5,626
2015-01-16,3334,6,929
2015-01-16,3334,7,560
2015-01-16,3334,8,226
2015-01-16,3334,9,25
2015-01-16,3339,4,6
2015-01-16,3339,5,10
2015-01-16,3339,6,8
2015-01-16,3339,7,9
2015-01-16,3339,8,9
2015-01-16,3341,1,15
2015-01-16,3341,2,46
2015-01-16,3341,3,210
2015-01-16,3341,4,285
2015-01-16,3341,5,755
2015-01-16,3341,6,1892
2015-01-16,3341,7,2078
2015-01-16,3341,8,1075
2015-01-16,3341,9,85
2015-01-16,3342,1,15
2015-01-16,3342,2,52
2015-01-16,3342,3,75
2015-01-16,3342,4,69
2015-01-16,3342,5,123
2015-01-16,3342,6,250
2015-01-16,3342,7,271
2015-01-16,3342,8,184
2015-01-16,3342,9,5
2015-01-16,3343,1,61
2015-01-16,3343,2,158
2015-01-16,3343,3,615
2015-01-16,3343,4,668
2015-01-16,3343,5,1195
2015-01-16,3343,6,2394
2015-01-16,3343,7,2677
2015-01-16,3343,8,1550
2015-01-16,3343,9,80
2015-01-16,3351,2,44
2015-01-16,3351,3,136
2015-01-16,3351,4,137
2015-01-16,3351,5,212
2015-01-16,3351,6,311
2015-01-16,3351,7,319
2015-01-16,3351,8,100
2015-01-16,3352,2,8
2015-01-16,3352,3,88
2015-01-16,3352,4,137
2015-01-16,3352,5,217
2015-01-16,3352,6,600
2015-01-16,3352,7,971
2015-01-16,3352,8,717
2015-01-16,3352,9,26
2015-01-16,3353,2,107
2015-01-16,3353,3,710
2015-01-16,3353,4,695
2015-01-16,3353,5,995
2015-01-16,3353,6,1538
2015-01-16,3353,7,1559
2015-01-16,3353,8,806
2015-01-16,3353,9,18
2015-01-16,3354,8,7
2015-01-16,3355,2,374
2015-01-16,3355,3,1680
2015-01-16,3355,4,1129
2015-01-16,3355,5,1766
2015-01-16,3355,6,2716
2015-01-16,3355,7,1866
2015-01-16,3355,8,167
2015-01-16,3359,1,19
2015-01-16,3359,2,139
2015-01-16,3359,3,441
2015-01-16,3359,4,472
2015-01-16,3359,5,874
2015-01-16,3359,6,1979
2015-01-16,3359,7,2662
2015-01-16,3359,8,1857
2015-01-16,3359,9,65
2015-01-16,3411,8,5
2015-01-16,3412,1,44
2015-01-16,3412,2,292
2015-01-16,3412,3,1243
2015-01-16,3412,4,1330
2015-01-16,3412,5,2069
2015-01-16,3412,6,2901
2015-01-16,3412,7,2597
2015-01-16,3412,8,1251
2015-01-16,3412,9,48
2015-01-16,3413,1,101
2015-01-16,3413,2,208
2015-01-16,3413,3,301
2015-01-16,3413,4,279
2015-01-16,3413,5,460
2015-01-16,3413,6,628
2015-01-16,3413,7,676
2015-01-16,3413,8,518
2015-01-16,3413,9,86
2015-01-16,3421,1,404
2015-01-16,3421,2,587
2015-01-16,3421,3,467
2015-01-16,3421,4,126
2015-01-16,3421,5,64
2015-01-16,3421,6,12
2015-01-16,3421,7,7
2015-01-16,3422,1,630
2015-01-16,3422,2,430
2015-01-16,3422,3,625
2015-01-16,3422,4,412
2015-01-16,3422,5,517
2015-01-16,3422,6,761
2015-01-16,3422,7,343
2015-01-16,3422,8,127
2015-01-16,3422,9,26
2015-01-16,3423,1,1029
2015-01-16,3423,2,971
2015-01-16,3423,3,1119
2015-01-16,3423,4,659
2015-01-16,3423,5,1030
2015-01-16,3423,6,1315
2015-01-16,3423,7,496
2015-01-16,3423,8,97
2015-01-16,3423,9,36
2015-01-16,3431,1,33
2015-01-16,3431,2,55
2015-01-16,3431,3,131
2015-01-16,3431,4,99
2015-01-16,3431,5,174
2015-01-16,3431,6,192
2015-01-16,3431,7,132
2015-01-16,3431,8,78
2015-01-16,3432,1,34
2015-01-16,3432,2,102
2015-01-16,3432,3,282
2015-01-16,3432,4,277
2015-01-16,3432,5,322
2015-01-16,3432,6,396
2015-01-16,3432,7,214
2015-01-16,3432,8,77
2015-01-16,3432,9,6
2015-01-16,3433,3,12
2015-01-16,3433,4,18
2015-01-16,3433,5,19
2015-01-16,3433,6,43
2015-01-16,3433,7,22
2015-01-16,3433,8,15
2015-01-16,3434,1,5
2015-01-16,3434,2,40
2015-01-16,3434,3,249
2015-01-16,3434,4,253
2015-01-16,3434,5,398
2015-01-16,3434,6,618
2015-01-16,3434,7,541
2015-01-16,3434,8,221
2015-01-16,3434,9,12
2015-01-16,3439,1,27
2015-01-16,3439,2,70
2015-01-16,3439,3,175
2015-01-16,3439,4,182
2015-01-16,3439,5,238
2015-01-16,3439,6,318
2015-01-16,3439,7,205
2015-01-16,3439,8,143
2015-01-16,3439,9,8
2015-01-16,3511,1,377
2015-01-16,3511,2,655
2015-01-16,3511,3,1514
2015-01-16,3511,4,1451
2015-01-16,3511,5,2420
2015-01-16,3511,6,3392
2015-01-16,3511,7,2463
2015-01-16,3511,8,934
2015-01-16,3511,9,18
2015-01-16,3512,1,249
2015-01-16,3512,2,548
2015-01-16,3512,3,842
2015-01-16,3512,4,562
2015-01-16,3512,5,777
2015-01-16,3512,6,951
2015-01-16,3512,7,612
2015-01-16,3512,8,246
2015-01-16,3512,9,32
2015-01-16,3513,2,31
2015-01-16,3513,3,62
2015-01-16,3513,4,86
2015-01-16,3513,5,141
2015-01-16,3513,6,198
2015-01-16,3513,7,130
2015-01-16,3513,8,46
2015-01-16,3514,1,7
2015-01-16,3514,2,10
2015-01-16,3514,3,38
2015-01-16,3514,4,47
2015-01-16,3514,5,85
2015-01-16,3514,6,85
2015-01-16,3514,7,21
2015-01-16,3514,8,12
2015-01-16,3521,1,46
2015-01-16,3521,2,101
2015-01-16,3521,3,196
2015-01-16,3521,4,155
2015-01-16,3521,5,225
2015-01-16,3521,6,294
2015-01-16,3521,7,172
2015-01-16,3521,8,67
2015-01-16,3522,1,18
2015-01-16,3522,2,103
2015-01-16,3522,3,194
2015-01-16,3522,4,120
2015-01-16,3522,5,123
2015-01-16,3522,6,119
2015-01-16,3522,7,117
2015-01-16,3522,8,57
2015-01-16,4110,0,8
2015-01-16,4110,1,2384
2015-01-16,4110,2,3824
2015-01-16,4110,3,5772
2015-01-16,4110,4,4490
2015-01-16,4110,5,7521
2015-01-16,4110,6,15430
2015-01-16,4110,7,16938
2015-01-16,4110,8,10650
2015-01-16,4110,9,1060
2015-01-16,4131,5,6
2015-01-16,4131,6,5
2015-01-16,4131,8,9
2015-01-16,4132,1,17
2015-01-16,4132,2,40
2015-01-16,4132,3,72
2015-01-16,4132,4,40
2015-01-16,4132,5,53
2015-01-16,4132,6,90
2015-01-16,4132,7,124
2015-01-16,4132,8,71
2015-01-16,4211,1,74
2015-01-16,4211,2,104
2015-01-16,4211,3,94
2015-01-16,4211,4,29
2015-01-16,4211,5,53
2015-01-16,4211,6,107
2015-01-16,4211,7,321
2015-01-16,4211,8,270
2015-01-16,4211,9,5
2015-01-16,4212,1,65
2015-01-16,4212,2,117
2015-01-16,4212,3,85
2015-01-16,4212,4,60
2015-01-16,4212,5,95
2015-01-16,4212,6,171
2015-01-16,4212,7,144
2015-01-16,4212,8,94
2015-01-16,4212,9,15
2015-01-16,4214,1,24
2015-01-16,4214,2,107
2015-01-16,4214,3,184
2015-01-16,4214,4,129
2015-01-16,4214,5,169
2015-01-16,4214,6,244
2015-01-16,4214,7,230
2015-01-16,4214,8,94
2015-01-16,4214,9,9
2015-01-16,4221,1,104
2015-01-16,4221,2,239
2015-01-16,4221,3,455
2015-01-16,4221,4,363
2015-01-16,4221,5,637
2015-01-16,4221,6,986
2015-01-16,4221,7,786
2015-01-16,4221,8,333
2015-01-16,4221,9,23
2015-01-16,4222,1,132
2015-01-16,4222,2,618
2015-01-16,4222,3,714
2015-01-16,4222,4,370
2015-01-16,4222,5,512
2015-01-16,4222,6,622
2015-01-16,4222,7,528
2015-01-16,4222,8,247
2015-01-16,4223,1,84
2015-01-16,4223,2,181
2015-01-16,4223,3,190
2015-01-16,4223,4,109
2015-01-16,4223,5,159
2015-01-16,4223,6,321
2015-01-16,4223,7,376
2015-01-16,4223,8,290
2015-01-16,4223,9,11
2015-01-16,4224,0,6
2015-01-16,4224,1,736
2015-01-16,4224,2,876
2015-01-16,4224,3,1050
2015-01-16,4224,4,605
2015-01-16,4224,5,620
2015-01-16,4224,6,742
2015-01-16,4224,7,525
2015-01-16,4224,8,282
2015-01-16,4224,9,50
2015-01-16,4225,1,42
2015-01-16,4225,2,43
2015-01-16,4225,3,37
2015-01-16,4225,4,35
2015-01-16,4225,5,54
2015-01-16,4225,6,92
2015-01-16,4225,7,111
2015-01-16,4225,8,44
2015-01-16,4226,1,872
2015-01-16,4226,2,1370
2015-01-16,4226,3,1349
2015-01-16,4226,4,726
2015-01-16,4226,5,869
2015-01-16,4226,6,1344
2015-01-16,4226,7,1112
2015-01-16,4226,8,475
2015-01-16,4226,9,31
2015-01-16,4227,0,5
2015-01-16,4227,1,216
2015-01-16,4227,2,217
2015-01-16,4227,3,122
2015-01-16,4227,4,54
2015-01-16,4227,5,63
2015-01-16,4227,6,74
2015-01-16,4227,7,75
2015-01-16,4227,8,81
2015-01-16,4227,9,10
2015-01-16,4229,1,21
2015-01-16,4229,2,58
2015-01-16,4229,3,93
2015-01-16,4229,4,98
2015-01-16,4229,5,116
2015-01-16,4229,6,142
2015-01-16,4229,7,100
2015-01-16,4229,8,53
2015-01-16,4229,9,9
2015-01-16,4311,1,148
2015-01-16,4311,2,633
2015-01-16,4311,3,2281
2015-01-16,4311,4,1538
2015-01-16,4311,5,2407
2015-01-16,4311,6,5155
2015-01-16,4311,7,5313
2015-01-16,4311,8,3252
2015-01-16,4311,9,309
2015-01-16,4312,1,5
2015-01-16,4312,2,14
2015-01-16,4312,3,24
2015-01-16,4312,4,33
2015-01-16,4312,5,56
2015-01-16,4312,6,141
2015-01-16,4312,7,175
2015-01-16,4312,8,111
2015-01-16,4312,9,13
2015-01-16,4313,1,8
2015-01-16,4313,2,24
2015-01-16,4313,3,126
2015-01-16,4313,4,127
2015-01-16,4313,5,238
2015-01-16,4313,6,538
2015-01-16,4313,7,771
2015-01-16,4313,8,382
2015-01-16,4313,9,18
2015-01-16,4321,0,17
2015-01-16,4321,1,2414
2015-01-16,4321,2,3566
2015-01-16,4321,3,4328
2015-01-16,4321,4,3161
2015-01-16,4321,5,4359
2015-01-16,4321,6,6817
2015-01-16,4321,7,6501
2015-01-16,4321,8,3211
2015-01-16,4321,9,203
2015-01-16,4322,0,7
2015-01-16,4322,1,126
2015-01-16,4322,2,368
2015-01-16,4322,3,800
2015-01-16,4322,4,674
2015-01-16,4322,5,1113
2015-01-16,4322,6,1810
2015-01-16,4322,7,1388
2015-01-16,4322,8,564
2015-01-16,4322,9,19
2015-01-16,4323,1,370
2015-01-16,4323,2,454
2015-01-16,4323,3,532
2015-01-16,4323,4,449
2015-01-16,4323,5,743
2015-01-16,4323,6,1348
2015-01-16,4323,7,1537
2015-01-16,4323,8,702
2015-01-16,4323,9,29
2015-01-16,4411,1,91
2015-01-16,4411,2,149
2015-01-16,4411,3,115
2015-01-16,4411,4,39
2015-01-16,4411,5,45
2015-01-16,4411,6,79
2015-01-16,4411,7,94
2015-01-16,4411,8,59
2015-01-16,4411,9,11
2015-01-16,4412,1,570
2015-01-16,4412,2,922
2015-01-16,4412,3,638
2015-01-16,4412,4,314
2015-01-16,4412,5,423
2015-01-16,4412,6,1059
2015-01-16,4412,7,2273
2015-01-16,4412,8,1190
2015-01-16,4412,9,68
2015-01-16,4415,1,29
2015-01-16,4415,2,26
2015-01-16,4415,3,63
2015-01-16,4415,4,78
2015-01-16,4415,5,140
2015-01-16,4415,6,253
2015-01-16,4415,7,381
2015-01-16,4415,8,205
2015-01-16,4415,9,9
2015-01-16,4416,2,11
2015-01-16,4416,3,51
2015-01-16,4416,4,32
2015-01-16,4416,5,42
2015-01-16,4416,6,85
2015-01-16,4416,7,78
2015-01-16,4416,8,39
2015-01-16,5111,1,35
2015-01-16,5111,2,203
2015-01-16,5111,3,418
2015-01-16,5111,4,329
2015-01-16,5111,5,458
2015-01-16,5111,6,708
2015-01-16,5111,7,494
2015-01-16,5111,8,66
2015-01-16,5112,1,50
2015-01-16,5112,2,78
2015-01-16,5112,3,168
2015-01-16,5112,4,114
2015-01-16,5112,5,186
2015-01-16,5112,6,319
2015-01-16,5112,7,384
2015-01-16,5112,8,104
2015-01-16,5112,9,7
2015-01-16,5113,0,6
2015-01-16,5113,1,68
2015-01-16,5113,2,135
2015-01-16,5113,3,165
2015-01-16,5113,4,91
2015-01-16,5113,5,83
2015-01-16,5113,6,105
2015-01-16,5113,7,84
2015-01-16,5113,8,71
2015-01-16,5113,9,26
2015-01-16,5120,0,13
2015-01-16,5120,1,1957
2015-01-16,5120,2,2022
2015-01-16,5120,3,2642
2015-01-16,5120,4,1922
2015-01-16,5120,5,2295
2015-01-16,5120,6,3056
2015-01-16,5120,7,2503
2015-01-16,5120,8,949
2015-01-16,5120,9,85
2015-01-16,5131,0,13
2015-01-16,5131,1,3604
2015-01-16,5131,2,3970
2015-01-16,5131,3,3553
2015-01-16,5131,4,1766
2015-01-16,5131,5,1525
2015-01-16,5131,6,1567
2015-01-16,5131,7,993
2015-01-16,5131,8,385
2015-01-16,5131,9,59
2015-01-16,5132,0,9
2015-01-16,5132,1,763
2015-01-16,5132,2,1426
2015-01-16,5132,3,1269
2015-01-16,5132,4,569
2015-01-16,5132,5,431
2015-01-16,5132,6,364
2015-01-16,5132,7,133
2015-01-16,5132,8,49
2015-01-16,5132,9,6
2015-01-16,5141,1,1069
2015-01-16,5141,2,1706
2015-01-16,5141,3,1895
2015-01-16,5141,4,1094
2015-01-16,5141,5,948
2015-01-16,5141,6,1231
2015-01-16,5141,7,715
2015-01-16,5141,8,245
2015-01-16,5141,9,40
2015-01-16,5142,0,5
2015-01-16,5142,1,115
2015-01-16,5142,2,302
2015-01-16,5142,3,408
2015-01-16,5142,4,263
2015-01-16,5142,5,268
2015-01-16,5142,6,297
2015-01-16,5142,7,203
2015-01-16,5142,8,78
2015-01-16,5142,9,12
2015-01-16,5151,1,22
2015-01-16,5151,2,22
2015-01-16,5151,3,116
2015-01-16,5151,4,135
2015-01-16,5151,5,242
2015-01-16,5151,6,558
2015-01-16,5151,7,686
2015-01-16,5151,8,344
2015-01-16,5151,9,28
2015-01-16,5152,2,6
2015-01-16,5152,3,5
2015-01-16,5152,4,10
2015-01-16,5152,5,29
2015-01-16,5152,6,70
2015-01-16,5152,7,99
2015-01-16,5152,8,52
2015-01-16,5152,9,6
2015-01-16,5153,0,6
2015-01-16,5153,1,727
2015-01-16,5153,2,665
2015-01-16,5153,3,927
2015-01-16,5153,4,874
2015-01-16,5153,5,1653
2015-01-16,5153,6,4557
2015-01-16,5153,7,6557
2015-01-16,5153,8,4374
2015-01-16,5153,9,1026
2015-01-16,5163,1,25
2015-01-16,5163,2,31
2015-01-16,5163,3,34
2015-01-16,5163,4,35
2015-01-16,5163,5,57
2015-01-16,5163,6,179
2015-01-16,5163,7,206
2015-01-16,5163,8,170
2015-01-16,5163,9,54
2015-01-16,5164,1,61
2015-01-16,5164,2,58
2015-01-16,5164,3,50
2015-01-16,5164,4,25
2015-01-16,5164,5,20
2015-01-16,5164,6,25
2015-01-16,5164,7,17
2015-01-16,5164,8,5
2015-01-16,5165,2,41
2015-01-16,5165,3,251
2015-01-16,5165,4,178
