SyssGrpIKT_code,SyssGrpIKT_label,NACE2007_code,NACE2007_label,ContentsCode_code,ContentsCode_label,Tid_code,Tid_label,value
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,HRrekrutt,HR eller rekruttering,2021,2021,21
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,0
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,9
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,66
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,0
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,7
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,6
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,25
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,73
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,69
02,10-19 sysselsette,49-53,Transport og lagring,MforingSal,Marknadsføring eller sal,2023,2023,0
02,10-19 sysselsette,49-53,Transport og lagring,MforingSal,Marknadsføring eller sal,2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,MforingSal,Marknadsføring eller sal,2025,2025,30
02,10-19 sysselsette,49-53,Transport og lagring,ProdProsess,Produksjonsprosessar,2023,2023,0
02,10-19 sysselsette,49-53,Transport og lagring,ProdProsess,Produksjonsprosessar,2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,ProdProsess,Produksjonsprosessar,2025,2025,10
02,10-19 sysselsette,49-53,Transport og lagring,Logistikk,Logistikk,2023,2023,100
02,10-19 sysselsette,49-53,Transport og lagring,Logistikk,Logistikk,2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,Logistikk,Logistikk,2025,2025,10
02,10-19 sysselsette,49-53,Transport og lagring,IKTtryggleik,IKT-tryggleik,2023,2023,0
02,10-19 sysselsette,49-53,Transport og lagring,IKTtryggleik,IKT-tryggleik,2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,IKTtryggleik,IKT-tryggleik,2025,2025,10
02,10-19 sysselsette,49-53,Transport og lagring,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,0
02,10-19 sysselsette,49-53,Transport og lagring,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,0
02,10-19 sysselsette,49-53,Transport og lagring,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,0
02,10-19 sysselsette,49-53,Transport og lagring,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,0
02,10-19 sysselsette,49-53,Transport og lagring,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,10
02,10-19 sysselsette,49-53,Transport og lagring,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,100
02,10-19 sysselsette,49-53,Transport og lagring,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,100
02,10-19 sysselsette,49-53,Transport og lagring,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,20
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,MforingSal,Marknadsføring eller sal,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,MforingSal,Marknadsføring eller sal,2023,2023,22
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,MforingSal,Marknadsføring eller sal,2024,2024,32
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,MforingSal,Marknadsføring eller sal,2025,2025,40
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,ProdProsess,Produksjonsprosessar,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,ProdProsess,Produksjonsprosessar,2023,2023,8
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,ProdProsess,Produksjonsprosessar,2024,2024,3
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,ProdProsess,Produksjonsprosessar,2025,2025,14
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,100
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,StyringForetak,Styring av føretak,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Logistikk,Logistikk,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Logistikk,Logistikk,2023,2023,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Logistikk,Logistikk,2024,2024,8
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Logistikk,Logistikk,2025,2025,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,IKTtryggleik,IKT-tryggleik,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,IKTtryggleik,IKT-tryggleik,2023,2023,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,IKTtryggleik,IKT-tryggleik,2024,2024,3
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,IKTtryggleik,IKT-tryggleik,2025,2025,8
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,HRrekrutt,HR eller rekruttering,2021,2021,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,39
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,15
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,28
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,22
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,12
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,0
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,61
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,27
02,10-19 sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,20
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2021,2021,22
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2023,2023,12
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2024,2024,22
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2025,2025,30
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2021,2021,29
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2023,2023,43
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2024,2024,21
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2025,2025,38
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,36
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,StyringForetak,Styring av føretak,2021,2021,19
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2021,2021,6
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2023,2023,5
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2024,2024,3
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2025,2025,2
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2021,2021,30
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2023,2023,22
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2024,2024,7
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2025,2025,36
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,HRrekrutt,HR eller rekruttering,2021,2021,4
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,21
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,34
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,34
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,29
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,33
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,41
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,29
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,32
02,10-19 sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,22
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2021,2021,5
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2023,2023,26
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2024,2024,20
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2025,2025,30
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2021,2021,19
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2023,2023,24
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2024,2024,27
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2025,2025,24
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,32
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",StyringForetak,Styring av føretak,2021,2021,5
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2021,2021,6
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2023,2023,10
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2024,2024,7
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2025,2025,7
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2021,2021,27
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2023,2023,35
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2024,2024,17
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2025,2025,16
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",HRrekrutt,HR eller rekruttering,2021,2021,5
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,14
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,22
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,27
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,35
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,26
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,18
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,61
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,44
02,10-19 sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,33
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2021,2021,21
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2023,2023,16
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2024,2024,31
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2025,2025,24
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2021,2021,25
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2023,2023,14
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2024,2024,12
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2025,2025,18
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,34
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",StyringForetak,Styring av føretak,2021,2021,22
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2021,2021,7
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2023,2023,8
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2024,2024,9
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2025,2025,3
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2021,2021,18
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2023,2023,24
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2024,2024,20
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2025,2025,22
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",HRrekrutt,HR eller rekruttering,2021,2021,4
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,20
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,17
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,30
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,20
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,16
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,12
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,42
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,39
03,20-49 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,30
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2021,2021,7
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2023,2023,10
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2024,2024,21
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2025,2025,7
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2021,2021,22
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2023,2023,30
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2024,2024,12
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2025,2025,12
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,21
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",StyringForetak,Styring av føretak,2021,2021,7
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2021,2021,15
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2023,2023,17
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2024,2024,4
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2025,2025,2
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2021,2021,14
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2023,2023,26
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2024,2024,14
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2025,2025,20
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",HRrekrutt,HR eller rekruttering,2021,2021,7
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,13
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,9
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,30
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,14
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,16
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,16
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,36
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,21
03,20-49 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,34
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2021,2021,5
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2023,2023,0
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2024,2024,32
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2025,2025,16
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2021,2021,32
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2023,2023,17
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2024,2024,11
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2025,2025,6
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,14
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,StyringForetak,Styring av føretak,2021,2021,27
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2021,2021,0
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2023,2023,0
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2024,2024,0
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2025,2025,2
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2021,2021,27
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2023,2023,17
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2024,2024,5
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2025,2025,10
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,HRrekrutt,HR eller rekruttering,2021,2021,9
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,17
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,21
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,24
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,17
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,11
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,4
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,67
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,21
03,20-49 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,29
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2021,2021,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2023,2023,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2024,2024,29
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2025,2025,50
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2021,2021,67
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2023,2023,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2024,2024,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2025,2025,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,StyringForetak,Styring av føretak,2021,2021,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2021,2021,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2023,2023,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2024,2024,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2025,2025,0
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,IKTtryggleik,IKT-tryggleik,2021,2021,33
03,20-49 sysselsette,45,Handel med og reparasjon av motorvogner,IKTtryggleik,IKT-tryggleik,2023,2023,0
