inst,inst_short,field,level,graduates,programmes,share_of_institution,exposure_w,exposure2_w,share_top5_v1,share_top5_v2,share_q1_v1,share_q2_v1,share_q3_v1,share_q4_v1,share_q5_v1,share_q1_v2,share_q2_v2,share_q3_v2,share_q4_v2,share_q5_v2,top_occupations,top_codes
0238,HVL,Lærerutdanninger og pedagogikk,Master-nivå,471.000000,11,0.138652,0.351481,0.311271,0.031015,0.036492,0.005354,0.019869,0.883260,0.060502,0.031015,0.004922,0.018010,0.886070,0.054506,0.036492,Grunnskolelærere (80%); Lektorer mv. (videregående skole) (4%); Universitets- og høyskolelektorer/-lærere (2%); Høyere saksbehandlere i offentlig og privat virksomhet (2%); Førskolelærere (1%),2341;2330;2310;2422;2342
0238,HVL,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,523.000000,24,0.153959,0.478615,0.506729,0.328830,0.323495,0.026472,0.024190,0.231842,0.388666,0.328830,0.023236,0.039341,0.201029,0.412898,0.323495,Bygningsingeniører (9%); Andre ingeniører (7%); Systemanalytikere/-arkitekter (7%); Sivilingeniører (bygg og anlegg) (7%); Elektronikkingeniører (6%),3112;3119;2511;2142;3114
0238,HVL,"Naturvitenskap, håndverk og teknikk",Master-nivå,71.000000,7,0.020901,0.556567,0.623291,0.519070,0.537103,0.004208,0.001132,0.093996,0.381594,0.519070,0.003930,0.002972,0.083809,0.372186,0.537103,Høyere saksbehandlere i offentlig og privat virksomhet (12%); Systemanalytikere/-arkitekter (11%); Sivilingeniører (bygg og anlegg) (8%); Andre programvare- og applikasjonsutviklere (7%); Andre ingeniører (4%),2422;2511;2142;2519;3119
0238,HVL,Ph.d.,Ph.d.,30.000000,4,0.008831,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
0238,HVL,"Samferdsel, sikkerhet og service",Bachelor-nivå,34.000000,3,0.010009,0.434495,0.458140,0.288240,0.360927,0.010687,0.013928,0.358633,0.328512,0.288240,0.009745,0.026399,0.327509,0.275419,0.360927,Bygningsingeniører (17%); Dekksoffiserer og loser (17%); Speditører og befraktere (6%); Andre ingeniører (6%); Logistikkmedarbeidere (4%),3112;3152;3331;3119;4322
0238,HVL,"Samferdsel, sikkerhet og service",Master-nivå,36.000000,3,0.010598,0.463180,0.497073,0.209509,0.296261,0.000000,0.033048,0.236859,0.520584,0.209509,0.000000,0.012393,0.236859,0.454487,0.296261,Sivilingeniører (maskin- og marin-teknikk) (9%); Bygningsingeniører (9%); Sivilingeniører (bygg og anlegg) (8%); Andre ingeniører (7%); Universitets- og høyskolelektorer/-lærere (7%),2144;3112;2142;3119;2310
0238,HVL,Samfunnsfag og juridiske fag,Bachelor-nivå,7.000000,1,0.002061,0.420619,0.449253,0.348458,0.416084,0.085515,0.075625,0.343223,0.147179,0.348458,0.057692,0.120629,0.317016,0.088578,0.416084,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Butikkmedarbeidere (11%); Saksbehandlere innen sosiale ytelser (6%); Miljøarbeidere innen sosiale fagfelt (5%); Kontormedarbeidere (5%),2422;5223;3353;3412;4110
0238,HVL,Samfunnsfag og juridiske fag,Master-nivå,57.000000,1,0.016780,0.536929,0.635821,0.528367,0.638400,0.001792,0.002837,0.103016,0.363989,0.528367,0.000896,0.012840,0.086145,0.261720,0.638400,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Andre administrative ledere (7%); Personal- og karriererådgivere (3%); Universitets- og høyskolelektorer/-lærere (3%); Grunnskolelærere (3%),2422;1219;2423;2310;2341
0238,HVL,Økonomiske og administrative fag,Bachelor-nivå,243.000000,9,0.071534,0.570054,0.624657,0.575297,0.696407,0.020669,0.020554,0.081333,0.302148,0.575297,0.018812,0.029960,0.076049,0.178772,0.696407,Regnskapsførere (10%); Kundebehandlere lån og kreditt (7%); Regnskapsmedarbeidere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Eiendomsmeglere og - forvaltere (6%),3313;3312;4311;2422;3334
0238,HVL,Økonomiske og administrative fag,Master-nivå,65.000000,2,0.019135,0.564056,0.667512,0.530281,0.739520,0.000000,0.000000,0.050387,0.419333,0.530281,0.000000,0.000000,0.043264,0.217216,0.739520,"Høyere saksbehandlere i offentlig og privat virksomhet (12%); Finansanalytikere (7%); Organisasjonsrådgivere mv. (6%); Universitets- og høyskolelektorer/-lærere (5%); Revisorer, regnskapsrådgivere (5%)",2422;2413;2421;2310;2411
1176,USN,"Helse-, sosial- og idrettsfag",Bachelor-nivå,505.000000,7,0.152430,0.372894,0.315528,0.068706,0.080475,0.030768,0.054814,0.780187,0.065525,0.068706,0.019997,0.051414,0.789911,0.058203,0.080475,Sykepleiere (43%); Vernepleiere (13%); Rådgivere innen sosiale fagfelt (5%); Radiografer mv. (4%); Barnehage- og skolefritidsassistenter mv. (3%),2223;2224;2635;3211;5311
1176,USN,"Helse-, sosial- og idrettsfag",Master-nivå,292.000000,11,0.088138,0.383592,0.333331,0.065289,0.076921,0.039844,0.035670,0.713438,0.145759,0.065289,0.016679,0.047266,0.730166,0.128968,0.076921,Spesialsykepleiere (39%); Jordmødre (11%); Universitets- og høyskolelektorer/-lærere (6%); Sykepleiere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (4%),2221;2222;2310;2223;2422
1176,USN,Humanistiske og estetiske fag,Bachelor-nivå,111.000000,7,0.033504,0.455396,0.500976,0.459608,0.495564,0.054914,0.081424,0.252109,0.151945,0.459608,0.065132,0.079189,0.232610,0.127505,0.495564,Butikkmedarbeidere (12%); Grafiske- og multimediadesignere (11%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Kontormedarbeidere (6%); Barnehage- og skolefritidsassistenter mv. (4%),5223;2166;2422;4110;5311
1176,USN,Humanistiske og estetiske fag,Master-nivå,48.000000,8,0.014488,0.440693,0.460487,0.274796,0.302797,0.003927,0.013939,0.525762,0.181575,0.274796,0.000369,0.024181,0.519457,0.153196,0.302797,Grunnskolelærere (28%); Lektorer mv. (videregående skole) (20%); Høyere saksbehandlere i offentlig og privat virksomhet (18%); Universitets- og høyskolelektorer/-lærere (9%); Ledere av utdanning og undervisning (2%),2341;2330;2422;2310;1345
1176,USN,Lærerutdanninger og pedagogikk,Bachelor-nivå,455.000000,6,0.137338,0.312626,0.251247,0.061086,0.071353,0.024516,0.423154,0.421527,0.069716,0.061086,0.012848,0.413096,0.443350,0.059353,0.071353,Førskolelærere (38%); Grunnskolelærere (20%); Lektorer mv. (videregående skole) (11%); Barnehage- og skolefritidsassistenter mv. (4%); Høyere saksbehandlere i offentlig og privat virksomhet (2%),2342;2341;2330;5311;2422
1176,USN,Lærerutdanninger og pedagogikk,Master-nivå,454.000000,8,0.137036,0.372511,0.345130,0.077464,0.090263,0.005988,0.020790,0.776563,0.119195,0.077464,0.004442,0.019686,0.780582,0.105027,0.090263,Grunnskolelærere (64%); Lektorer mv. (videregående skole) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Universitets- og høyskolelektorer/-lærere (3%); Psykologer (3%),2341;2330;2422;2310;2634
1176,USN,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,486.000000,12,0.146695,0.481870,0.513010,0.397631,0.403548,0.021664,0.046078,0.279686,0.254941,0.397631,0.020691,0.033390,0.284282,0.258089,0.403548,Optikere (11%); Systemanalytikere/-arkitekter (10%); Andre programvare- og applikasjonsutviklere (7%); Andre ingeniører (5%); Elektronikkingeniører (5%),3254;2511;2519;3119;3114
1176,USN,"Naturvitenskap, håndverk og teknikk",Master-nivå,150.000000,18,0.045276,0.469175,0.488667,0.325811,0.298072,0.005128,0.007949,0.368060,0.293052,0.325811,0.006232,0.010027,0.326297,0.359372,0.298072,Optikere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Andre ingeniører (8%); Elektronikkingeniører (7%); Systemanalytikere/-arkitekter (5%),3254;2422;3119;3114;2511
1176,USN,Ph.d.,Ph.d.,41.000000,12,0.012375,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1176,USN,"Samferdsel, sikkerhet og service",Bachelor-nivå,66.000000,2,0.019922,0.422557,0.456093,0.349217,0.434559,0.019269,0.022355,0.434251,0.174908,0.349217,0.017570,0.022115,0.422899,0.102856,0.434559,Dekksoffiserer og loser (30%); Speditører og befraktere (7%); Offiserer fra fenrik og høyere grad (5%); Logistikkmedarbeidere (5%); Innkjøpere (4%),3152;3331;0110;4322;3323
1176,USN,"Samferdsel, sikkerhet og service",Master-nivå,22.000000,2,0.006641,0.480040,0.526236,0.298137,0.428571,0.000000,0.049689,0.204969,0.447205,0.298137,0.000000,0.018634,0.236025,0.316770,0.428571,Universitets- og høyskolelektorer/-lærere (10%); Sivilingeniører (maskin- og marin-teknikk) (8%); Offiserer fra fenrik og høyere grad (6%); Speditører og befraktere (5%); Andre ingeniører (5%),2310;2144;0110;3331;3119
1176,USN,Samfunnsfag og juridiske fag,Bachelor-nivå,137.000000,4,0.041352,0.485422,0.540655,0.490558,0.577149,0.041617,0.047495,0.227095,0.193234,0.490558,0.041434,0.086800,0.186264,0.108353,0.577149,Høyere saksbehandlere i offentlig og privat virksomhet (15%); Butikkmedarbeidere (10%); Kontormedarbeidere (7%); Saksbehandlere innen sosiale ytelser (4%); Kundebehandlere lån og kreditt (4%),2422;5223;4110;3353;3312
1176,USN,Samfunnsfag og juridiske fag,Master-nivå,42.000000,3,0.012677,0.510895,0.589331,0.499735,0.564283,0.015675,0.026060,0.183280,0.275250,0.499735,0.025229,0.012956,0.183503,0.214029,0.564283,Høyere saksbehandlere i offentlig og privat virksomhet (32%); Universitets- og høyskolelektorer/-lærere (6%); Grunnskolelærere (5%); Andre administrative ledere (4%); Kontormedarbeidere (3%),2422;2310;2341;1219;4110
1176,USN,Uoppgitt fagfelt,Bachelor-nivå,14.000000,1,0.004226,0.463818,0.502089,0.372619,0.453349,0.053571,0.039286,0.283333,0.251190,0.372619,0.043062,0.081340,0.239234,0.183014,0.453349,Høyere saksbehandlere i offentlig og privat virksomhet (14%); Grunnskolelærere (4%); Kontormedarbeidere (4%); Butikkmedarbeidere (3%); Systemanalytikere/-arkitekter (3%),2422;2341;4110;5223;2511
1176,USN,Økonomiske og administrative fag,Bachelor-nivå,335.000000,5,0.101117,0.565590,0.621646,0.563415,0.689164,0.020257,0.018621,0.080609,0.317099,0.563415,0.017919,0.027690,0.077519,0.187707,0.689164,Regnskapsførere (9%); Eiendomsmeglere og - forvaltere (8%); Kundebehandlere lån og kreditt (7%); Regnskapsmedarbeidere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),3313;3334;3312;4311;2422
1176,USN,Økonomiske og administrative fag,Master-nivå,155.000000,9,0.046785,0.558741,0.651136,0.488513,0.698370,0.002090,0.005046,0.058692,0.445658,0.488513,0.004909,0.003373,0.051087,0.242262,0.698370,"Revisorer, regnskapsrådgivere (10%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Regnskapsmedarbeidere (6%); Andre administrative ledere (4%); Finansanalytikere (4%)",2411;2422;4311;1219;2413
8253,HK,"Helse-, sosial- og idrettsfag",Bachelor-nivå,138.000000,9,0.044574,0.340096,0.314547,0.114966,0.150151,0.138327,0.095859,0.546575,0.104273,0.114966,0.033504,0.241694,0.500335,0.074315,0.150151,Helsefagarbeidere (10%); Andre pleiemedarbeidere (7%); Butikkmedarbeidere (7%); Vernepleiere (5%); Spesialsykepleiere (5%),5321;5329;5223;2224;2221
8253,HK,"Helse-, sosial- og idrettsfag",Master-nivå,8.000000,1,0.002584,0.426853,0.439570,0.228479,0.257442,0.017699,0.103379,0.401850,0.248592,0.228479,0.008045,0.031376,0.483508,0.219630,0.257442,Høyere saksbehandlere i offentlig og privat virksomhet (16%); Spesialsykepleiere (14%); Universitets- og høyskolelektorer/-lærere (13%); Fysioterapeuter (8%); Sykepleiere (7%),2422;2221;2310;2264;2223
8253,HK,Humanistiske og estetiske fag,Bachelor-nivå,256.000000,12,0.082687,0.427458,0.453869,0.350748,0.415936,0.042268,0.137673,0.298908,0.170404,0.350748,0.071012,0.093125,0.307086,0.112841,0.415936,Butikkmedarbeidere (13%); Grafiske- og multimediadesignere (9%); Sivilarkitekter (5%); Barnehage- og skolefritidsassistenter mv. (5%); Andre musikklærere (4%),5223;2166;2161;5311;2354
8253,HK,Humanistiske og estetiske fag,Master-nivå,20.000000,1,0.006460,0.543751,0.635133,0.639515,0.693241,0.000000,0.000000,0.103986,0.256499,0.639515,0.000000,0.005199,0.090121,0.211438,0.693241,Grafiske- og multimediadesignere (29%); Produkt- og klesdesignere (11%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Systemanalytikere/-arkitekter (7%); Andre programvare- og applikasjonsutviklere (6%),2166;2163;2422;2511;2519
8253,HK,Lærerutdanninger og pedagogikk,Bachelor-nivå,107.000000,10,0.034561,0.345163,0.344840,0.180359,0.228953,0.130333,0.180373,0.368187,0.140748,0.180359,0.086418,0.189850,0.401580,0.093199,0.228953,Grunnskolelærere (10%); Barnehage- og skolefritidsassistenter mv. (10%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Helsefagarbeidere (6%); Førskolelærere (6%),2341;5311;2422;5321;2342
8253,HK,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,595.000000,14,0.192183,0.587444,0.661759,0.716590,0.742027,0.024081,0.029399,0.110072,0.119859,0.716590,0.029383,0.036467,0.100299,0.091824,0.742027,"Systemanalytikere/-arkitekter (19%); Andre programvare- og applikasjonsutviklere (16%); Driftsteknikere, IKT (9%); Programvareutviklere (5%); Høyere saksbehandlere i offentlig og privat virksomhet (4%)",2511;2519;3511;2512;2422
8253,HK,"Naturvitenskap, håndverk og teknikk",Master-nivå,82.000000,7,0.026486,0.633141,0.720552,0.791117,0.831462,0.001983,0.001983,0.045016,0.159900,0.791117,0.003967,0.004205,0.038075,0.122291,0.831462,"Systemanalytikere/-arkitekter (22%); Andre programvare- og applikasjonsutviklere (20%); Driftsteknikere, IKT (9%); Programvareutviklere (6%); Finansanalytikere (4%)",2511;2519;3511;2512;2413
8253,HK,Ph.d.,Ph.d.,3.000000,1,0.000969,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
8253,HK,"Samferdsel, sikkerhet og service",Master-nivå,4.000000,1,0.001292,0.529563,0.595679,0.462601,0.493671,0.000000,0.000000,0.275029,0.262371,0.462601,0.000000,0.013809,0.169160,0.323360,0.493671,Høyere saksbehandlere i offentlig og privat virksomhet (13%); Systemanalytikere/-arkitekter (10%); Andre ingeniører (10%); Politibetjenter mv. (7%); Andre programvare- og applikasjonsutviklere (6%),2422;2511;3119;3355;2519
8253,HK,Samfunnsfag og juridiske fag,Bachelor-nivå,512.000000,17,0.165375,0.424252,0.448524,0.314703,0.388888,0.083486,0.086885,0.337422,0.177504,0.314703,0.043653,0.134489,0.333981,0.098990,0.388888,Butikkmedarbeidere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Journalister (6%); Helsefagarbeidere (5%); Andre pleiemedarbeidere (5%),5223;2422;2642;5321;5329
8253,HK,Samfunnsfag og juridiske fag,Master-nivå,18.000000,1,0.005814,0.582117,0.702097,0.701310,0.820068,0.002535,0.009294,0.076891,0.209970,0.701310,0.002540,0.008467,0.077477,0.091448,0.820068,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Informasjonsrådgivere (12%); Systemanalytikere/-arkitekter (8%); Reklame- og markedsføringsrådgivere (7%); Andre programvare- og applikasjonsutviklere (5%),2422;2432;2511;2431;2519
8253,HK,Økonomiske og administrative fag,Bachelor-nivå,1124.000000,42,0.363049,0.515662,0.583283,0.469672,0.685426,0.030637,0.031629,0.130436,0.337626,0.469672,0.027914,0.039330,0.120992,0.126338,0.685426,Personal- og karriererådgivere (11%); Selgere (engros) (8%); Butikkmedarbeidere (6%); Kontormedarbeidere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),2423;3322;5223;4110;2422
8253,HK,Økonomiske og administrative fag,Master-nivå,229.000000,6,0.073966,0.546433,0.651324,0.453848,0.784447,0.002544,0.013695,0.074492,0.455421,0.453848,0.012307,0.002248,0.053535,0.147463,0.784447,Personal- og karriererådgivere (17%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Kontormedarbeidere (6%); Finansanalytikere (5%); Reklame- og markedsføringsrådgivere (5%),2423;2422;4110;2413;2431
1130,UiT,"Helse-, sosial- og idrettsfag",Bachelor-nivå,566.000000,16,0.182699,0.358218,0.307026,0.073619,0.084770,0.030777,0.111155,0.717947,0.066502,0.073619,0.040177,0.072934,0.744253,0.057866,0.084770,Sykepleiere (27%); Vernepleiere (13%); Rådgivere innen sosiale fagfelt (6%); Fysioterapeuter (4%); Miljøarbeidere innen sosiale fagfelt (4%),2223;2224;2635;2264;3412
1130,UiT,"Helse-, sosial- og idrettsfag",Master-nivå,348.000000,16,0.112331,0.376559,0.311793,0.061631,0.093810,0.020803,0.207669,0.278518,0.431379,0.061631,0.007925,0.120232,0.639494,0.138539,0.093810,Legespesialister (18%); Spesialsykepleiere (11%); Fysioterapeuter (10%); Tannleger (9%); Allmennpraktiserende leger (8%),2212;2221;2264;2261;2211
1130,UiT,Humanistiske og estetiske fag,Bachelor-nivå,56.000000,10,0.018076,0.411705,0.412532,0.337466,0.264549,0.050429,0.126133,0.363528,0.122444,0.337466,0.075659,0.088922,0.374003,0.196867,0.264549,Butikkmedarbeidere (15%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Barnehage- og skolefritidsassistenter mv. (7%); Bibliotekarer og andre informasjonsarbeidere (6%); Kontormedarbeidere (5%),5223;2422;5311;2622;4110
1130,UiT,Humanistiske og estetiske fag,Master-nivå,55.000000,10,0.017753,0.447453,0.463877,0.304137,0.329492,0.013411,0.027744,0.464639,0.190069,0.304137,0.014393,0.030425,0.459754,0.165935,0.329492,Grunnskolelærere (17%); Lektorer mv. (videregående skole) (17%); Høyere saksbehandlere i offentlig og privat virksomhet (16%); Universitets- og høyskolelektorer/-lærere (8%); Andre musikklærere (4%),2341;2330;2422;2310;2354
1130,UiT,Lærerutdanninger og pedagogikk,Bachelor-nivå,103.000000,7,0.033247,0.285960,0.215671,0.054890,0.063973,0.043782,0.563139,0.289163,0.049026,0.054890,0.018054,0.543586,0.334521,0.039866,0.063973,Førskolelærere (49%); Grunnskolelærere (10%); Barnehage- og skolefritidsassistenter mv. (7%); Vernepleiere (4%); Helsefagarbeidere (3%),2342;2341;5311;2224;5321
1130,UiT,Lærerutdanninger og pedagogikk,Master-nivå,192.000000,9,0.061975,0.365504,0.333663,0.056778,0.064308,0.004895,0.017643,0.822138,0.098546,0.056778,0.003904,0.016489,0.824779,0.090520,0.064308,Grunnskolelærere (61%); Lektorer mv. (videregående skole) (16%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Universitets- og høyskolelektorer/-lærere (4%); Psykologer (3%),2341;2330;2422;2310;2634
1130,UiT,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,286.000000,28,0.092318,0.468036,0.492968,0.331421,0.329190,0.042955,0.046546,0.243528,0.335550,0.331421,0.050622,0.059751,0.211078,0.349359,0.329190,Systemanalytikere/-arkitekter (8%); Bygningsingeniører (7%); Sivilingeniører (bygg og anlegg) (6%); Andre programvare- og applikasjonsutviklere (5%); Andre ingeniører (5%),2511;3112;2142;2519;3119
1130,UiT,"Naturvitenskap, håndverk og teknikk",Master-nivå,189.000000,21,0.061007,0.507107,0.551232,0.374538,0.387260,0.004263,0.012672,0.213124,0.395402,0.374538,0.006074,0.012157,0.203233,0.391276,0.387260,Systemanalytikere/-arkitekter (9%); Sivilingeniører (bygg og anlegg) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Universitets- og høyskolelektorer/-lærere (5%); Andre programvare- og applikasjonsutviklere (5%),2511;2142;2422;2310;2519
1130,UiT,Ph.d.,Ph.d.,137.000000,10,0.044222,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1130,UiT,Primærnæringsfag,Bachelor-nivå,53.000000,1,0.017108,0.363816,0.369462,0.252033,0.325203,0.048780,0.390244,0.186992,0.121951,0.252033,0.024390,0.414634,0.186992,0.048780,0.325203,Havbruksarbeidere (36%); Kontormedarbeidere (7%); Butikkmedarbeidere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Selgere (engros) (5%),6221;4110;5223;2422;3322
1130,UiT,Primærnæringsfag,Master-nivå,39.000000,2,0.012589,0.469008,0.509655,0.330206,0.435841,0.012201,0.095773,0.180135,0.381685,0.330206,0.012201,0.117188,0.145590,0.289180,0.435841,"Biologer, botanikere, zoologer mv. (15%); Høyere saksbehandlere i offentlig og privat virksomhet (12%); Havbruksarbeidere (10%); Selgere (engros) (7%); Andre ingeniører (7%)",2131;2422;6221;3322;3119
1130,UiT,"Samferdsel, sikkerhet og service",Bachelor-nivå,81.000000,4,0.026146,0.378890,0.369509,0.199859,0.237784,0.011626,0.031129,0.609880,0.147506,0.199859,0.004720,0.161025,0.485952,0.110519,0.237784,Dekksoffiserer og loser (18%); Flygere (17%); Befal med sersjant grad (12%); Høyere saksbehandlere i offentlig og privat virksomhet (10%); Brannkonstabler (8%),3152;3153;0210;2422;5411
1130,UiT,"Samferdsel, sikkerhet og service",Master-nivå,36.000000,4,0.011620,0.516455,0.576977,0.417819,0.464742,0.000000,0.008488,0.272238,0.301456,0.417819,0.000000,0.014135,0.188273,0.332851,0.464742,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Andre ingeniører (9%); Systemanalytikere/-arkitekter (8%); Offiserer fra fenrik og høyere grad (6%); Politibetjenter mv. (5%),2422;3119;2511;0110;3355
1130,UiT,Samfunnsfag og juridiske fag,Bachelor-nivå,154.000000,8,0.049709,0.454837,0.489586,0.424365,0.468060,0.056084,0.057868,0.303867,0.157816,0.424365,0.045019,0.110764,0.264455,0.111702,0.468060,Høyere saksbehandlere i offentlig og privat virksomhet (15%); Butikkmedarbeidere (9%); Kontormedarbeidere (6%); Andre pleiemedarbeidere (4%); Barnehage- og skolefritidsassistenter mv. (3%),2422;5223;4110;5329;5311
1130,UiT,Samfunnsfag og juridiske fag,Master-nivå,318.000000,14,0.102647,0.504004,0.622730,0.362848,0.615913,0.007128,0.009149,0.070935,0.549940,0.362848,0.008398,0.013143,0.062681,0.299865,0.615913,Høyere saksbehandlere i offentlig og privat virksomhet (25%); Jurister og advokater (21%); Psykologer (13%); Universitets- og høyskolelektorer/-lærere (3%); Andre administrative ledere (3%),2422;2611;2634;2310;1219
1130,UiT,Uoppgitt fagfelt,Bachelor-nivå,54.000000,1,0.017431,0.463818,0.502089,0.372619,0.453349,0.053571,0.039286,0.283333,0.251190,0.372619,0.043062,0.081340,0.239234,0.183014,0.453349,Høyere saksbehandlere i offentlig og privat virksomhet (14%); Grunnskolelærere (4%); Kontormedarbeidere (4%); Butikkmedarbeidere (3%); Systemanalytikere/-arkitekter (3%),2422;2341;4110;5223;2511
1130,UiT,Økonomiske og administrative fag,Bachelor-nivå,290.000000,7,0.093609,0.558775,0.613332,0.584766,0.707855,0.027149,0.026082,0.112042,0.249962,0.584766,0.024696,0.038531,0.101211,0.127707,0.707855,Regnskapsførere (9%); Kundebehandlere lån og kreditt (7%); Regnskapsmedarbeidere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Kontormedarbeidere (5%),3313;3312;4311;2422;4110
1130,UiT,Økonomiske og administrative fag,Master-nivå,141.000000,9,0.045513,0.523644,0.598718,0.375115,0.567061,0.019905,0.004150,0.101024,0.499806,0.375115,0.021082,0.004326,0.085521,0.322011,0.567061,"Høyere saksbehandlere i offentlig og privat virksomhet (9%); Andre administrative ledere (6%); Revisorer, regnskapsrådgivere (5%); Administrerende direktører (4%); Lektorer mv. (videregående skole) (4%)",2422;1219;2411;1120;2330
1171,UiA,Allmenne fag,Annet,37.000000,1,0.012325,0.317798,0.321233,0.182863,0.232461,0.256705,0.145594,0.240683,0.174155,0.182863,0.139616,0.279581,0.240838,0.107504,0.232461,Helsefagarbeidere (12%); Barnehage- og skolefritidsassistenter mv. (6%); Butikkmedarbeidere (5%); Andre pleiemedarbeidere (4%); Kontormedarbeidere (4%),5321;5311;5223;5329;4110
1171,UiA,"Helse-, sosial- og idrettsfag",Bachelor-nivå,551.000000,10,0.183544,0.376635,0.322849,0.089364,0.102100,0.039559,0.052222,0.751027,0.067828,0.089364,0.020797,0.062757,0.755047,0.059298,0.102100,Sykepleiere (42%); Vernepleiere (9%); Miljøarbeidere innen sosiale fagfelt (5%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Rådgivere innen sosiale fagfelt (3%),2223;2224;3412;2422;2635
1171,UiA,"Helse-, sosial- og idrettsfag",Master-nivå,126.000000,6,0.041972,0.405619,0.406239,0.168966,0.192001,0.018969,0.052218,0.557798,0.202048,0.168966,0.003948,0.034702,0.588484,0.180864,0.192001,Høyere saksbehandlere i offentlig og privat virksomhet (13%); Rådgivere innen sosiale fagfelt (13%); Spesialsykepleiere (11%); Universitets- og høyskolelektorer/-lærere (8%); Miljøarbeidere innen sosiale fagfelt (8%),2422;2635;2221;2310;3412
1171,UiA,Humanistiske og estetiske fag,Bachelor-nivå,176.000000,12,0.058628,0.420232,0.443191,0.340341,0.361238,0.072165,0.106206,0.321102,0.160185,0.340341,0.078678,0.092281,0.327132,0.140671,0.361238,Butikkmedarbeidere (14%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Barnehage- og skolefritidsassistenter mv. (6%); Kontormedarbeidere (5%); Andre pleiemedarbeidere (4%),5223;2422;5311;4110;5329
1171,UiA,Humanistiske og estetiske fag,Master-nivå,102.000000,9,0.033977,0.426773,0.408286,0.277769,0.197970,0.020354,0.038142,0.516123,0.147612,0.277769,0.024163,0.036602,0.509551,0.231714,0.197970,"Lektorer mv. (videregående skole) (15%); Grunnskolelærere (15%); Andre musikklærere (11%); Dirigenter, komponister, musikere og sangere (10%); Høyere saksbehandlere i offentlig og privat virksomhet (9%)",2330;2341;2354;2652;2422
