date,sector,age_group,ai_q,variable,value,value_index
2024-05-16,1,1,4,stillingspst,74.42303376767572,1.0904013066971232
2024-06-16,1,1,4,stillingspst,76.46740014924826,1.1203541272283737
2024-07-16,1,1,4,stillingspst,81.93139739279322,1.2004093121963724
2024-08-16,1,1,4,stillingspst,85.03253687246337,1.245845333407739
2024-09-16,1,1,4,stillingspst,76.99628524729368,1.1281030320069885
2024-10-16,1,1,4,stillingspst,73.25231633256239,1.0732486624632742
2024-11-16,1,1,4,stillingspst,72.16580666724151,1.0573297795740966
2024-12-16,1,1,4,stillingspst,72.74374556789193,1.0657973910185259
2025-01-16,1,1,4,stillingspst,77.91626647036864,1.1415820408164017
2025-02-16,1,1,4,stillingspst,74.91975785359678,1.0976790077654115
2025-03-16,1,1,4,stillingspst,73.8433237607099,1.0819077460734836
2025-04-16,1,1,4,stillingspst,73.17296393562278,1.0720860391068734
2025-05-16,1,1,4,stillingspst,77.11979966901237,1.1299126906572716
2025-06-16,1,1,4,stillingspst,78.80149904911936,1.1545519334925571
