date,sector,age_group,ai_q,fte,percap,fte_index
2026-02-16,2,3,1,7006250.75785493,9.681019687243413,0.9841841065805353
2021-01-16,2,3,2,4442730.334535767,6.142213148335594,0.9026354755791829
2021-02-16,2,3,2,4449881.0178987775,6.152099190941072,0.9040882895003685
2021-03-16,2,3,2,4467244.68955758,6.176105008160501,0.9076160899395959
2021-04-16,2,3,2,4473521.094971816,6.192470366634898,0.9100210786257282
2021-05-16,2,3,2,4487235.167453618,6.211454067761264,0.9128108486452031
2021-06-16,2,3,2,4565904.185477048,6.320351634697947,0.9288140065863997
2021-07-16,2,3,2,4607441.205435768,6.385973002458465,0.9384574645821097
2021-08-16,2,3,2,4639951.778140133,6.4310330760063605,0.9450793156859839
2021-09-16,2,3,2,4745107.64060869,6.5767804591704015,0.9664977776213768
2021-10-16,2,3,2,4830171.843518888,6.703218739921435,0.985078649844616
2021-11-16,2,3,2,4854220.912193732,6.736593570681376,0.9899832836480745
2021-12-16,2,3,2,4887426.544079964,6.78267570215448,0.9967553323629907
2022-01-16,2,3,2,4629034.418317066,6.428759099448603,0.9447451410388172
2022-02-16,2,3,2,4704677.249897088,6.533811146567518,0.9601831765191464
2022-03-16,2,3,2,4754336.406682559,6.602777312555026,0.9703181729010084
2022-04-16,2,3,2,4851997.908069994,6.7397939834533185,0.9904536037158883
2022-05-16,2,3,2,4862496.789849225,6.754377728456785,0.9925967734967184
2022-06-16,2,3,2,4939815.430719586,6.861779199030406,1.008380071003317
2022-07-16,2,3,2,4860995.071085269,6.753727087301519,0.9925011578327172
2022-08-16,2,3,2,4791947.321154871,6.657794124563906,0.978403227110816
2022-09-16,2,3,2,4857928.128521627,6.749465965295765,0.9918749601096363
2022-10-16,2,3,2,4896694.799739689,6.804754870059142,1.0
2022-11-16,2,3,2,4879358.36628847,6.780663072472961,0.9964595642243947
2022-12-16,2,3,2,4921714.835898199,6.839524284911734,1.0051095763942324
2023-01-16,2,3,2,4687892.292771749,6.513241152141791,0.9571602910782269
2023-02-16,2,3,2,4747831.6761459485,6.596519443118909,0.9693985410324674
2023-03-16,2,3,2,4748855.504345336,6.597941924597687,0.9696075833133343
2023-04-16,2,3,2,4795336.950829252,6.6584978412837454,0.9785066425509424
2023-05-16,2,3,2,4789352.12495657,6.6501876952893495,0.9772854161948012
2023-06-16,2,3,2,4834060.285480245,6.712266584299053,0.9864082854524214
2023-07-16,2,3,2,4769188.15859347,6.6180999886119745,0.9725699330818738
2023-08-16,2,3,2,4755989.803425361,6.59978491458195,0.9698784218695287
2023-09-16,2,3,2,4794615.01028232,6.65338428465494,0.977755174389862
2023-10-16,2,3,2,4797017.135035821,6.652591110544425,0.9776386126436037
2023-11-16,2,3,2,4796744.559013701,6.652213097130952,0.9775830612797864
2023-12-16,2,3,2,4808930.484383248,6.66911276134001,0.9800665694342707
2024-01-16,2,3,2,4589015.306984924,6.360240531027619,0.9346759218341014
2024-02-16,2,3,2,4612952.819036249,6.3934172201811865,0.9395514375267451
2024-03-16,2,3,2,4644937.219672279,6.437746660742492,0.9460659176818429
2024-04-16,2,3,2,4649040.059748328,6.439559609042632,0.9463323414303482
2024-05-16,2,3,2,4708326.5834885,6.521679594831359,0.9584003714118621
2024-06-16,2,3,2,4753270.585541717,6.583933216347,0.9675489186710082
2024-07-16,2,3,2,4691297.020391664,6.4940614735805795,0.9543417209860695
2024-08-16,2,3,2,4678405.296021901,6.476215737061704,0.9517191817675892
2024-09-16,2,3,2,4707537.506203886,6.516542828473897,0.9576454924403852
2024-10-16,2,3,2,4707131.812746616,6.511969836806355,0.9569734635789692
2024-11-16,2,3,2,4679987.948090805,6.474418301195149,0.9514550376652845
2024-12-16,2,3,2,4681143.182355773,6.4760164826328435,0.9516899001207605
2025-01-16,2,3,2,4513918.364167005,6.242160324596831,0.9173233193251793
2025-02-16,2,3,2,4546168.060787803,6.2867574485334705,0.9238771371758216
2025-03-16,2,3,2,4557528.197713494,6.302467036141979,0.9261857563558645
2025-04-16,2,3,2,4608431.084290937,6.371607912181431,0.936346427439502
2025-05-16,2,3,2,4622417.932663239,6.390946101713922,0.9391882916802816
2025-06-16,2,3,2,4725800.845498361,6.533883117230989,0.9601937530446562
2025-07-16,2,3,2,4668294.821500879,6.453081706918764,0.9483194957267693
2025-08-16,2,3,2,4653677.519408108,6.432875904083663,0.9453501304489684
2025-09-16,2,3,2,4686731.479787292,6.478567085814888,0.9520647267281475
2025-10-16,2,3,2,4699688.66962625,6.495176210084844,0.9545055382764129
2025-11-16,2,3,2,4700351.832894848,6.496092730856408,0.9546402265626284
2025-12-16,2,3,2,4703338.13507275,6.500219931661729,0.9552467437530536
2026-01-16,2,3,2,4540806.262728652,6.274345059110213,0.9220530612670962
2026-02-16,2,3,2,4566196.2184964,6.309428111393237,0.927208728583988
2021-01-16,2,3,3,6157497.525331444,8.512932231545552,0.9574116040759181
2021-02-16,2,3,3,6145973.393155097,8.496999759654004,0.9556197498645036
2021-03-16,2,3,3,6122105.9253998855,8.464002241635875,0.9519086658576096
2021-04-16,2,3,3,6153185.63135449,8.517545547151686,0.9579304431520956
2021-05-16,2,3,3,6190513.820361007,8.569217082695088,0.9637417108074818
2021-06-16,2,3,3,6202890.902996701,8.586350055988335,0.9656685800691086
2021-07-16,2,3,3,6251582.548764948,8.664774133624046,0.9744885870802239
2021-08-16,2,3,3,6259999.665668053,8.676440366334374,0.9758006363564213
2021-09-16,2,3,3,6299495.326544318,8.731181862280653,0.9819571687964697
2021-10-16,2,3,3,6332866.050712363,8.7886285962077,0.9884179473134426
2021-11-16,2,3,3,6366087.181695622,8.83473223702685,0.993603018627277
2021-12-16,2,3,3,6407301.626093985,8.891928843068362,1.0000356663740757
2022-01-16,2,3,3,6272971.041152377,8.711842690521056,0.9797821782112933
2022-02-16,2,3,3,6312310.051033794,8.76647633436214,0.9859265810050306
2022-03-16,2,3,3,6327006.32709431,8.786886383178844,0.9882220083672335
2022-04-16,2,3,3,6394441.102354095,8.882364849645153,0.9989600465951757
2022-05-16,2,3,3,6384893.905296818,8.869103067075452,0.9974685529267645
2022-06-16,2,3,3,6380409.339646311,8.862873664433002,0.9967679597334764
2022-07-16,2,3,3,6371239.047179177,8.852016738005108,0.9955469295333128
2022-08-16,2,3,3,6369381.037390191,8.849435272511554,0.9952566035972162
2022-09-16,2,3,3,6402009.33294749,8.894768090236179,1.000354983867904
2022-10-16,2,3,3,6398394.895997305,8.891611711518923,1.0
2022-11-16,2,3,3,6393718.167135237,8.885112635141567,0.9992690778018415
2022-12-16,2,3,3,6407170.283705051,8.903806541844904,1.0013714982976802
2023-01-16,2,3,3,6301144.472638094,8.754653674116627,0.98459693902008
2023-02-16,2,3,3,6317656.900594675,8.77759563151919,0.9871771188735079
2023-03-16,2,3,3,6286032.70290599,8.733657756473086,0.9822356215981395
2023-04-16,2,3,3,6336799.783598314,8.79887442996893,0.9895702506408536
2023-05-16,2,3,3,6327849.393167697,8.786446490916472,0.9881725356420803
2023-06-16,2,3,3,6341085.589196607,8.804825425199715,0.9902395325915122
2023-07-16,2,3,3,6352330.642931148,8.814992815892733,0.9913830137761266
2023-08-16,2,3,3,6356152.900502038,8.820296880640273,0.9919795383342861
2023-09-16,2,3,3,6377367.709298629,8.849736215215936,0.9952904492839315
2023-10-16,2,3,3,6354709.812003445,8.81282780848517,0.9911395250276517
2023-11-16,2,3,3,6347307.093066496,8.802561582451888,0.9899849282721521
2023-12-16,2,3,3,6389057.725745183,8.86046212355883,0.9964967444631283
2024-01-16,2,3,3,6264032.336373513,8.681764973158616,0.9763994711905318
2024-02-16,2,3,3,6274698.348808839,8.696547753353826,0.9780620246931842
2024-03-16,2,3,3,6289457.540299616,8.717003559587889,0.980362598188489
2024-04-16,2,3,3,6275255.872833895,8.69209207401329,0.97756091426629
2024-05-16,2,3,3,6301180.5512002045,8.728001317543049,0.9815994670837999
2024-06-16,2,3,3,6320631.889720081,8.754944095463788,0.9846296014165705
2024-07-16,2,3,3,6317985.599674018,8.745851455394419,0.9836069926517738
2024-08-16,2,3,3,6345808.481373378,8.784366071574642,0.9879385601369269
2024-09-16,2,3,3,6348894.968649762,8.788638629467084,0.9884190757094757
2024-10-16,2,3,3,6350035.849402831,8.784806450920644,0.9879880876422085
2024-11-16,2,3,3,6360894.030847884,8.799827944446974,0.9896774881708966
2024-12-16,2,3,3,6403688.664860341,8.859031165633949,0.9963358109933246
2025-01-16,2,3,3,6288651.342034738,8.696384545650927,0.9780436694491413
2025-02-16,2,3,3,6299265.100158263,8.711061988729977,0.9796943761551072
2025-03-16,2,3,3,6294359.699939088,8.704278460062849,0.9789314628737794
2025-04-16,2,3,3,6328499.615005826,8.749771339026632,0.9840478445197354
2025-05-16,2,3,3,6322728.320665886,8.741791958624212,0.9831504391154843
2025-06-16,2,3,3,6346616.005613462,8.774819025674102,0.9868648463704821
2025-07-16,2,3,3,6339560.541000578,8.763307314828541,0.9855701754807662
2025-08-16,2,3,3,6357851.394572694,8.788591144814283,0.9884137353218901
2025-09-16,2,3,3,6355354.233066623,8.785139266162613,0.9880255178913878
2025-10-16,2,3,3,6357512.116685705,8.786361046104577,0.9881629260443306
2025-11-16,2,3,3,6393074.996738837,8.835510508701123,0.9936905473790402
2025-12-16,2,3,3,6403270.764828594,8.849601508125858,0.99527529937698
2026-01-16,2,3,3,6304850.674565382,8.711846837221238,0.9797826445722092
2026-02-16,2,3,3,6306647.427270331,8.714329534302871,0.9800618624645534
2021-01-16,2,3,4,8213869.825341625,11.35593102460992,0.9454704655774137
2021-02-16,2,3,4,8208848.162776647,11.348988419610164,0.9448924391727787
2021-03-16,2,3,4,8252890.984383075,11.409878993106803,0.9499620577490433
2021-04-16,2,3,4,8252660.678888315,11.423743314265268,0.9511163713982017
2021-05-16,2,3,4,8285906.663797659,11.469764059890476,0.9549479599925839
2021-06-16,2,3,4,8290256.459319629,11.475785263166124,0.9554492724655133
2021-07-16,2,3,4,8321608.19215784,11.533856403737024,0.9602841511023414
2021-08-16,2,3,4,8369238.513215088,11.599872643729661,0.9657805216796409
2021-09-16,2,3,4,8437541.071492808,11.69454087143179,0.9736623953126304
2021-10-16,2,3,4,8464874.777885402,11.74738892951518,0.9780624113018682
2021-11-16,2,3,4,8491616.550744351,11.78450064288152,0.9811522529748061
2021-12-16,2,3,4,8558164.917853773,11.876855175177841,0.9888414932897707
2022-01-16,2,3,4,8427750.76124559,11.704380330345476,0.9744816075621582
2022-02-16,2,3,4,8473841.07962934,11.768390127406724,0.979810926003584
2022-03-16,2,3,4,8501454.09128188,11.806738816114247,0.9830037555908728
2022-04-16,2,3,4,8559894.42275459,11.890344147412344,0.9899645561924141
2022-05-16,2,3,4,8600383.4893856,11.946586539277652,0.9946471771335629
2022-06-16,2,3,4,8582656.687725285,11.921962664032911,0.9925970460838487
2022-07-16,2,3,4,8568594.882536784,11.90495989237483,0.9911814317761505
2022-08-16,2,3,4,8601740.368403962,11.951011279477543,0.9950155715142424
2022-09-16,2,3,4,8635588.32861707,11.99803866428214,0.9989309707280746
2022-10-16,2,3,4,8643016.26216074,12.010878645135334,1.0
2022-11-16,2,3,4,8649654.418419506,12.020103444306491,1.0007680369974343
2022-12-16,2,3,4,8692580.269297555,12.079755904743552,1.0057345729353544
2023-01-16,2,3,4,8571051.648016114,11.908406342242165,0.9914683758015761
2023-02-16,2,3,4,8600508.179962244,11.949332516328276,0.9948758012943554
2023-03-16,2,3,4,8601121.851577718,11.95018513643347,0.9949467886159648
2023-04-16,2,3,4,8620674.845484944,11.970117102854335,0.9966062813982799
2023-05-16,2,3,4,8614466.042552883,11.961495956656687,0.9958885032529533
2023-06-16,2,3,4,8596752.738267504,11.93690039652075,0.9938407296584796
2023-07-16,2,3,4,8575795.643370586,11.90044744774084,0.9908057353123603
2023-08-16,2,3,4,8599460.562896335,11.933286748358842,0.9935398650615859
2023-09-16,2,3,4,8633722.671556005,11.980831540761676,0.9974983425225241
2023-10-16,2,3,4,8627156.078319933,11.964297858502837,0.9961217835922968
2023-11-16,2,3,4,8634877.910200218,11.975006636203194,0.9970133734598452
2023-12-16,2,3,4,8675200.769211331,12.030927114670916,1.0016691925818186
2024-01-16,2,3,4,8554348.513743812,11.85607597578406,0.9871114617069275
2024-02-16,2,3,4,8552931.166601267,11.85411157424266,0.9869479098470313
2024-03-16,2,3,4,8562673.465076163,11.867614113999084,0.9880721023524557
2024-04-16,2,3,4,8567767.379203755,11.867535673112757,0.9880655715324679
2024-05-16,2,3,4,8578254.270862786,11.882061459744838,0.9892749573785204
2024-06-16,2,3,4,8566125.71868382,11.86526174760554,0.9878762493709174
2024-07-16,2,3,4,8540977.103511814,11.82309073877809,0.9843651816069842
2024-08-16,2,3,4,8556503.287951477,11.844583301658473,0.9861546063039931
2024-09-16,2,3,4,8592619.224720275,11.894577815442837,0.9903170423140024
2024-10-16,2,3,4,8604596.245407036,11.90382454475873,0.9910869051682608
2024-11-16,2,3,4,8619455.926757498,11.924381818399704,0.9927984596888203
2024-12-16,2,3,4,8649916.967386212,11.966522422415673,0.9963069960133495
2025-01-16,2,3,4,8553249.751277309,11.828028762687564,0.9847763108886437
2025-02-16,2,3,4,8579905.075953843,11.86488959992732,0.9878452651532582
2025-03-16,2,3,4,8598265.465939762,11.890279624439955,0.9899591841480954
2025-04-16,2,3,4,8599901.216005148,11.890206803495689,0.9899531212324321
2025-05-16,2,3,4,8619116.76865343,11.916774189456625,0.992165064816734
2025-06-16,2,3,4,8619428.771915004,11.917205564563186,0.9922009801830703
2025-07-16,2,3,4,8590495.01133918,11.87482117790219,0.988672147038281
2025-08-16,2,3,4,8608229.326402156,11.89933569305032,0.9907131730008619
2025-09-16,2,3,4,8654592.340116154,11.96342425795789,0.9960490494842636
2025-10-16,2,3,4,8648718.243358212,11.952908571378716,0.9951735359694025
2025-11-16,2,3,4,8655459.35348153,11.962225081722371,0.9959492086423946
2025-12-16,2,3,4,8698506.069650413,12.021717534613861,1.0009024226951888
2026-01-16,2,3,4,8599220.717746772,11.882136101127209,0.9892811718599565
2026-02-16,2,3,4,8601850.354786927,11.88576965191434,0.9895836935067472
2021-01-16,2,3,5,7217145.701810986,9.97792886021502,0.959581935838354
2021-02-16,2,3,5,7230640.084905087,9.996585265404628,0.9613761307718348
2021-03-16,2,3,5,7243908.589123351,10.014929386008717,0.9631402931553442
2021-04-16,2,3,5,7262317.9359587375,10.052861640029647,0.9667882551977728
2021-05-16,2,3,5,7273238.10580658,10.067977882190076,0.9682419910499838
2021-06-16,2,3,5,7252003.996280104,10.038584571817097,0.9654152230840521
2021-07-16,2,3,5,7280163.210844503,10.09040021239886,0.9703983566975224
2021-08-16,2,3,5,7296472.813353024,10.113005532066829,0.9725723205241964
2021-09-16,2,3,5,7349859.408883116,10.187000042804398,0.9796884061216876
2021-10-16,2,3,5,7378753.29821013,10.240090619588704,0.984794150926964
2021-11-16,2,3,5,7413101.837238787,10.287758855412395,0.9893784267471777
2021-12-16,2,3,5,7441807.766618338,10.327596387077456,0.993209620203227
2022-01-16,2,3,5,7383196.390902683,10.253713127129444,0.9861042336445345
2022-02-16,2,3,5,7425290.960663617,10.312173666398097,0.991726410173097
2022-03-16,2,3,5,7449593.088598153,10.345924231197724,0.9949722172699184
2022-04-16,2,3,5,7494006.774521156,10.409745166392078,1.0011099055014911
2022-05-16,2,3,5,7501715.501234494,10.420453173878279,1.0021396994293224
2022-06-16,2,3,5,7481853.159278627,10.39286287080152,0.9994863274913516
2022-07-16,2,3,5,7462121.983781033,10.3676581921237,0.9970623821318809
2022-08-16,2,3,5,7456155.010752338,10.359367850993175,0.9962650962720359
2022-09-16,2,3,5,7492280.161641243,10.409559099188945,1.001092011334327
2022-10-16,2,3,5,7482537.302673223,10.39820414240879,1.0
2022-11-16,2,3,5,7475505.113664033,10.38843177056115,0.9990601865751236
2022-12-16,2,3,5,7509757.250056916,10.436030692172885,1.0036377964161927
2023-01-16,2,3,5,7415929.771061409,10.30350868784826,0.9908930952630254
2023-02-16,2,3,5,7442576.570103705,10.340531088802894,0.9944535563241466
2023-03-16,2,3,5,7452685.767717381,10.354576556957964,0.995804315355486
2023-04-16,2,3,5,7445735.364050726,10.338671371096966,0.9942747064304094
2023-05-16,2,3,5,7441137.104886933,10.332286522851739,0.9936606726840255
2023-06-16,2,3,5,7414882.3796630455,10.295830892513495,0.9901547182096792
2023-07-16,2,3,5,7386055.53029048,10.24947064267622,0.9856962319939494
2023-08-16,2,3,5,7384214.043994257,10.246915251689162,0.9854504788858106
2023-09-16,2,3,5,7419633.417980204,10.296065956332816,0.9901773244036048
2023-10-16,2,3,5,7411736.716637345,10.278732055108478,0.988510315275207
2023-11-16,2,3,5,7414673.765766666,10.282805208565915,0.9889020322872654
2023-12-16,2,3,5,7438973.7637700355,10.316504890295787,0.992142945936232
2024-01-16,2,3,5,7350910.445012409,10.188146132604695,0.9797986260966565
2024-02-16,2,3,5,7359101.319476707,10.199498444215662,0.980890383043865
2024-03-16,2,3,5,7358562.64659612,10.198751859412846,0.9808185836453736
2024-04-16,2,3,5,7343763.384660299,10.172121870850196,0.978257565588992
2024-05-16,2,3,5,7331460.070551048,10.155080089412076,0.9766186497526876
2024-06-16,2,3,5,7322712.710998428,10.142963793889367,0.975453420126805
2024-07-16,2,3,5,7300849.368873784,10.106408612529084,0.9719378917855991
2024-08-16,2,3,5,7296860.954312486,10.100887536112344,0.9714069273670202
2024-09-16,2,3,5,7299748.715315049,10.104885001502009,0.9717913654233342
2024-10-16,2,3,5,7330136.624298292,10.14070361655061,0.9752360578488769
2024-11-16,2,3,5,7338863.291315566,10.152776317008763,0.9763970949176641
2024-12-16,2,3,5,7343109.140511464,10.15865013635252,0.9769619827832331
2025-01-16,2,3,5,7278777.448433297,10.065599803678566,0.968013290162894
2025-02-16,2,3,5,7287872.321377386,10.07817682667028,0.9692228281580578
2025-03-16,2,3,5,7273518.115815012,10.05832683266865,0.9673138452481462
2025-04-16,2,3,5,7261906.036601721,10.040297253886099,0.9655799324940181
2025-05-16,2,3,5,7252251.2706464,10.026948593132358,0.9642961857459331
2025-06-16,2,3,5,7234603.7202667575,10.002549124078163,0.9619496777605125
2025-07-16,2,3,5,7201709.1912236195,9.95507345131482,0.9573839208169925
2025-08-16,2,3,5,7193648.49520272,9.943930982377786,0.9563123445347391
2025-09-16,2,3,5,7212293.594268625,9.969704493329091,0.9587909947514807
2025-10-16,2,3,5,7214621.755861385,9.970924222339614,0.9589082966426359
2025-11-16,2,3,5,7226259.322980973,9.987007851365284,0.9604550665276466
2025-12-16,2,3,5,7239642.42278119,10.005503883241046,0.9622338382869281
2026-01-16,2,3,5,7181995.527915624,9.923858351985773,0.9543819505823692
2026-02-16,2,3,5,7197293.828613751,9.94499706873437,0.9564148705423057
2021-01-16,2,3,all,32331420.303605046,44.699196201364344,0.9323590081191757
2021-02-16,2,3,all,32357431.08401138,44.73515691592051,0.9331090953467805
2021-03-16,2,3,all,32422263.164159473,44.82478928726298,0.9349786938170476
2021-04-16,2,3,all,32465741.314009823,44.94069363924766,0.9373962868799366
2021-05-16,2,3,all,32618909.15381633,45.15271618010242,0.9418187629575762
2021-06-16,2,3,all,32752701.950882804,45.33791882328087,0.9456818157050356
2021-07-16,2,3,all,32977956.9027779,45.707874081805116,0.9533985342861094
2021-08-16,2,3,all,33163084.473921843,45.964463285795645,0.9587506049284759
2021-09-16,2,3,all,33618176.7076672,46.595226997961454,0.9719074014485559
2021-10-16,2,3,all,33884394.267210044,47.02410473192942,0.9808531555700711
2021-11-16,2,3,all,34010308.3247173,47.198845817183916,0.984497995718686
2021-12-16,2,3,all,34147215.248296775,47.388842588622666,0.9884610468788559
2022-01-16,2,3,all,33292572.5512178,46.23640901994136,0.9644229900382243
2022-02-16,2,3,all,33597543.40071151,46.659949643444016,0.9732574199426944
2022-03-16,2,3,all,33804145.797977485,46.946877093396836,0.9792423014478346
2022-04-16,2,3,all,34196240.50259555,47.50117794007741,0.990804195878387
2022-05-16,2,3,all,34263851.555328034,47.59509483267612,0.9927631631142741
2022-06-16,2,3,all,34375646.208100095,47.75038610493371,0.9960023089798822
2022-07-16,2,3,all,34210316.544440754,47.53083229515909,0.991422741790618
2022-08-16,2,3,all,34137595.50255834,47.429795765971996,0.9893152694836818
2022-09-16,2,3,all,34412991.73409692,47.81242338881128,0.997296314809471
2022-10-16,2,3,all,34499046.61959799,47.94204358204776,1.0
2022-11-16,2,3,all,34469785.46497318,47.90138044240359,0.999151827151995
2022-12-16,2,3,all,34579932.39023017,48.05444753290398,1.0023445798814115
2023-01-16,2,3,all,33736076.861839905,46.87206753174709,0.9776818848268427
2023-02-16,2,3,all,33973589.53939486,47.202061748549305,0.9845650752823656
2023-03-16,2,3,all,33960896.20751038,47.184425948401916,0.9841972186198267
2023-04-16,2,3,all,34144501.07877439,47.41086790270583,0.9889204622987571
2023-05-16,2,3,all,34131356.872087955,47.3926166989334,0.9885397692283586
2023-06-16,2,3,all,34218509.85104274,47.51363174504638,0.9910639637989525
2023-07-16,2,3,all,34061090.338591054,47.265843595573656,0.9858954701145174
2023-08-16,2,3,all,34090628.84596341,47.30683354791017,0.9867504597910914
2023-09-16,2,3,all,34304784.62327072,47.60401292105042,0.992949181225059
2023-10-16,2,3,all,34293666.82917767,47.55908446302766,0.9920120401550112
2023-11-16,2,3,all,34299544.03690913,47.56723508221632,0.9921820499956371
2023-12-16,2,3,all,34372322.94501433,47.66816620325809,0.9942873236448305
2024-01-16,2,3,all,33558814.8460366,46.5115324483956,0.9701616571432965
2024-02-16,2,3,all,33661235.45426437,46.65348440542465,0.973122564656263
2024-03-16,2,3,all,33753393.274126776,46.7812124389851,0.9757867821993024
2024-04-16,2,3,all,33750739.73288913,46.74941440943158,0.9751235224135759
2024-05-16,2,3,all,33947385.1558006,47.02179535397272,0.9808049853673816
2024-06-16,2,3,all,34064521.62097184,47.184045461558064,0.9841892822279789
2024-07-16,2,3,all,33938297.57859256,46.980054732422516,0.9799343378431731
2024-08-16,2,3,all,33999602.153002776,47.064917335046296,0.9817044460046774
2024-09-16,2,3,all,34113539.317842275,47.22263809955492,0.984994267479198
2024-10-16,2,3,all,34171930.71223934,47.27434686680142,0.986072835754203
2024-11-16,2,3,all,34173006.35907386,47.27583494489656,0.9861038748585872
2024-12-16,2,3,all,34208946.92588474,47.32555606941582,0.9871409838511184
2025-01-16,2,3,all,33521622.347063486,46.35603131240335,0.9669181338311098
2025-02-16,2,3,all,33671165.54251731,46.56283004604584,0.9712316490296968
2025-03-16,2,3,all,33734316.99206824,46.65016026361399,0.9730532279830156
2025-04-16,2,3,all,33889041.25257882,46.85492295137516,0.9773242742810471
2025-05-16,2,3,all,33930940.47949624,46.91285274154851,0.9785326038774735
2025-06-16,2,3,all,34133731.79147723,47.19323161763592,0.9843808918339009
2025-07-16,2,3,all,34009637.177276745,47.01223378541229,0.9806055452132699
2025-08-16,2,3,all,34025676.61405225,47.03440543480525,0.9810680129709285
2025-09-16,2,3,all,34161889.07044965,47.22269476618684,0.9849954494611848
2025-10-16,2,3,all,34170455.63994223,47.22507088495345,0.9850450117782884
2025-11-16,2,3,all,34269832.88531675,47.36241460394318,0.9879097982731461
2025-12-16,2,3,all,34287741.264466785,47.38716477068683,0.9884260500825062
2026-01-16,2,3,all,33622749.737825245,46.45887128521817,0.9690632233002063
2026-02-16,2,3,all,33678238.58702234,46.53554405358823,0.9706625036529273
2021-01-16,2,4,1,5110264.150059303,7.26532734232041,0.9156476501497235
2021-02-16,2,4,1,5128280.999481177,7.290942125604301,0.918875875805348
2021-03-16,2,4,1,5139116.689596585,7.306347363642236,0.9208173946584994
2021-04-16,2,4,1,5143373.965308728,7.285727592398247,0.9182186893013156
2021-05-16,2,4,1,5217538.121033525,7.390783114196893,0.9314588142313864
2021-06-16,2,4,1,5271919.274502434,7.4678154810843145,0.9411671869450393
2021-07-16,2,4,1,5289234.591905889,7.464513158504692,0.9407509959370369
2021-08-16,2,4,1,5367774.958773763,7.5753544516581846,0.954720300392786
2021-09-16,2,4,1,5499758.211018365,7.7616178336208055,0.9781950345605851
2021-10-16,2,4,1,5563996.387210596,7.823226994946109,0.9859596239778586
2021-11-16,2,4,1,5557650.269501593,7.814304070501315,0.9848350697196152
2021-12-16,2,4,1,5556882.2647297215,7.813224221550054,0.9846989765873788
2022-01-16,2,4,1,5378043.764950617,7.531092832707778,0.949142018028592
2022-02-16,2,4,1,5444517.620257776,7.624178868661745,0.9608736312191658
2022-03-16,2,4,1,5499092.832846188,7.700602752574089,0.9705053169536868
2022-04-16,2,4,1,5575344.454420239,7.772995777635285,0.9796289944098141
2022-05-16,2,4,1,5612342.515342252,7.824577482349422,0.9861298256162897
2022-06-16,2,4,1,5669584.648997348,7.9043829305762365,0.996187689177698
2022-07-16,2,4,1,5639538.5452629365,7.827300283780807,0.9864729796979991
2022-08-16,2,4,1,5645799.114384399,7.835989532744663,0.9875680838853872
2022-09-16,2,4,1,5703859.604219415,7.9165735884993325,0.9977240751869066
2022-10-16,2,4,1,5742444.091891686,7.934632214839857,1.0
2022-11-16,2,4,1,5727988.146670757,7.914657687128232,0.9974826145471157
2022-12-16,2,4,1,5734083.7647730345,7.923080318152535,0.9985441169326391
2023-01-16,2,4,1,5520048.347288313,7.5948464840273155,0.9571768770609113
2023-02-16,2,4,1,5623406.012860836,7.737052775274088,0.975099105514148
2023-03-16,2,4,1,5632848.664992486,7.7500445986839654,0.9767364622382039
2023-04-16,2,4,1,5660826.7896416215,7.756852424335998,0.9775944510482334
2023-05-16,2,4,1,5684706.712238829,7.789574329169766,0.9817183857118426
2023-06-16,2,4,1,5750017.798650791,7.879068051164167,0.9929972603428587
2023-07-16,2,4,1,5719557.095940611,7.804870091988078,0.983646107426493
2023-08-16,2,4,1,5731100.184142235,7.820621714423663,0.985631281031153
2023-09-16,2,4,1,5801472.388236657,7.916651162478943,0.9977338518189559
2023-10-16,2,4,1,5807655.248904955,7.892390822791113,0.9946763263998877
2023-11-16,2,4,1,5832284.577109906,7.925861177962922,0.9988945880994294
2023-12-16,2,4,1,5832565.292309504,7.926242659640152,0.9989426661535724
2024-01-16,2,4,1,5638436.575410567,7.637819008556414,0.962592695131058
2024-02-16,2,4,1,5681346.995757157,7.695945409342338,0.9699183529828753
2024-03-16,2,4,1,5703704.237182137,7.726230500120744,0.9737351764925731
2024-04-16,2,4,1,5706985.307632354,7.712569625658117,0.9720134994075182
2024-05-16,2,4,1,5780626.161115502,7.8120898064832,0.9845560064992716
2024-06-16,2,4,1,5815887.139501548,7.859742417487386,0.9905616548663204
2024-07-16,2,4,1,5818688.95651465,7.8447322705703,0.9886699292625788
2024-08-16,2,4,1,5845412.492526735,7.880760830767359,0.993210600993989
2024-09-16,2,4,1,5880517.813754757,7.928089678960537,0.9991754456032526
2024-10-16,2,4,1,5877961.677528979,7.905756630131081,0.9963608162386189
2024-11-16,2,4,1,5862245.690578503,7.884618899936655,0.9936968326257563
2024-12-16,2,4,1,5834511.030301228,7.847316262321693,0.9889955891900245
2025-01-16,2,4,1,5684383.832717804,7.631745909448017,0.9618273037500891
2025-02-16,2,4,1,5730038.035583919,7.693040376223318,0.9695522322805715
2025-03-16,2,4,1,5760246.554016774,7.733597760060327,0.9746636706861419
2025-04-16,2,4,1,5808117.889243758,7.788384826962388,0.9815684730032039
2025-05-16,2,4,1,5855424.193024147,7.851820126591065,0.9895632102400522
2025-06-16,2,4,1,5912746.829863321,7.928686809312243,0.9992507018136904
2025-07-16,2,4,1,5902174.0165313445,7.904683228063001,0.9962255356056903
2025-08-16,2,4,1,5898467.720557577,7.899719447676312,0.9955999514258206
2025-09-16,2,4,1,5923106.508885265,7.932717765975327,0.9997587224193014
