date,sector,age_group,ai_q,employment,percap,emp_index
2024-08-16,1,1,1,25055.0,0.03505990479042419,1.0470856399908894
2024-09-16,1,1,1,24345.0,0.03406638922861213,1.0174136861136782
2024-10-16,1,1,1,23536.0,0.03295901548664821,0.9843412875933577
2024-11-16,1,1,1,23691.0,0.033176072225279685,0.9908238207161045
2024-12-16,1,1,1,22909.0,0.03208098596973249,0.9581183955419882
2025-01-16,1,1,1,22515.0,0.031550139709035266,0.942264345169018
2025-02-16,1,1,1,22631.0,0.03171268984033653,0.9471190049087295
2025-03-16,1,1,1,22319.0,0.03127548603890553,0.9340616442295052
2025-04-16,1,1,1,22466.0,0.03149952959618181,0.9407528429922738
2025-05-16,1,1,1,23629.0,0.03313016935939553,0.9894529033679532
2025-06-16,1,1,1,23148.0,0.03245576030857369,0.9693112618884159
2025-07-16,1,1,1,25798.0,0.03619268346062548,1.0809167723326893
2025-08-16,1,1,1,24981.0,0.03504649296572933,1.0466850875898488
2025-09-16,1,1,1,23891.0,0.033517303688572885,1.0010149084347733
2025-10-16,1,1,1,23014.0,0.03230592790053581,0.9648364247831946
2025-11-16,1,1,1,23075.0,0.03239155671786147,0.9673937821270624
2025-12-16,1,1,1,23048.0,0.03235365543806159,0.9662618370732193
2026-01-16,1,1,1,22975.0,0.03227007135232316,0.9637655468969728
2026-02-16,1,1,1,22636.0,0.031793921006798134,0.9495450237022798
2026-03-16,1,1,1,22554.0,0.03167874599696612,0.9461052511301121
2026-04-16,1,1,1,22809.0,0.0320553270250481,0.9573520753629418
2021-01-16,1,1,2,57816.0,0.08068110616955927,0.989117099054278
2021-02-16,1,1,2,58868.0,0.0821491517571194,1.0071147327232468
2021-03-16,1,1,2,56582.0,0.07895908311342885,0.9680058063285103
2021-04-16,1,1,2,58178.0,0.08123909944102561,0.9959578665172907
2021-05-16,1,1,2,59593.0,0.08321498939442813,1.0201814627413268
2021-06-16,1,1,2,56901.0,0.07945591112265458,0.974096712893196
2021-07-16,1,1,2,66428.0,0.09282074283981617,1.1379440397958
2021-08-16,1,1,2,65038.0,0.09087847704004282,1.1141326618329506
2021-09-16,1,1,2,64941.0,0.09074293762811618,1.112471004521874
2021-10-16,1,1,2,58532.0,0.08184210452723922,1.003350460271981
2021-11-16,1,1,2,58304.0,0.08152330455744132,0.9994421040746527
2021-12-16,1,1,2,59310.0,0.08292993951190046,1.016686868699706
2022-01-16,1,1,2,59627.0,0.08338169425919685,1.0222251956555948
2022-02-16,1,1,2,59867.0,0.0837173074314545,1.0263396747834619
2022-03-16,1,1,2,57584.0,0.08052478713035355,0.9872006920796244
2022-04-16,1,1,2,58011.0,0.08108663442453384,0.9940887082722033
2022-05-16,1,1,2,59351.0,0.082959660059825,1.0170512303643022
2022-06-16,1,1,2,55975.0,0.07824075368315116,0.9591993836606261
2022-07-16,1,1,2,64382.0,0.08995178410007,1.1027717884387056
2022-08-16,1,1,2,62790.0,0.08772750960894964,1.0755031001843114
2022-09-16,1,1,2,64732.0,0.090440789170354,1.1087667889971466
2022-10-16,1,1,2,58408.0,0.08156881146499306,1.0
2022-11-16,1,1,2,57891.0,0.08084680291261323,0.9911484728119436
2022-12-16,1,1,2,58166.0,0.08123085001494293,0.9958567319545268
2023-01-16,1,1,2,58397.0,0.08153955709458516,0.9996413534795654
2023-02-16,1,1,2,59104.0,0.08252673908793878,1.0117437977302983
2023-03-16,1,1,2,57704.0,0.08057192325951576,0.987778561590233
2023-04-16,1,1,2,58379.0,0.08152159493490589,0.9994211448071983
2023-05-16,1,1,2,59988.0,0.08376843448766054,1.0269664714142794
2023-06-16,1,1,2,57206.0,0.07988359444057326,0.9793399340488975
2023-07-16,1,1,2,66015.0,0.09219289633588575,1.1302469005013298
2023-08-16,1,1,2,61866.0,0.08639863250345994,1.059211614730217
2023-09-16,1,1,2,60619.0,0.08465714130099308,1.037861650556542
2023-10-16,1,1,2,57359.0,0.08011156595981223,0.9821347708884266
2023-11-16,1,1,2,58493.0,0.08169538917497336,1.0015517905398759
2023-12-16,1,1,2,59025.0,0.08243841734998722,1.0106610096356174
2024-01-16,1,1,2,59275.0,0.08282194016420472,1.0153628412220945
2024-02-16,1,1,2,59679.0,0.08338642879898056,1.0222832391614234
2024-03-16,1,1,2,58183.0,0.08129614415139473,0.9966572111484626
2024-04-16,1,1,2,59939.0,0.08381107655823526,1.0274892456193814
2024-05-16,1,1,2,59717.0,0.08350065998478678,1.023683666405055
2024-06-16,1,1,2,57512.0,0.0804174683431026,0.98588500799249
2024-07-16,1,1,2,68042.0,0.09521237444622002,1.1672644572868685
2024-08-16,1,1,2,63669.0,0.08909315817607334,1.0922453885981838
2024-09-16,1,1,2,61125.0,0.08553329396586225,1.048602921014371
2024-10-16,1,1,2,57228.0,0.08014014863485315,0.9824851827005834
2024-11-16,1,1,2,58478.0,0.08189060620446184,1.0039450708388327
2024-12-16,1,1,2,58704.0,0.0822070889330471,1.0078250186142281
2025-01-16,1,1,2,58769.0,0.08235266091762351,1.0096096711298392
2025-02-16,1,1,2,59785.0,0.08377637586074499,1.0270638293742866
2025-03-16,1,1,2,58256.0,0.081633796974886,1.0007966955595624
2025-04-16,1,1,2,58642.0,0.08222182028751418,1.0080056189466653
2025-05-16,1,1,2,60106.0,0.08427449149417358,1.0331705216808476
2025-06-16,1,1,2,57505.0,0.08062763506758812,0.9884615653887654
2025-07-16,1,1,2,68256.0,0.09575811312072459,1.1739549884433607
2025-08-16,1,1,2,63168.0,0.08862002592607142,1.086444982272477
2025-09-16,1,1,2,60453.0,0.08481108199260377,1.0397488999702074
2025-10-16,1,1,2,56714.0,0.0796123400952024,0.9760144676053013
2025-11-16,1,1,2,58187.0,0.08168006547095148,1.0013639282461062
2025-12-16,1,1,2,58319.0,0.08186536061663978,1.0036355703401905
2026-01-16,1,1,2,59285.0,0.08327012753525478,1.020857433615934
2026-02-16,1,1,2,58821.0,0.08261840552840047,1.0128675904988251
2026-03-16,1,1,2,58281.0,0.08185993595145795,1.0035690661815004
2026-04-16,1,1,2,58952.0,0.08284999950811678,1.0157068372103664
2021-01-16,1,1,3,68026.0,0.09492896306023313,0.9372322504858109
2021-02-16,1,1,3,68899.0,0.09614721762101258,0.9492600597745258
2021-03-16,1,1,3,68305.0,0.0953183021466678,0.9410761895368435
2021-04-16,1,1,3,68235.0,0.09528258019110976,0.940723507197122
2021-05-16,1,1,3,68287.0,0.09535519240141146,0.9414404064771725
2021-06-16,1,1,3,67391.0,0.09410402816236649,0.9290876804209166
2021-07-16,1,1,3,71893.0,0.10045706125403299,0.9918110823202443
2021-08-16,1,1,3,67192.0,0.093888290372929,0.9269577044115819
2021-09-16,1,1,3,71404.0,0.09977377494029978,0.9850650066347867
2021-10-16,1,1,3,72152.0,0.10088620798621889,0.9960480416699425
2021-11-16,1,1,3,72070.0,0.10077155185673017,0.9949160433966178
2021-12-16,1,1,3,73703.0,0.10305488672813354,1.0174593748641725
2022-01-16,1,1,3,69552.0,0.09726069732026865,0.9602534284026215
2022-02-16,1,1,3,71065.0,0.09937645869370963,0.9811423091993372
2022-03-16,1,1,3,70645.0,0.09878913564225873,0.9753436773853117
2022-04-16,1,1,3,70535.0,0.09859243521288194,0.973401656950733
2022-05-16,1,1,3,70054.0,0.09792010287663191,0.9667637297232106
2022-06-16,1,1,3,67954.0,0.0949847641944592,0.9377831742600143
2022-07-16,1,1,3,72303.0,0.10101866741926875,0.9973558116964267
2022-08-16,1,1,3,67250.0,0.09395883136171146,0.9276541545521583
2022-09-16,1,1,3,71200.0,0.09947760286920232,0.9821409041503891
2022-10-16,1,1,3,72527.0,0.10128648796605862,1.0
2022-11-16,1,1,3,72644.0,0.10144988255141343,1.0016131923283742
2022-12-16,1,1,3,73777.0,0.1030321566130118,1.0172349607732292
2023-01-16,1,1,3,70550.0,0.0985087547823173,0.9725754812954701
2023-02-16,1,1,3,72026.0,0.10056968918428329,0.9929230562124384
2023-03-16,1,1,3,71828.0,0.10029322237426345,0.9901935034796743
2023-04-16,1,1,3,71733.0,0.10016938572886833,0.9889708661083734
2023-05-16,1,1,3,71501.0,0.09984541632163459,0.9857723209347832
2023-06-16,1,1,3,70176.0,0.09799516000876951,0.9675047676804428
2023-07-16,1,1,3,74629.0,0.1042227321161981,1.028989495135061
2023-08-16,1,1,3,68689.0,0.09592725678127177,0.9470883896519076
2023-09-16,1,1,3,71233.0,0.09948006641966446,0.9821652267477229
2023-10-16,1,1,3,74443.0,0.10397226773037016,1.026516663952368
2023-11-16,1,1,3,75525.0,0.10548346413143218,1.0414366837043454
2023-12-16,1,1,3,76975.0,0.10750863490919553,1.0614311648876795
2024-01-16,1,1,3,73355.0,0.10249520743560078,1.0119336694737329
2024-02-16,1,1,3,74690.0,0.10436053497873386,1.0303500207619536
2024-03-16,1,1,3,74606.0,0.10424316605467156,1.0291912391078633
2024-04-16,1,1,3,74205.0,0.10375883708443331,1.0244094663367456
2024-05-16,1,1,3,74186.0,0.10373226990021925,1.0241471689193156
2024-06-16,1,1,3,72379.0,0.10120559085417692,0.9992013040089928
2024-07-16,1,1,3,77391.0,0.10829459555520728,1.0691909427395399
2024-08-16,1,1,3,71501.0,0.10005261434524526,0.9878179839622159
2024-09-16,1,1,3,72996.0,0.10214459429582136,1.0084720711221649
2024-10-16,1,1,3,75603.0,0.10587187490810097,1.0452714575667679
2024-11-16,1,1,3,76148.0,0.10663507440845037,1.0528065149636157
2024-12-16,1,1,3,77652.0,0.10874122495620356,1.073600508220238
2025-01-16,1,1,3,73825.0,0.10345054692514007,1.0213657221465378
2025-02-16,1,1,3,75788.0,0.10620128750914344,1.0485237433124523
2025-03-16,1,1,3,75454.0,0.10573325523453461,1.043902867576632
2025-04-16,1,1,3,75089.0,0.10528212311260107,1.0394488467986116
2025-05-16,1,1,3,74196.0,0.10403004976045159,1.0270871450820998
2025-06-16,1,1,3,72884.0,0.10219049742224316,1.0089252720114799
2025-07-16,1,1,3,77851.0,0.10921918753752827,1.0783194257276245
2025-08-16,1,1,3,70454.0,0.09884174434199967,0.9758630823009858
2025-09-16,1,1,3,72866.0,0.10222560171493668,1.0092718561748608
2025-10-16,1,1,3,74539.0,0.10463420351864251,1.0330519462152319
2025-11-16,1,1,3,75777.0,0.10637204738502226,1.0502096530454075
2025-12-16,1,1,3,76376.0,0.10721289429613814,1.0585113221821403
2026-01-16,1,1,3,72843.0,0.1023133322096747,1.0101380180539006
2026-02-16,1,1,3,73622.0,0.10340749480307883,1.0209406691811742
2026-03-16,1,1,3,73635.0,0.10342575425585707,1.0211209444888178
2026-04-16,1,1,3,73293.0,0.10300456327093911,1.0169625321144142
2021-01-16,1,1,4,14744.0,0.02057496591538643,0.7661398306520945
2021-02-16,1,1,4,16249.0,0.022675164213179198,0.8443438760353963
2021-03-16,1,1,4,17120.0,0.023890627812765578,0.8896034929980913
2021-04-16,1,1,4,17274.0,0.02412121770676676,0.8981898548451375
2021-05-16,1,1,4,15734.0,0.021970779170908197,0.818115038562776
2021-06-16,1,1,4,15015.0,0.020966775724620985,0.7807294587530241
2021-07-16,1,1,4,15323.0,0.02141103514383247,0.797272127042246
2021-08-16,1,1,4,15079.0,0.02107009064372837,0.7845765453024882
2021-09-16,1,1,4,16561.0,0.02314090928780327,0.8616865950497054
2021-10-16,1,1,4,18691.0,0.026134606296019755,0.9731614100423981
2021-11-16,1,1,4,18988.0,0.026549885204045963,0.9886249453686294
2021-12-16,1,1,4,19375.0,0.027091006205413447,1.0087744004906887
2022-01-16,1,1,4,15972.0,0.022335056613746997,0.8316794575520774
2022-02-16,1,1,4,17237.0,0.02410401770918839,0.8975493870413948
2022-03-16,1,1,4,17923.0,0.02506331202655819,0.9332701551280917
2022-04-16,1,1,4,18218.0,0.02546476195801068,0.9482187476926267
2022-05-16,1,1,4,17035.0,0.023811187833720052,0.8866454257846029
2022-06-16,1,1,4,15391.0,0.021513236979676276,0.8010777662606883
2022-07-16,1,1,4,15829.0,0.022115603592929824,0.8235077939441573
2022-08-16,1,1,4,15150.0,0.021166933756578864,0.7881826444029303
2022-09-16,1,1,4,16946.0,0.02367622834580762,0.8816200060760433
2022-10-16,1,1,4,19230.0,0.026855366464727717,1.0
2022-11-16,1,1,4,19462.0,0.027179362565602227,1.0120644825793033
2022-12-16,1,1,4,19885.0,0.027770096835731183,1.034061362454498
2023-01-16,1,1,4,15987.0,0.02232260046357061,0.831215634048021
2023-02-16,1,1,4,17324.0,0.024189449579714598,0.9007305713547206
2023-03-16,1,1,4,18029.0,0.02517383897902762,0.937385792597221
2023-04-16,1,1,4,18067.0,0.025229117588327046,0.9394441748342324
2023-05-16,1,1,4,17132.0,0.023923465020380747,0.8908262358587519
2023-06-16,1,1,4,15495.0,0.02163752571158065,0.8057058443048891
2023-07-16,1,1,4,15921.0,0.022234387678007075,0.8279308981767234
2023-08-16,1,1,4,15674.0,0.021889441144719735,0.815086294706486
2023-09-16,1,1,4,17364.0,0.024249601635633118,0.9029704237133739
2023-10-16,1,1,4,18570.0,0.02593615265038988,0.965771689783301
2023-11-16,1,1,4,19112.0,0.0266931475204228,0.993959533394639
2023-12-16,1,1,4,19115.0,0.026697337528928517,0.9941155546692406
2024-01-16,1,1,4,16321.0,0.022804502495486885,0.8491599816907618
2024-02-16,1,1,4,17273.0,0.02413468363485969,0.8986912789500967
2024-03-16,1,1,4,17726.0,0.024767637475338552,0.9222602680871541
2024-04-16,1,1,4,17727.0,0.024787182871716856,0.922988070346117
2024-05-16,1,1,4,16609.0,0.023223913821647502,0.864777393827419
2024-06-16,1,1,4,15328.0,0.02143272629647859,0.7980798297661917
2024-07-16,1,1,4,15833.0,0.02215539702840895,0.8249895624216566
2024-08-16,1,1,4,15437.0,0.021601267222102503,0.8043557048634569
2024-09-16,1,1,4,17087.0,0.023910141415046025,0.8903301113559556
2024-10-16,1,1,4,18155.0,0.025423645740996696,0.946687723453282
2024-11-16,1,1,4,18395.0,0.025759733594361567,0.9592024606402161
2024-12-16,1,1,4,18102.0,0.02534942634004529,0.9439240523245007
2025-01-16,1,1,4,16088.0,0.0225440216584037,0.8394605855784315
2025-02-16,1,1,4,16779.0,0.02351231597503454,0.8755164821867543
2025-03-16,1,1,4,17010.0,0.023836014943401727,0.887569900589826
2025-04-16,1,1,4,17230.0,0.024158145417173173,0.8995649137353192
2025-05-16,1,1,4,15792.0,0.022141928753801436,0.8244880509406942
2025-06-16,1,1,4,14788.0,0.020734222543769987,0.7720699909644748
2025-07-16,1,1,4,15598.0,0.021882838848702856,0.8148404482748034
2025-08-16,1,1,4,15473.0,0.021707473105909685,0.8083104408357503
2025-09-16,1,1,4,16729.0,0.023469548089495453,0.873923955583356
2025-10-16,1,1,4,17320.0,0.024312969116071968,0.9053300072447354
2025-11-16,1,1,4,17913.0,0.025145393520565655,0.9363265831278836
2025-12-16,1,1,4,17858.0,0.025068187209862192,0.9334516899178108
2026-01-16,1,1,4,15648.0,0.02197876285184561,0.8184123229415946
2026-02-16,1,1,4,16468.0,0.02313051295016574,0.8612994717664992
2026-03-16,1,1,4,16781.0,0.023570144390134277,0.8776698102813714
2026-04-16,1,1,4,15989.0,0.022470631058068923,0.8367277760883368
2021-01-16,1,1,5,15801.0,0.022049988905929258,0.8517597753682847
2021-02-16,1,1,5,16217.0,0.022630508834089916,0.8741844362475458
2021-03-16,1,1,5,16338.0,0.022799361986271263,0.8807069938590618
2021-04-16,1,1,5,16513.0,0.023058565936774314,0.8907196745727325
2021-05-16,1,1,5,16576.0,0.023146538422332164,0.8941179268284148
2021-06-16,1,1,5,16576.0,0.023146538422332164,0.8941179268284148
2021-07-16,1,1,5,18011.0,0.025167013899077634,0.9721660267867365
2021-08-16,1,1,5,17441.0,0.024370545189818058,0.9413995709948071
2021-09-16,1,1,5,17959.0,0.02509435359577676,0.9693592623987008
2021-10-16,1,1,5,18956.0,0.02650514134863573,1.0238559909274103
2021-11-16,1,1,5,18183.0,0.025424297591382334,0.9821045306516725
2021-12-16,1,1,5,18181.0,0.025421501100419193,0.9819965061748916
2022-01-16,1,1,5,17144.0,0.02397396760493855,0.9260803417628035
2022-02-16,1,1,5,17489.0,0.02445641154005893,0.944716466232482
2022-03-16,1,1,5,17574.0,0.02457527453856685,0.949307975159794
2022-04-16,1,1,5,17525.0,0.024496100192893683,0.9462495825604502
2022-05-16,1,1,5,17553.0,0.024535238041989323,0.9477614221217452
2022-06-16,1,1,5,17027.0,0.0238000055911213,0.9193604360774201
2022-07-16,1,1,5,18391.0,0.025695120707408706,0.9925660432381542
2022-08-16,1,1,5,18018.0,0.02517398101822033,0.9724351567106228
2022-09-16,1,1,5,18321.0,0.025597319693351907,0.9887881288764191
2022-10-16,1,1,5,18537.0,0.025887567766856873,1.0
2022-11-16,1,1,5,18822.0,0.0262855802183622,1.015374656093219
2022-12-16,1,1,5,18743.0,0.02617525395987476,1.011112909316502
2023-01-16,1,1,5,17778.0,0.024823368426931777,0.9588914899418415
2023-02-16,1,1,5,18305.0,0.025559216956631013,0.9873162742370012
2023-03-16,1,1,5,18276.0,0.02551872434304225,0.9857521020461859
2023-04-16,1,1,5,18270.0,0.025512590819656563,0.9855151727432508
2023-05-16,1,1,5,18554.0,0.025909174059546135,1.000834620420267
2023-06-16,1,1,5,17865.0,0.024947040776856295,0.9636687772883512
2023-07-16,1,1,5,19122.0,0.026704727164050705,1.0315657077000497
2023-08-16,1,1,5,18608.0,0.025986903204092436,1.0038371869512879
2023-09-16,1,1,5,19191.0,0.026801088746224094,1.0352880188511482
2023-10-16,1,1,5,19787.0,0.027635899434209184,1.0675355708615721
2023-11-16,1,1,5,19260.0,0.02689985460670485,1.0391032038608115
2023-12-16,1,1,5,19301.0,0.026957118056282987,1.0413152096426543
2024-01-16,1,1,5,18701.0,0.026129955343918893,1.009363088075518
2024-02-16,1,1,5,18956.0,0.02648625386339375,1.0231263941799646
2024-03-16,1,1,5,19134.0,0.026734964202478163,1.0327337215783627
2024-04-16,1,1,5,19144.0,0.026768535504944294,1.0340305333440902
2024-05-16,1,1,5,19209.0,0.026859423240413443,1.0375413975661634
2024-06-16,1,1,5,18564.0,0.025957537249988814,1.0027028218240541
2024-07-16,1,1,5,19993.0,0.027976558630012006,1.0806947520898278
2024-08-16,1,1,5,19404.0,0.027152360509015806,1.0488571484795188
2024-09-16,1,1,5,19524.0,0.02732027863213897,1.0553435872456258
2024-10-16,1,1,5,19895.0,0.027860282677892,1.076203177092625
2024-11-16,1,1,5,19867.0,0.027821072428332767,1.074688540804181
2024-12-16,1,1,5,20058.0,0.028088542344968975,1.0850205240574955
2025-01-16,1,1,5,19320.0,0.027073004627073564,1.0457917433917594
2025-02-16,1,1,5,19612.0,0.027482182543797452,1.061597705558964
2025-03-16,1,1,5,19742.0,0.0276643507943937,1.0686346065238155
2025-04-16,1,1,5,19870.0,0.027859683658690133,1.076180037831059
2025-05-16,1,1,5,19723.0,0.02765357527933294,1.0682183636709601
2025-06-16,1,1,5,19132.0,0.026824935468447893,1.0362091838844398
2025-07-16,1,1,5,20317.0,0.028503246370630588,1.1010399519696283
2025-08-16,1,1,5,19811.0,0.027793365843803836,1.0736182747684355
2025-09-16,1,1,5,20204.0,0.028344715739145564,1.0949161386816149
2025-10-16,1,1,5,20602.0,0.02892008023841309,1.1171416526599558
2025-11-16,1,1,5,19971.0,0.028034313291978825,1.0829257327090562
2025-12-16,1,1,5,19983.0,0.028051158305223218,1.0835764316621637
2026-01-16,1,1,5,19293.0,0.027098432496207654,1.0467739858860365
2026-02-16,1,1,5,19512.0,0.027406034046856566,1.05865619720149
2026-03-16,1,1,5,19554.0,0.027465026125063206,1.0609349774537686
2026-04-16,1,1,5,19328.0,0.027163197016095826,1.0492757473675107
2021-01-16,1,1,all,179944.0,0.2511083604638019,0.9332054016389472
2021-02-16,1,1,all,183725.0,0.25638467259931985,0.9528140000006423
2021-03-16,1,1,all,181502.0,0.2532825192332113,0.9412853265920075
2021-04-16,1,1,all,183581.0,0.2563504265269161,0.9526867297668155
2021-05-16,1,1,all,183955.0,0.2568726758856246,0.9546275887714663
2021-06-16,1,1,all,179351.0,0.2504437024966033,0.9307353030564608
2021-07-16,1,1,all,198009.0,0.2766806537750521,1.028240876388878
2021-08-16,1,1,all,190988.0,0.2668701155159091,0.9917815276061139
2021-09-16,1,1,all,196794.0,0.27498291784215667,1.0219315032552705
2021-10-16,1,1,all,192755.0,0.2695188077999726,1.001624983006014
2021-11-16,1,1,all,191790.0,0.2681695009102578,0.9966104925460996
2021-12-16,1,1,all,195029.0,0.2726984180250622,1.013441512856631
2022-01-16,1,1,all,186559.0,0.26088190751340007,0.9695272783100832
2022-02-16,1,1,all,189553.0,0.2650686818373143,0.9850867778317378
2022-03-16,1,1,all,187166.0,0.26173072916156837,0.972681792742162
2022-04-16,1,1,all,187905.0,0.26264991193983955,0.9760977934368097
2022-05-16,1,1,all,187707.0,0.26237315143552037,0.975069255808218
2022-06-16,1,1,all,179564.0,0.2509910262503145,0.9327693471737701
2022-07-16,1,1,all,196731.0,0.27486416137726183,1.0214901632126103
2022-08-16,1,1,all,188718.0,0.2636687395824456,0.9798841088651885
2022-09-16,1,1,all,196501.0,0.27454281518821805,1.0202959297794507
2022-10-16,1,1,all,192678.0,0.26908155484611584,1.0
2022-11-16,1,1,all,192763.0,0.26920026031410865,1.0004411505205575
2022-12-16,1,1,all,194587.0,0.27174754000374274,1.0099077216911116
2023-01-16,1,1,all,186170.0,0.2599486162696529,0.9660588456845882
2023-02-16,1,1,all,190259.0,0.2656580747856684,0.9872771656072624
2023-03-16,1,1,all,189106.0,0.26404814432126,0.9812941079230258
2023-04-16,1,1,all,189820.0,0.26506841759098027,0.9850857958010885
2023-05-16,1,1,all,190849.0,0.26650533362565054,0.9904258721043194
2023-06-16,1,1,all,183703.0,0.25652651731490805,0.9533411439576829
2023-07-16,1,1,all,201378.0,0.2812333723900326,1.045160351295228
2023-08-16,1,1,all,189761.0,0.26500971296817416,0.9848676291458539
2023-09-16,1,1,all,192569.0,0.26893121039923024,0.9994412681056062
2023-10-16,1,1,all,193535.0,0.2703044320513304,1.0045446340828301
2023-11-16,1,1,all,195869.0,0.2735642586687784,1.0166592757546171
2023-12-16,1,1,all,197982.0,0.2765154213263053,1.0276268155371735
2024-01-16,1,1,all,191020.0,0.2669025223140681,0.9919019624615522
2024-02-16,1,1,all,194137.0,0.27125774774623723,1.0080874844853855
2024-03-16,1,1,all,192922.0,0.26956009009462173,1.001778402272053
2024-04-16,1,1,all,194539.0,0.27201860262204125,1.0109150840071706
2024-05-16,1,1,all,193121.0,0.27003585171596045,1.0035464967875274
2024-06-16,1,1,all,186892.0,0.26132601011230927,0.9711777169630157
2024-07-16,1,1,all,207207.0,0.2899484211498473,1.0775484827106225
2024-08-16,1,1,all,195066.0,0.2729593050428611,1.0144110591265272
2024-09-16,1,1,all,195077.0,0.2729746975374807,1.0144682629531827
2024-10-16,1,1,all,194417.0,0.27225496744849104,1.0117934973439187
2024-11-16,1,1,all,196579.0,0.27528255886088626,1.023045072778462
2024-12-16,1,1,all,197425.0,0.2764672685439974,1.0274478631658917
2025-01-16,1,1,all,190517.0,0.2669703738372761,0.9921541221580681
2025-02-16,1,1,all,194595.0,0.27268485172905693,1.0133910958148051
2025-03-16,1,1,all,192781.0,0.27014290398612156,1.0039443399998662
2025-04-16,1,1,all,193297.0,0.27102130207216035,1.0072087706909298
2025-05-16,1,1,all,193446.0,0.2712302146471551,1.0079851619791182
2025-06-16,1,1,all,187457.0,0.26283305081062286,0.9767784007377748
2025-07-16,1,1,all,207820.0,0.29155606933821177,1.0835230586687699
2025-08-16,1,1,all,193887.0,0.27200910218351393,1.0108797770961013
2025-09-16,1,1,all,194143.0,0.27236825122475433,1.0122144989853286
2025-10-16,1,1,all,192189.0,0.26978552086886576,1.0026161808941252
2025-11-16,1,1,all,194923.0,0.2736233763863797,1.0168789776127956
2025-12-16,1,1,all,195584.0,0.27455125586592494,1.0203272982532643
2026-01-16,1,1,all,190044.0,0.2669307264453059,0.992006778755088
2026-02-16,1,1,all,191059.0,0.26835636833529974,0.997304956442552
2026-03-16,1,1,all,190805.0,0.26799960671947864,0.9959791070508124
2026-04-16,1,1,all,190371.0,0.26754371787826875,0.9942848666504601
2021-01-16,1,2,1,27560.0,0.037575327897908545,0.970490389320153
2021-02-16,1,2,1,27639.0,0.037683036566411254,0.9732722739629791
2021-03-16,1,2,1,27597.0,0.03762577372999209,0.9717932973174258
2021-04-16,1,2,1,27711.0,0.03765572683393486,0.9725669219571295
2021-05-16,1,2,1,27979.0,0.038019904770187414,0.9819728594940106
2021-06-16,1,2,1,27322.0,0.03712712527721007,0.9589142738159104
2021-07-16,1,2,1,28321.0,0.038354342609194965,0.9906106738988156
2021-08-16,1,2,1,28298.0,0.03832319434889302,0.9898061809254153
2021-09-16,1,2,1,28843.0,0.03906127269083049,1.0088691665994682
2021-10-16,1,2,1,28722.0,0.038766208262080194,1.001248283207301
2021-11-16,1,2,1,28635.0,0.03864878398386833,0.9982154651361697
2021-12-16,1,2,1,29063.0,0.039226457444496786,1.0131355356470229
2022-01-16,1,2,1,28467.0,0.038237684274152924,0.9875976385022917
2022-02-16,1,2,1,28573.0,0.038380066489808254,0.991275066741349
2022-03-16,1,2,1,28517.0,0.03830484569663185,0.9893322744641112
2022-04-16,1,2,1,28679.0,0.03828624370551138,0.9888518248016709
2022-05-16,1,2,1,28725.0,0.038347653350563636,0.9904379046489765
2022-06-16,1,2,1,27926.0,0.0372809945158517,0.9628883873012121
2022-07-16,1,2,1,28959.0,0.038419237877157675,0.9922867799341717
2022-08-16,1,2,1,29066.0,0.038561192311111055,0.9959531594863992
2022-09-16,1,2,1,29789.0,0.03952037974801098,1.0207269203860299
2022-10-16,1,2,1,29366.0,0.03871787738591701,1.0
2022-11-16,1,2,1,29430.0,0.03880225878456506,1.0021793911326022
2022-12-16,1,2,1,29700.0,0.03915824281011153,1.0113736974732683
2023-01-16,1,2,1,29027.0,0.03805976118080058,0.9830022653732612
2023-02-16,1,2,1,29335.0,0.03846360609910721,0.9934327162546807
2023-03-16,1,2,1,29369.0,0.03850818638229691,0.9945841296636686
2023-04-16,1,2,1,29382.0,0.038337382536149246,0.9901726314700774
2023-05-16,1,2,1,29536.0,0.038538320420247234,0.9953624274419783
2023-06-16,1,2,1,28810.0,0.0375910418237853,0.9708962464315883
2023-07-16,1,2,1,29641.0,0.038483659927060085,0.9939506637586977
2023-08-16,1,2,1,29196.0,0.037905905172917455,0.9790284936101663
2023-09-16,1,2,1,29776.0,0.03865893384123819,0.998477614253196
2023-10-16,1,2,1,29866.0,0.03858441972861973,0.9965530740239953
2023-11-16,1,2,1,30067.0,0.0388440952246839,1.0032599369409851
2023-12-16,1,2,1,30284.0,0.039124441407001935,1.0105006794931586
2024-01-16,1,2,1,29546.0,0.03801957468930392,0.9819643342104521
2024-02-16,1,2,1,29657.0,0.03816240866989394,0.9856534305719684
2024-03-16,1,2,1,29740.0,0.03826921245718198,0.9884119440675168
2024-04-16,1,2,1,29937.0,0.03840514172455597,0.9919227064478799
2024-05-16,1,2,1,30081.0,0.03858987434333327,0.9966939550609171
2024-06-16,1,2,1,29320.0,0.03761361376771156,0.9714792314878524
2024-07-16,1,2,1,30630.0,0.03917210403947136,1.0117317033944524
2024-08-16,1,2,1,29981.0,0.038342110715226606,0.9902947502275244
2024-09-16,1,2,1,30391.0,0.03886645164425642,1.0038373554639504
2024-10-16,1,2,1,30409.0,0.03876908876258666,1.0013226803773152
2024-11-16,1,2,1,30482.0,0.038862158034173,1.0037264606945748
2024-12-16,1,2,1,29929.0,0.0381571264288683,0.9855170015788967
2025-01-16,1,2,1,29273.0,0.03723343364682359,0.9616599917320529
