age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,5,5,0.0170034488204494,0.0148681975092485,0.00979624499947912,24366,393,200
1,5,6,0.0202004406903217,0.0144470322423258,0.0120611890072233,24366,393,200
1,5,7,0.025698105236344,0.0162521658289931,0.0131509933410458,24366,393,200
1,5,8,0.0296527131005272,0.0188458690165239,0.0134640349104756,24366,393,200
1,5,9,0.0211101340071246,0.0179321528758506,0.0147355733417873,24366,393,200
1,5,10,0.0322640192276477,0.0172861387796289,0.0172617183827255,24366,393,200
1,5,11,0.0334976603792847,0.0193168048454906,0.0181960119943762,24366,393,200
1,5,12,0.0309634524608439,0.0190232291333169,0.0176699701864333,24366,393,200
1,5,13,0.0318620528742102,0.0205994564153509,0.020105503752461,24366,393,200
1,5,14,0.0170819479311069,0.028648814980195,0.0184862485504816,24366,393,200
1,5,15,0.0250717544258146,0.0269161565935425,0.0195856304940022,24366,393,200
1,5,16,0.025803926522079,0.0269804700700347,0.020435091846676,24366,393,200
1,5,17,0.0199529324331683,0.0262896886596931,0.0219957867111052,24366,393,200
1,5,18,0.0233754624481114,0.0250648891375742,0.0229289329387496,24366,393,200
1,5,19,0.0296173501073302,0.0261456661082887,0.0241699569998156,24366,393,200
1,5,20,0.0187159439154784,0.0262203405225214,0.0248403805353842,24366,393,200
1,5,21,0.015637544648062,0.0261228058350967,0.0256736952323243,24366,393,200
1,5,22,0.00477714606190381,0.0263057969760098,0.0249518543735319,24366,393,200
1,5,23,0.0184477309591028,0.0278362242334971,0.0264994838374043,24366,393,200
1,5,24,0.0205090712821752,0.0292154013981504,0.0270933977560365,24366,393,200
1,5,25,0.024514804506672,0.028451175470454,0.0268542988093342,24366,393,200
1,5,26,0.00699666013149597,0.0356635600287906,0.02639352873641,24366,393,200
1,5,27,0.0170005814554842,0.0339485511236356,0.0267510081581126,24366,393,200
1,5,28,0.00588935906123245,0.0336649745712742,0.0276518451183672,24366,393,200
1,5,29,0.00294822353378897,0.0341242216127886,0.0296625673404359,24366,393,200
1,5,30,-0.000726451635280706,0.0336386439534969,0.0297060666100311,24366,393,200
1,5,31,0.00480786060393547,0.0341138071973133,0.0306007050406173,24366,393,200
1,5,32,-0.00597499599562745,0.0326862990369811,0.0304671988948382,24366,393,200
1,5,33,-0.00959806762566497,0.0316642400448898,0.031018034726757,24366,393,200
1,5,34,-0.00376654176054835,0.0331314590391355,0.033274189356286,24366,393,200
1,5,35,-0.0135294283259969,0.0337300286350476,0.0322276168012535,24366,393,200
1,5,36,-0.019688091071537,0.0344301859434432,0.0319642762100299,24366,393,200
1,5,37,-0.0255777632782404,0.033691697144784,0.0330976159788656,24366,393,200
1,5,38,-0.0417594331862257,0.0409461609069031,0.0343777649195771,24366,393,200
1,5,39,-0.0299104824521424,0.039587393756344,0.034895506476519,24366,393,200
2,2,-22,-0.0122407196472403,0.0591172769857399,0.0462806138637291,24242,391,200
2,2,-21,-0.0190161806153757,0.0592524582215871,0.0467127315152704,24242,391,200
2,2,-20,-0.0186828260208557,0.0591840642794306,0.0490667164536267,24242,391,200
2,2,-19,-0.0199011559970057,0.0629927502116552,0.055220618803261,24242,391,200
2,2,-18,-0.0198743238942003,0.0566503306528587,0.0527630325204123,24242,391,200
2,2,-17,-0.00867581082597641,0.0333698793310843,0.0367889675395345,24242,391,200
2,2,-16,0.000351731109918704,0.0289449005852015,0.0284301573066704,24242,391,200
2,2,-15,0.00802905205742894,0.0240768173302064,0.022489084158755,24242,391,200
2,2,-14,0.00329291273135631,0.0181864053153924,0.0196372071607249,24242,391,200
2,2,-13,0.0122122003728466,0.0159874941126379,0.0168039416974263,24242,391,200
2,2,-12,0.0151404223610231,0.0177400891859747,0.0170904262073307,24242,391,200
2,2,-11,0.0113012378479965,0.0186546654517419,0.0156058005699306,24242,391,200
2,2,-10,0.00427161431182102,0.0339208871420312,0.0176343046139015,24242,391,200
2,2,-9,0.00638646603045289,0.0277866199231634,0.0137783636871771,24242,391,200
2,2,-8,0.0105897042348984,0.0201553726552202,0.0111991206430678,24242,391,200
2,2,-7,0.0130918391685903,0.0159020440485338,0.0122243111666007,24242,391,200
2,2,-6,0.0124024657435077,0.0122060571142797,0.012157830056144,24242,391,200
2,2,-5,0.0067399167994152,0.0119722790343336,0.00905452938036687,24242,391,200
2,2,-4,0.00543160215234096,0.0162397854596428,0.00725926320397464,24242,391,200
2,2,-3,0.00505438117160953,0.0145218178422255,0.0054505501293186,24242,391,200
2,2,-2,0.00287953931311917,0.00733659319358375,0.0029711877499442,24242,391,200
2,2,-1,0,0,0,24242,391,200
2,2,0,-0.00216259410456318,0.00406735298933677,0.00339042959318153,24242,391,200
2,2,1,0.00431486100252247,0.0115012276373721,0.0040972158084903,24242,391,200
2,2,2,0.00706671853895448,0.0238859450997123,0.00743997804440474,24242,391,200
