age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
3,1,4,-0.00644494305636861,0.00732414900630337,0.0056870297571978,24366,393,200
3,1,5,-0.00981798039223212,0.00737576458891533,0.0065517161454989,24366,393,200
3,1,6,-0.00796664357634064,0.00745682782623793,0.00733969343609373,24366,393,200
3,1,7,-0.00448422639876743,0.00811054740929515,0.00682312305182122,24366,393,200
3,1,8,0.006601643597984,0.0121807191406267,0.00904916222473602,24366,393,200
3,1,9,-0.00379726348507167,0.0079490787824386,0.00805931356484993,24366,393,200
3,2,-22,-0.00195332227157462,0.0305292041710996,0.0321903355002809,24366,393,200
3,2,-21,-0.003723012795142,0.0328391213427904,0.0313233165103562,24366,393,200
3,2,-20,-0.00384712100045393,0.0305477197749541,0.030924898762726,24366,393,200
3,2,-19,-0.00613501525973097,0.031415590952278,0.0300718417530105,24366,393,200
3,2,-18,-0.00503259027266412,0.0300536165106847,0.0289650228451736,24366,393,200
3,2,-17,-0.0115119060438555,0.0270958157518418,0.0275235158295405,24366,393,200
3,2,-16,0.00776314837699161,0.0191010497632423,0.0206091122319102,24366,393,200
3,2,-15,-0.00207732782361822,0.0236363696711401,0.0206872609006372,24366,393,200
3,2,-14,-0.00104857635813433,0.0227423936085616,0.0204755738009563,24366,393,200
3,2,-13,0.00644031733345572,0.0175468420867328,0.0181071430079921,24366,393,200
3,2,-12,0.0104476269703721,0.015146103458344,0.00961898399194229,24366,393,200
3,2,-11,0.00516556096150858,0.0170352009990465,0.0108872050061714,24366,393,200
3,2,-10,0.0105326811220063,0.0140919438415168,0.0110534098095404,24366,393,200
3,2,-9,0.00154499306209256,0.0193518732272971,0.0143782324524389,24366,393,200
3,2,-8,-0.00312883336402127,0.0130588023899382,0.0108518249582561,24366,393,200
3,2,-7,-0.00635038296350207,0.0125933970325415,0.0109622445957169,24366,393,200
3,2,-6,-0.0126772679794576,0.0109834312883225,0.0117364208565511,24366,393,200
3,2,-5,-0.017515459393749,0.011512268226038,0.0108841404489247,24366,393,200
3,2,-4,0.00682404740453481,0.0111123631007908,0.00528254887452292,24366,393,200
3,2,-3,-0.00229227647031639,0.00595111937113104,0.00371361825323877,24366,393,200
3,2,-2,-0.00493507409817635,0.00490865568145971,0.00464884147919168,24366,393,200
3,2,-1,0,0,0,24366,393,200
