age_bin,ai_q,k,coef,se,n_obs,n_occ
2,5,17,0.065037059738475,0.0239254995948106,24428,394
2,5,18,0.0563449170644463,0.0229599171490667,24428,394
2,5,19,0.0444948351956217,0.0213899407708186,24428,394
2,5,20,0.0285053655127724,0.0225429383039676,24428,394
2,5,21,0.0346064394371974,0.0238878625890621,24428,394
2,5,22,0.0366048251918243,0.0252997222698408,24428,394
2,5,23,0.0567546798201804,0.0250991098772338,24428,394
2,5,24,0.0667396763327123,0.0268825394185648,24428,394
2,5,25,0.0851113290133971,0.0293133084458002,24428,394
2,5,26,0.09945793493416,0.0345258331095376,24428,394
2,5,27,0.101776860733674,0.0333653435696578,24428,394
2,5,28,0.0992484547975757,0.0313550286283807,24428,394
2,5,29,0.0873003082526164,0.0309205435698291,24428,394
2,5,30,0.0618127662825589,0.0291772380052091,24428,394
2,5,31,0.0467063047168622,0.0276573033383096,24428,394
2,5,32,0.0252098218459242,0.0279294145551094,24428,394
2,5,33,0.0330787323169125,0.0295404491779376,24428,394
2,5,34,0.0549664023776676,0.0303832463840143,24428,394
2,5,35,0.0603542208554303,0.0309530405543464,24428,394
2,5,36,0.0544009451995719,0.0306807649732917,24428,394
2,5,37,0.0524335731841736,0.0305174587734172,24428,394
2,5,38,0.0653620602332706,0.0344732575485551,24428,394
2,5,39,0.0723597071084726,0.0342022622055905,24428,394
3,2,-22,-0.0159479732075549,0.0358611771469624,24304,392
3,2,-21,-0.024619102122411,0.0440835915938456,24304,392
3,2,-20,-0.0226204124299125,0.0433473414907972,24304,392
3,2,-19,-0.0238209564699254,0.0454819954800713,24304,392
3,2,-18,-0.0201120940841363,0.0434566373145883,24304,392
3,2,-17,-0.00519583630920435,0.0289226335273155,24304,392
3,2,-16,-0.00820348997783789,0.0224286745643572,24304,392
3,2,-15,-0.00897763848979485,0.0201936709953828,24304,392
3,2,-14,-0.0067826454741256,0.0149983598174384,24304,392
3,2,-13,-7.14735825246837e-06,0.0129102476870767,24304,392
3,2,-12,0.00326742046277391,0.013468155924735,24304,392
3,2,-11,0.0106112459640395,0.0164207804258132,24304,392
3,2,-10,-0.00626867138977789,0.0210819261530886,24304,392
3,2,-9,-0.00151874341575967,0.0204893869485015,24304,392
3,2,-8,0.00190424965832457,0.0172487461565445,24304,392
3,2,-7,0.0018538191479107,0.0149186912106638,24304,392
3,2,-6,0.00332469520865043,0.0112871339763349,24304,392
3,2,-5,0.0114099076293311,0.010487565671294,24304,392
3,2,-4,0.0025287224251343,0.0114890911470104,24304,392
3,2,-3,-0.00917854686288127,0.0152586887368142,24304,392
3,2,-2,0.000264174136252911,0.0081506200763107,24304,392
3,2,-1,0,0,24304,392
3,2,0,-0.00090854192430713,0.00554372688375532,24304,392
3,2,1,0.0149484319022993,0.0121828309517506,24304,392
3,2,2,-0.00282546925266534,0.0133767901751898,24304,392
3,2,3,0.000507521744479614,0.0151737463458239,24304,392
3,2,4,0.0045018839745911,0.0151754999143433,24304,392
3,2,5,4.88651969465653e-05,0.0150061082599648,24304,392
3,2,6,0.00307439524015088,0.0143509342728119,24304,392
3,2,7,0.011517907526863,0.0132752926240464,24304,392
3,2,8,0.00552474813238312,0.0135205028540227,24304,392
3,2,9,-0.00085892722367828,0.0159429787026882,24304,392
3,2,10,0.0035441000564805,0.0132931655113451,24304,392
3,2,11,-0.00174606022368315,0.0140846902854476,24304,392
3,2,12,0.00425974882503721,0.0168721253117696,24304,392
3,2,13,0.0210831984262853,0.0217126318409903,24304,392
3,2,14,0.00564494236913468,0.0235788324899603,24304,392
3,2,15,0.0108274971816166,0.0249909706493881,24304,392
3,2,16,0.0126816296492753,0.0268573751634747,24304,392
3,2,17,0.0128184761347173,0.0272415546337803,24304,392
3,2,18,0.0130943192477941,0.0273773352636961,24304,392
3,2,19,0.013999919963195,0.0284101512456485,24304,392
3,2,20,0.00691614519959553,0.028421174515972,24304,392
3,2,21,-0.00817971291859781,0.0282733672094923,24304,392
3,2,22,-0.000618124809289009,0.0284052123323359,24304,392
3,2,23,-0.000160500547530917,0.0290928336199586,24304,392
3,2,24,0.00297122995601949,0.0302400577399973,24304,392
3,2,25,0.0239409146202945,0.0347765239607427,24304,392
3,2,26,0.0189227304057797,0.036375040640435,24304,392
3,2,27,0.0159243018636278,0.0382485228156634,24304,392
3,2,28,0.0171428178657979,0.0380863051646744,24304,392
3,2,29,0.0206176756888101,0.0395135195032225,24304,392
3,2,30,0.000852583353721445,0.038274157971414,24304,392
3,2,31,0.0167989791545786,0.0394246942711015,24304,392
3,2,32,0.0093965264360036,0.0388358951536419,24304,392
3,2,33,-1.20514287278786e-05,0.0394434274357509,24304,392
3,2,34,0.00583982856564152,0.0399324289071479,24304,392
3,2,35,0.0108539153256631,0.0412965661618404,24304,392
3,2,36,0.0106192853411966,0.0421689366653721,24304,392
3,2,37,0.0267423470229481,0.0440840699241043,24304,392
3,2,38,0.0217443779395142,0.0446078371288659,24304,392
3,2,39,0.0267520546871797,0.0451265382097557,24304,392
3,3,-22,0.00361284408667354,0.0197738837539806,24304,392
3,3,-21,0.00836175439037055,0.0207917684159125,24304,392
3,3,-20,0.00342594863425576,0.0190303292470487,24304,392
3,3,-19,0.00767022535750756,0.0199974058696232,24304,392
3,3,-18,0.00729441260350844,0.0193187994405712,24304,392
3,3,-17,-0.000575861503279061,0.0171962519080654,24304,392
3,3,-16,-0.00919787014539936,0.0185498027870563,24304,392
3,3,-15,-0.0167900742856268,0.0183033789507699,24304,392
3,3,-14,-0.0221591816781969,0.0140883720272778,24304,392
3,3,-13,-0.0166069149550258,0.0121567090247765,24304,392
3,3,-12,-0.0142927152678821,0.0115143473164787,24304,392
3,3,-11,-0.0107918190270776,0.0134063286252755,24304,392
3,3,-10,0.0114788643634296,0.0153002066648193,24304,392
3,3,-9,0.0139272762501799,0.0122863872165993,24304,392
3,3,-8,0.0125914880299304,0.0113295589439565,24304,392
3,3,-7,0.00696467685336703,0.0108929116918654,24304,392
3,3,-6,0.0012864227697945,0.00925961849905433,24304,392
3,3,-5,-0.00237104719813144,0.0095346999064122,24304,392
3,3,-4,-0.00618846048895978,0.00910183837587859,24304,392
3,3,-3,-0.0120465979389275,0.00931550049614791,24304,392
3,3,-2,-0.00461280389597617,0.00583190695763066,24304,392
3,3,-1,0,0,24304,392
3,3,0,0.0038469613033057,0.00329922192007932,24304,392
3,3,1,0.00696071567190861,0.00693687388181613,24304,392
3,3,2,0.0268686114109837,0.00989954165526291,24304,392
3,3,3,0.0221120571494226,0.0107182874076304,24304,392
3,3,4,0.025712021601708,0.0119303722457639,24304,392
3,3,5,0.0232590911364903,0.0120827014941139,24304,392
3,3,6,0.0228324625191714,0.0117878286210782,24304,392
3,3,7,0.0181901156216336,0.00992397249775641,24304,392
3,3,8,0.0232753959767024,0.0106849052592227,24304,392
3,3,9,0.0164745042108879,0.0104744889548266,24304,392
3,3,10,0.0236102759999857,0.0099227448647439,24304,392
3,3,11,0.0253211710419659,0.0123194909532203,24304,392
3,3,12,0.0327893957428998,0.0143361397443731,24304,392
3,3,13,0.0452029689039867,0.0153163377159641,24304,392
3,3,14,0.0578927576702147,0.0189278925593985,24304,392
3,3,15,0.0573291951050726,0.0199935145239551,24304,392
3,3,16,0.0575362303623729,0.0203654588501913,24304,392
3,3,17,0.053190278137125,0.0199995856162767,24304,392
3,3,18,0.0464891889948185,0.0199258100872061,24304,392
3,3,19,0.036293737794925,0.0184477457768041,24304,392
3,3,20,0.0389634167643689,0.0190317412823358,24304,392
3,3,21,0.0305464649428097,0.0182587167191526,24304,392
3,3,22,0.0380803526193943,0.0181472972204032,24304,392
3,3,23,0.0412413538607863,0.0205690942556663,24304,392
3,3,24,0.0511474576785833,0.0222994203509927,24304,392
3,3,25,0.0735161639754839,0.0252896100726599,24304,392
3,3,26,0.0901029473404151,0.0275192375321699,24304,392
3,3,27,0.0847843777907449,0.0290699526245321,24304,392
3,3,28,0.0815070371899649,0.0294540362688223,24304,392
3,3,29,0.0812677265150038,0.0301296581045414,24304,392
3,3,30,0.0620973458850554,0.0283608420145729,24304,392
3,3,31,0.0564523190740031,0.0268645199277733,24304,392
3,3,32,0.0556272990890841,0.0266709654401537,24304,392
3,3,33,0.0485602755101749,0.0259673624267046,24304,392
3,3,34,0.0560054751400954,0.0271797690802442,24304,392
3,3,35,0.0599577699690516,0.0280654622411649,24304,392
3,3,36,0.0629944596708186,0.0283794584827782,24304,392
3,3,37,0.0739904911563963,0.0292054006821979,24304,392
3,3,38,0.0890555708014163,0.0317764586673542,24304,392
3,3,39,0.0907424173736529,0.0329431600162848,24304,392
3,4,-22,-0.0263608684176966,0.0228005900235631,24304,392
3,4,-21,-0.0180591238679115,0.0234884628813183,24304,392
3,4,-20,-0.0179239302955469,0.0225873904536568,24304,392
3,4,-19,-0.0115989865544577,0.0233745844131464,24304,392
3,4,-18,-0.0135423379302701,0.022139697452557,24304,392
3,4,-17,-0.0297157478340355,0.0187414928520139,24304,392
3,4,-16,-0.0400296633006579,0.017664989267311,24304,392
3,4,-15,-0.0361656604888485,0.015870949436777,24304,392
3,4,-14,-0.0428011919542393,0.0130948463515705,24304,392
3,4,-13,-0.0388690885406005,0.0116896997695978,24304,392
3,4,-12,-0.0354626472445418,0.0116736074147092,24304,392
3,4,-11,-0.0289368775450043,0.0135825568157645,24304,392
3,4,-10,-0.00556630927791154,0.015628637323162,24304,392
3,4,-9,0.00190698775276763,0.0136865297095963,24304,392
3,4,-8,-0.00498235570212371,0.012518300586932,24304,392
3,4,-7,-0.0104528149026329,0.010785165370991,24304,392
3,4,-6,-0.0102629571732331,0.00849975481426889,24304,392
3,4,-5,-0.0178640412214006,0.00942058609387355,24304,392
3,4,-4,-0.0190432416553283,0.0101187968114179,24304,392
3,4,-3,-0.0144413090602101,0.00975734893818288,24304,392
3,4,-2,-0.0134410312604108,0.0061978600404583,24304,392
3,4,-1,0,0,24304,392
3,4,0,0.00258718945474297,0.00334678062468056,24304,392
3,4,1,0.0105589552316361,0.00653282031215155,24304,392
3,4,2,0.0266639188580454,0.0100260520063113,24304,392
3,4,3,0.0257638451737072,0.00934780269545714,24304,392
3,4,4,0.0280682980079418,0.00956548873819399,24304,392
3,4,5,0.028008097932759,0.00965609518705164,24304,392
3,4,6,0.028970983641345,0.0101899583409319,24304,392
3,4,7,0.0155111823481451,0.00885421910068266,24304,392
3,4,8,0.0210785977752617,0.0121749615108397,24304,392
3,4,9,0.0241458563705924,0.0129563450246294,24304,392
3,4,10,0.0295643437930305,0.0118284838649004,24304,392
3,4,11,0.0289977709851961,0.0123390095149446,24304,392
3,4,12,0.0348217675153998,0.0135555788964061,24304,392
3,4,13,0.0422485890552178,0.0151368564778915,24304,392
3,4,14,0.0550759739216037,0.0188896269470943,24304,392
3,4,15,0.0567501447213759,0.0192138415927349,24304,392
3,4,16,0.0562267640102383,0.0194846906846893,24304,392
3,4,17,0.0560500739269062,0.0195837350400221,24304,392
3,4,18,0.0482231291011516,0.0205741971217017,24304,392
3,4,19,0.0342195887919509,0.0197468693590575,24304,392
3,4,20,0.0306670691210825,0.0230695271305921,24304,392
3,4,21,0.0314731879731431,0.0235526724329436,24304,392
3,4,22,0.0402211501902589,0.0227678867348593,24304,392
3,4,23,0.0452036849814211,0.0244920676907553,24304,392
3,4,24,0.04759352597797,0.0254171516187865,24304,392
3,4,25,0.06130278328727,0.0280134696991551,24304,392
3,4,26,0.0776744630093253,0.0308537641793567,24304,392
3,4,27,0.0763235950001621,0.0312479488432064,24304,392
3,4,28,0.0734643761250345,0.0308999096180512,24304,392
3,4,29,0.0669391500348683,0.0323360634209226,24304,392
3,4,30,0.0487912391669686,0.0333865766302671,24304,392
3,4,31,0.0396409720936415,0.032874542762668,24304,392
3,4,32,0.0307791690418343,0.0347101155893198,24304,392
3,4,33,0.0395609230180428,0.0349912838032601,24304,392
3,4,34,0.048179428780684,0.0346245055136422,24304,392
3,4,35,0.0491731954637605,0.0347566496766857,24304,392
3,4,36,0.0454475328470868,0.0344844766714462,24304,392
3,4,37,0.0562026005860985,0.0362378466177922,24304,392
3,4,38,0.0700436361140447,0.0395888489899254,24304,392
3,4,39,0.079208202265479,0.0397879905877493,24304,392
3,5,-22,-0.0618541108427312,0.0242468019035503,24304,392
3,5,-21,-0.0479283301117457,0.0244565618045791,24304,392
3,5,-20,-0.0461392822159706,0.0231078307960326,24304,392
3,5,-19,-0.0369125687896264,0.0232200031305064,24304,392
3,5,-18,-0.034042390783659,0.0224027464656514,24304,392
3,5,-17,-0.0544286062844666,0.0210577973338335,24304,392
3,5,-16,-0.0617967478227775,0.0200462359802986,24304,392
3,5,-15,-0.05908040597764,0.0178800020647897,24304,392
3,5,-14,-0.0591156797361084,0.0159989452015775,24304,392
3,5,-13,-0.050701714752645,0.0153021156748492,24304,392
3,5,-12,-0.0478205007649601,0.0145523095220628,24304,392
3,5,-11,-0.0430111594633688,0.0158614301419425,24304,392
3,5,-10,-0.0122796608161382,0.016108197993761,24304,392
3,5,-9,-0.00333609347635602,0.0138912570377266,24304,392
3,5,-8,-3.65524972764375e-05,0.0124452205742336,24304,392
3,5,-7,-0.00131363763654885,0.0118358149807412,24304,392
3,5,-6,-0.00544099898749915,0.010009896432918,24304,392
3,5,-5,-0.0162240232118121,0.0107639230009424,24304,392
3,5,-4,-0.0171090391430724,0.00980874523607143,24304,392
3,5,-3,-0.0131963922905346,0.00736471473815977,24304,392
3,5,-2,-0.00411158752130422,0.00650254157092547,24304,392
3,5,-1,0,0,24304,392
3,5,0,0.00909661462764828,0.00445580498362336,24304,392
3,5,1,0.0101360438046849,0.00694537373785044,24304,392
3,5,2,0.0351934281859691,0.0106359485767861,24304,392
3,5,3,0.0361940238371242,0.01076525335624,24304,392
3,5,4,0.039344664987117,0.0109133884233819,24304,392
3,5,5,0.0401259814315018,0.0111199252165139,24304,392
3,5,6,0.0422422178413886,0.0115877954390561,24304,392
3,5,7,0.0282138590386138,0.0102942186353115,24304,392
3,5,8,0.0318972568666696,0.0125062177612361,24304,392
3,5,9,0.037088357942668,0.01231475089642,24304,392
3,5,10,0.0443761407904324,0.0119015676198023,24304,392
3,5,11,0.0479316033271336,0.0127318087142362,24304,392
3,5,12,0.0543019235507008,0.0149562892234778,24304,392
3,5,13,0.0599049573994944,0.0154183555704174,24304,392
3,5,14,0.0787324000061553,0.0191854880733391,24304,392
3,5,15,0.0842984694339291,0.0195761638947069,24304,392
3,5,16,0.0829632003377796,0.0201535201915818,24304,392
3,5,17,0.0816462616744179,0.0201751593653743,24304,392
3,5,18,0.0695334405448582,0.0203917081559928,24304,392
3,5,19,0.0596464505581285,0.019383098439673,24304,392
3,5,20,0.0503785772594869,0.0206802001665485,24304,392
3,5,21,0.0534913643615607,0.0206317516857796,24304,392
3,5,22,0.0583613980685708,0.0212140056566924,24304,392
3,5,23,0.0711570734878464,0.0217967293617021,24304,392
3,5,24,0.0789887420701429,0.022905681364345,24304,392
3,5,25,0.0954568208610289,0.0259871283028425,24304,392
3,5,26,0.119441946509878,0.0285742949512702,24304,392
3,5,27,0.118019574117993,0.0293037179975519,24304,392
3,5,28,0.115379219000562,0.0292085182056549,24304,392
3,5,29,0.112598841716408,0.0300367869372763,24304,392
3,5,30,0.0938736308569055,0.0293793562877675,24304,392
3,5,31,0.0785826327846922,0.0279216000010019,24304,392
3,5,32,0.0714579002743481,0.0283391997379595,24304,392
3,5,33,0.0780271015685724,0.0289605262100632,24304,392
3,5,34,0.0880321212219603,0.0296056779948846,24304,392
3,5,35,0.0918275767325676,0.0304005289413579,24304,392
3,5,36,0.0881504961611526,0.030875864207255,24304,392
3,5,37,0.0946961179430584,0.0316575329411983,24304,392
3,5,38,0.116969336223378,0.0353270144167386,24304,392
3,5,39,0.125232342396358,0.0353900933239522,24304,392
4,2,-22,-0.000803816543108238,0.0330488663014717,24304,392
4,2,-21,-0.00107115987864485,0.0377780865614955,24304,392
4,2,-20,0.00168470991656596,0.0380715887909213,24304,392
4,2,-19,-0.000443878185100083,0.0399451763615479,24304,392
4,2,-18,0.0059428153013058,0.0365540548447718,24304,392
4,2,-17,0.015185593766352,0.0258211408451912,24304,392
4,2,-16,0.00632464547126403,0.0183288889435886,24304,392
4,2,-15,-0.0052957180223796,0.0180485838329061,24304,392
4,2,-14,-0.00361773033797371,0.0154330973176001,24304,392
4,2,-13,0.00409122846241761,0.0147009501847429,24304,392
4,2,-12,0.01111352462963,0.0144841852260561,24304,392
4,2,-11,0.0204782990410644,0.015389201706896,24304,392
4,2,-10,0.00530880131847331,0.0176877236230379,24304,392
4,2,-9,0.003647536203824,0.0174807329216402,24304,392
4,2,-8,0.00488114833584492,0.0157745912099323,24304,392
4,2,-7,0.0119195322832623,0.012957632092682,24304,392
4,2,-6,0.00993614281227938,0.00970144193695328,24304,392
4,2,-5,0.0119420542873933,0.00872545996783958,24304,392
4,2,-4,0.00185936548989232,0.0105174760593126,24304,392
4,2,-3,-0.0073461455121699,0.0131251927608268,24304,392
4,2,-2,0.00385836623970169,0.0068599819991871,24304,392
4,2,-1,0,0,24304,392
4,2,0,0.00366634259085145,0.00334007342681008,24304,392
4,2,1,0.0123559820876024,0.0100844934051019,24304,392
4,2,2,0.000679923357931919,0.0122142723986283,24304,392
4,2,3,0.00493683426057295,0.0145557226672921,24304,392
4,2,4,0.0078012391808741,0.0141222435351654,24304,392
4,2,5,0.0049916031349949,0.0140836569166588,24304,392
4,2,6,0.00530893618493986,0.0137397570346943,24304,392
4,2,7,0.00507348025528632,0.0137073915280263,24304,392
4,2,8,0.00168059031377363,0.0157195470416401,24304,392
4,2,9,-0.00836214131438474,0.0172684374122685,24304,392
4,2,10,-0.00216819710946326,0.0159977424687301,24304,392
4,2,11,-0.00337661363369585,0.0160894743281779,24304,392
4,2,12,0.00691110707083681,0.0187712309310659,24304,392
4,2,13,0.0202536941222896,0.0229572159967331,24304,392
4,2,14,0.0118564910392008,0.0277851312707081,24304,392
4,2,15,0.0136717484183687,0.0292906658130094,24304,392
4,2,16,0.0177935011697582,0.030473497675899,24304,392
4,2,17,0.0181078945648671,0.0323142897786724,24304,392
4,2,18,0.0165822636789928,0.0314097574787131,24304,392
4,2,19,0.0202960417844425,0.0311834347758084,24304,392
4,2,20,0.0101951604342032,0.032369057483365,24304,392
4,2,21,-0.00116342660459898,0.0310078240233464,24304,392
4,2,22,0.00753544439394201,0.0302838653429793,24304,392
4,2,23,0.0105568766471221,0.0303254786812903,24304,392
4,2,24,0.0154076911736216,0.0325407006122646,24304,392
4,2,25,0.0337331279989219,0.0372397561538782,24304,392
4,2,26,0.0265797474562977,0.0396931404861709,24304,392
4,2,27,0.0295187983741499,0.0407910531248842,24304,392
4,2,28,0.0287869242960862,0.0402761365590051,24304,392
4,2,29,0.0286287890010019,0.0401609229914698,24304,392
4,2,30,0.0202591695484767,0.0386449145784985,24304,392
4,2,31,0.0309257428411985,0.0392806308431675,24304,392
4,2,32,0.0226232022417136,0.0400227538053221,24304,392
4,2,33,0.0126328437129918,0.0402275711971494,24304,392
4,2,34,0.0232594544677501,0.0399821703267227,24304,392
4,2,35,0.025521036340002,0.0407409190723979,24304,392
4,2,36,0.0277016077844561,0.0410677244501312,24304,392
4,2,37,0.0433357037021045,0.0431830219711379,24304,392
4,2,38,0.0371034190301872,0.0450538836325418,24304,392
4,2,39,0.0418119706433565,0.0465832772497298,24304,392
4,3,-22,0.0601590888109126,0.0198430944895342,24304,392
4,3,-21,0.0591337634409969,0.022470080478529,24304,392
4,3,-20,0.0592459963499071,0.0210912512692368,24304,392
4,3,-19,0.0621300393114119,0.0208698541505121,24304,392
4,3,-18,0.0578028221417393,0.0196225366664993,24304,392
4,3,-17,0.0464834321967234,0.0167731827913742,24304,392
4,3,-16,0.0299021254491039,0.0150937460903663,24304,392
4,3,-15,0.0190863158911088,0.0153329531790561,24304,392
4,3,-14,0.0122301195445818,0.0144037569035505,24304,392
4,3,-13,0.0157365079014447,0.0135749034848483,24304,392
4,3,-12,0.0146646907202845,0.0128649928797287,24304,392
4,3,-11,0.0191739192179008,0.0127941615646406,24304,392
4,3,-10,0.033998666341296,0.013202697376421,24304,392
4,3,-9,0.0282634058508007,0.011763720807199,24304,392
4,3,-8,0.0200149330762078,0.0108953924304146,24304,392
4,3,-7,0.0182107342756011,0.0102848025756771,24304,392
4,3,-6,0.00826121951329887,0.00872467636818428,24304,392
4,3,-5,0.0010466286165356,0.00826108311395883,24304,392
4,3,-4,-0.00126076649321599,0.00783524117904785,24304,392
4,3,-3,-0.00382621452355225,0.00751446352433348,24304,392
4,3,-2,0.00027338163080106,0.00413491029430142,24304,392
4,3,-1,0,0,24304,392
4,3,0,0.0030621129607866,0.00281061938305355,24304,392
4,3,1,0.00577790983140834,0.00702684665978325,24304,392
4,3,2,0.0272004270020856,0.0100290985707244,24304,392
4,3,3,0.0254683777665352,0.0106544070947582,24304,392
4,3,4,0.0258664303352827,0.0106352799011401,24304,392
4,3,5,0.0235448240241912,0.0108032208145939,24304,392
4,3,6,0.0196264512162828,0.0106049522339766,24304,392
4,3,7,0.0141643125830198,0.00938494965739823,24304,392
4,3,8,0.0161126907820204,0.0115148664515663,24304,392
4,3,9,0.0105369479159681,0.0117415401539503,24304,392
4,3,10,0.0129495659832072,0.0118629961830804,24304,392
4,3,11,0.0140979872363168,0.0132040589395849,24304,392
4,3,12,0.0225506844757595,0.0153385757850665,24304,392
4,3,13,0.0320205002623902,0.0180551838498938,24304,392
4,3,14,0.0490135851983169,0.0217115347173856,24304,392
4,3,15,0.0479552611632422,0.0226243557989171,24304,392
4,3,16,0.050423733948844,0.0237126258049341,24304,392
4,3,17,0.0453638122027971,0.0239746444258525,24304,392
4,3,18,0.0387318545885071,0.0228331097626983,24304,392
4,3,19,0.0343822376277036,0.0216557982901583,24304,392
4,3,20,0.0313292308264932,0.0229098815383553,24304,392
4,3,21,0.0263150078852644,0.0207874900096529,24304,392
4,3,22,0.0327855041035412,0.020889081042979,24304,392
4,3,23,0.0342497002960664,0.0214458918926155,24304,392
4,3,24,0.0420576599986759,0.0228178598629908,24304,392
4,3,25,0.0637190854370159,0.0272452633847725,24304,392
4,3,26,0.0758923133045606,0.0294732852331471,24304,392
4,3,27,0.0795656955781153,0.0298501409824566,24304,392
4,3,28,0.0751543903369756,0.0291968635003554,24304,392
4,3,29,0.0715225753483902,0.0279927740651063,24304,392
4,3,30,0.0572601996523479,0.0252490890105024,24304,392
4,3,31,0.0535276453731845,0.0242816537993441,24304,392
4,3,32,0.0521632751061894,0.0251228450967922,24304,392
4,3,33,0.0454334261993101,0.0250689552973375,24304,392
4,3,34,0.0535149346096631,0.0251305428776486,24304,392
4,3,35,0.0518305412974401,0.0258404557829052,24304,392
4,3,36,0.0575782248799281,0.0260708718203711,24304,392
4,3,37,0.0661786926891184,0.0272752513999309,24304,392
4,3,38,0.0802105118646493,0.0300239278446548,24304,392
4,3,39,0.0845122436647612,0.0312275157395763,24304,392
4,4,-22,0.0191296937185541,0.021210085967455,24304,392
4,4,-21,0.0232365026104732,0.0227545376808142,24304,392
4,4,-20,0.0272335024453112,0.0216508879701778,24304,392
4,4,-19,0.0284690973134101,0.0218384138125627,24304,392
4,4,-18,0.0251076198181689,0.0201696468394218,24304,392
4,4,-17,0.0123965513021106,0.0170391430796477,24304,392
4,4,-16,-0.000922825533245575,0.0160430065791803,24304,392
4,4,-15,-0.00251166821910143,0.0164036827664556,24304,392
4,4,-14,-0.0115034043313259,0.0153574626639242,24304,392
4,4,-13,-0.00784794899891713,0.0137160322477994,24304,392
4,4,-12,-0.00941431770181311,0.0133148672917159,24304,392
4,4,-11,-0.00140445635975531,0.013485653923978,24304,392
4,4,-10,0.0170144086793641,0.0131294926870108,24304,392
4,4,-9,0.0145705052892373,0.0117360396082729,24304,392
4,4,-8,0.0100656913674053,0.0105745877454676,24304,392
4,4,-7,0.00844935866378493,0.00954875762352615,24304,392
4,4,-6,0.00269415046107875,0.00775652372216778,24304,392
4,4,-5,-0.00810435356784446,0.00780587327561109,24304,392
4,4,-4,-0.00790080364310707,0.00827470568946343,24304,392
4,4,-3,-0.00327677607844804,0.00742943975344914,24304,392
4,4,-2,-0.00349467070037247,0.00455842097051097,24304,392
4,4,-1,0,0,24304,392
4,4,0,0.00869261490462998,0.00261936148052762,24304,392
4,4,1,0.0119482134879299,0.00658427364075839,24304,392
4,4,2,0.0329756414501824,0.00970706951190223,24304,392
4,4,3,0.0318912569774217,0.00990531543284787,24304,392
4,4,4,0.0317974746615919,0.00929890919925101,24304,392
4,4,5,0.0324862561395186,0.00968265829822747,24304,392
4,4,6,0.028136545361555,0.0101050888391771,24304,392
4,4,7,0.014736945522427,0.00919891336815341,24304,392
4,4,8,0.0197674674648634,0.0121703097829033,24304,392
4,4,9,0.0234254040269609,0.0121256203768566,24304,392
4,4,10,0.0281150108418422,0.0125097247250092,24304,392
4,4,11,0.0257261492339308,0.013513656612462,24304,392
4,4,12,0.0324979107144019,0.0157647809804402,24304,392
4,4,13,0.038670594340204,0.018257087143741,24304,392
4,4,14,0.0576330785709984,0.0221097137408553,24304,392
4,4,15,0.0585595262789814,0.0226284809306489,24304,392
4,4,16,0.0627435827912209,0.0234146203768383,24304,392
4,4,17,0.0586836704374353,0.0241382486081658,24304,392
4,4,18,0.0510861949379924,0.0233076968026706,24304,392
4,4,19,0.0428687880159193,0.0221171736231664,24304,392
4,4,20,0.036566070284313,0.0241390854573119,24304,392
4,4,21,0.0458287641305564,0.0226537030728276,24304,392
4,4,22,0.0523081989784282,0.0224977761931124,24304,392
4,4,23,0.0552657008460794,0.0234591366784563,24304,392
4,4,24,0.0628843470512872,0.0248059537853901,24304,392
4,4,25,0.072014299178397,0.0293067452830311,24304,392
4,4,26,0.0885833637663109,0.0317076761035757,24304,392
4,4,27,0.091611668969095,0.0316880435606656,24304,392
4,4,28,0.0913248359237722,0.0313138477851695,24304,392
4,4,29,0.0860825906105117,0.0308393587476369,24304,392
4,4,30,0.0729585857666644,0.0296731817698335,24304,392
4,4,31,0.061684425420713,0.0288442334817313,24304,392
4,4,32,0.0560805007997657,0.0309012050860086,24304,392
4,4,33,0.0658874974388758,0.030940264131882,24304,392
4,4,34,0.072042407290229,0.0306705674750705,24304,392
4,4,35,0.0708066226115242,0.0309143504999828,24304,392
4,4,36,0.0711431221150822,0.0315047765946451,24304,392
4,4,37,0.0807785227486189,0.0324967194747026,24304,392
4,4,38,0.0963790700388798,0.0354140674617387,24304,392
4,4,39,0.106607553521006,0.0359868301826622,24304,392
4,5,-22,0.0279163614114032,0.0198919333908966,24304,392
4,5,-21,0.0346356029705067,0.0214403802409558,24304,392
4,5,-20,0.035415262173834,0.0200956159752443,24304,392
4,5,-19,0.0455142206986238,0.020186606916984,24304,392
4,5,-18,0.0401751824668995,0.0189591036919951,24304,392
4,5,-17,0.0196794357732943,0.0172069455457292,24304,392
4,5,-16,0.00464404544669783,0.015929686815527,24304,392
4,5,-15,-0.00083710723559488,0.0164545534412035,24304,392
4,5,-14,-0.00761577860189071,0.0155729327904573,24304,392
4,5,-13,-0.00530682623378083,0.0142328771231683,24304,392
4,5,-12,-0.00649988635746508,0.0133593278324418,24304,392
4,5,-11,-0.00184745972666371,0.0135551093757801,24304,392
4,5,-10,0.0158831104984879,0.0126290697809413,24304,392
4,5,-9,0.0154046319932858,0.0111855810302465,24304,392
4,5,-8,0.0120225556917894,0.00982927252832808,24304,392
4,5,-7,0.0146770978026176,0.00983545104835542,24304,392
4,5,-6,0.00673181255032836,0.00811801697599661,24304,392
4,5,-5,-0.0054089962332342,0.00852574057316116,24304,392
4,5,-4,-0.00412617306125192,0.00819690768579001,24304,392
4,5,-3,0.00017713502681653,0.00643968700374264,24304,392
4,5,-2,0.00250174226445016,0.00517627818208816,24304,392
