age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,5,17,0.0385457754464259,0.0248040867450057,0.0489134142011323,20436,393,200
1,5,18,0.038678270205144,0.0232988268477155,0.0494137829821847,20436,393,200
1,5,19,0.0487417487077627,0.0222526873083322,0.0474323935262314,20436,393,200
1,5,20,0.0322808999958066,0.022590670466525,0.0518260378633936,20436,393,200
1,5,21,0.0165815127639301,0.0256669561143168,0.0513974887704458,20436,393,200
1,5,22,-0.0128832497896377,0.036796801037015,0.0478649401038034,20436,393,200
1,5,23,7.49965068114686e-05,0.0361725283410095,0.0441178138712492,20436,393,200
1,5,24,0.0375680024182077,0.0349825903081712,0.0559606373200528,20436,393,200
1,5,25,0.0343945681482266,0.0305289976094057,0.0574307469067846,20436,393,200
1,5,26,0.0621308582714439,0.0295930692182802,0.0789372390502372,20436,393,200
1,5,27,0.0401224267689093,0.0357194876411741,0.0724817529072569,20436,393,200
1,5,28,0.0197870514245949,0.0359029871290168,0.0633096764278482,20436,393,200
1,5,29,0.00551309921206453,0.0357530236940749,0.0631872921975887,20436,393,200
2,1,-22,-0.00466319223895644,0.0265909692330093,0.012975955022034,20280,390,200
2,1,-21,0.00150833168605109,0.0261730703241386,0.0135109509889367,20280,390,200
2,1,-20,-0.00128588080482957,0.0247217147882738,0.0142759641104431,20280,390,200
2,1,-19,-0.0122801634455203,0.0253294770632448,0.0161293108378824,20280,390,200
2,1,-18,-0.010466276974148,0.0246871129813842,0.0174103972608903,20280,390,200
2,1,-17,-0.0104225477250427,0.0229957265389289,0.0163229936456312,20280,390,200
2,1,-16,-0.00435710961934779,0.021886696417695,0.0137114077791497,20280,390,200
2,1,-15,-0.00281515074915153,0.0191708047735397,0.0132376872974969,20280,390,200
2,1,-14,0.00285397085848345,0.0146956167082329,0.0127437176234658,20280,390,200
2,1,-13,0.00137300170497315,0.0124808654022417,0.0130434090316724,20280,390,200
2,1,-12,0.000675560717326742,0.0125424590023403,0.0064169962711861,20280,390,200
2,1,-11,0.000675560717329233,0.0133904629502481,0.00641699627118617,20280,390,200
2,1,-10,0.00572253183049573,0.0203871372867411,0.00902593455923251,20280,390,200
2,1,-9,-0.000107023432422797,0.0141194414865288,0.00760743024221595,20280,390,200
2,1,-8,0.00249725523916399,0.0114821458792873,0.00874700876241856,20280,390,200
2,1,-7,0.0124094612410292,0.0108959466294307,0.010480795905697,20280,390,200
2,1,-6,0.0108647869182933,0.00808927964011426,0.0106404512936917,20280,390,200
2,1,-5,0.0109290509992351,0.0109527985674486,0.00774160717112913,20280,390,200
2,1,-4,0.00541851496458452,0.0122875773007902,0.00512274170399412,20280,390,200
2,1,-3,0.0040125578703433,0.00863450506427371,0.00318525013184952,20280,390,200
2,1,-2,-0.00141960003531361,0.00508706334737798,0.00215785520663758,20280,390,200
2,1,-1,0,0,0,20280,390,200
2,1,0,-0.00430614502249778,0.00339461900146973,0.0072583791610539,20280,390,200
2,1,1,0.00407659548394661,0.00616074726694619,0.00836468139473662,20280,390,200
2,1,2,0.00935881940061174,0.0120186761351536,0.0152681081246601,20280,390,200
2,1,3,0.00274718996895129,0.00933322260718712,0.0146325726721767,20280,390,200
2,1,4,0.000990576716962298,0.00931491042699963,0.0126156528120817,20280,390,200
2,1,5,0.0107697178886255,0.0104518956784285,0.0150117328092975,20280,390,200
2,1,6,0.00159917733946168,0.0105866117639825,0.0136948446429136,20280,390,200
2,1,7,-0.00256086588170401,0.0105972067130881,0.0120309125539645,20280,390,200
2,1,8,-0.00568221700535835,0.0133360138171206,0.0130875273538302,20280,390,200
2,1,9,-0.00570002188181726,0.0126847133317475,0.0119053735987309,20280,390,200
2,1,10,-0.0139669696904528,0.0109920273291845,0.0128691154231932,20280,390,200
2,1,11,-0.0110970208433223,0.0119284702932332,0.0133571324717952,20280,390,200
2,1,12,-0.0170870082998036,0.0135198543766034,0.0181297998344222,20280,390,200
2,1,13,-0.023036722015337,0.0150912171854158,0.0187604891924949,20280,390,200
2,1,14,-0.00406610283876158,0.0198772344053052,0.0216487013009774,20280,390,200
2,1,15,-0.0200773811936352,0.0205403243401735,0.0232565182012259,20280,390,200
2,1,16,-0.0247726322935228,0.0210089966460076,0.0218329131002598,20280,390,200
2,1,17,-0.0153153209900557,0.0195969867793112,0.0223226377941543,20280,390,200
2,1,18,-0.0159231575899517,0.0188731001950043,0.0210108362126621,20280,390,200
2,1,19,-0.0256177349452822,0.0171566190080987,0.0220269549443958,20280,390,200
2,1,20,-0.0127755434497607,0.019475186562579,0.0226091116487781,20280,390,200
2,1,21,-0.0183582443964647,0.0199388486250604,0.0211344690838264,20280,390,200
2,1,22,-0.0316510817907033,0.0188343505232746,0.0200024542594294,20280,390,200
2,1,23,-0.0337349880532135,0.0206019654527223,0.0212207149900257,20280,390,200
